,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.38,0.0,0.0,0.0,41159805.0,1187279.0,622569720.6,0.0
1,1.36,0.02,0.01,61622.59,41159805.0,1162593.9,613546486.88,0.0147
2,1.34,0.03,0.02,96179.65,41159805.0,1146421.81,609293723.96,0.0099
3,1.31,0.05,0.03,143943.65,41159805.0,1127087.81,604819120.96,0.0123
4,1.29,0.07,0.03,171225.34,41159805.0,1109187.91,602271229.24,0.0107
5,1.28,0.08,0.03,190802.98,41159805.0,1097047.67,600986739.41,0.0083
6,1.26,0.09,0.04,212266.79,41159805.0,1083955.26,599407936.37,0.0092
7,1.25,0.1,0.04,223223.34,41159805.0,1072090.17,598278200.69,0.0076
8,1.25,0.1,0.04,229157.94,41159805.0,1067808.27,597983796.36,0.0037
9,1.23,0.11,0.04,239484.07,41159805.0,1058237.99,597227846.73,0.0071
10,1.22,0.12,0.04,253408.79,41159805.0,1046660.1,596617322.95,0.0083
11,1.22,0.12,0.04,253408.79,41159805.0,1046660.1,596617322.95,0.0009
