,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316
1,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316,0.316
2,1.592,1.592,1.592,1.592,1.592,1.592,1.592,1.592,1.592,1.592,1.592,1.592,1.592,1.592,1.592
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.46,1.46,1.46,1.46,1.46,1.46,1.46,1.46,1.46,1.46,1.46,1.46,1.46,1.46,1.46
5,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63
6,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
7,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2.302,2.302,2.302,2.302,2.302,2.302,2.302,2.302,2.302,2.302,2.302,2.302,2.302,2.302,2.302
10,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446
11,1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234
12,1.579,1.579,1.579,1.579,1.579,1.579,1.579,1.579,1.579,1.579,1.579,1.579,1.579,1.579,1.579
13,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09
14,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
15,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
16,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
17,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
18,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39
21,2.61,2.61,2.61,2.61,2.61,2.61,2.61,2.61,2.61,2.61,2.61,2.61,2.61,2.61,2.61
22,2.627,2.627,2.627,2.627,2.627,2.627,2.627,2.627,2.627,2.627,2.627,2.627,2.627,2.627,2.627
23,2.586,2.586,2.586,2.586,2.586,2.586,2.586,2.586,2.586,2.586,2.586,2.586,2.586,2.586,2.586
24,2.4,2.4,2.623804388879251,2.60492293712641,2.5990634243423103,2.5971556087406635,2.5969056710947456,2.5960256673251676,2.5941046859247314,2.5920945967195808,2.589596117313115,2.5890181625571556,2.5889216053611417,2.5873554188712977,2.5873554188712977
25,0.0,0.0,0.6714131666377527,0.7075712672744573,0.6873391598081328,0.6807517298117032,0.6798887288253747,0.6768501944808145,0.6937364460198879,0.686552321975067,0.7088382884244594,0.7066775033524488,0.7063165073651506,0.7004610448876099,0.7004610448876099
26,5.0,3.3060081967213115,4.037236505057515,3.975038906653013,4.072971346978772,4.129775743733219,4.1245403541130665,4.106107106156228,4.234422571429725,4.190572176678419,4.359779369704897,4.376972719358563,4.374736806115668,4.421371023516243,4.421371023516243
27,18.3,12.09999,9.638143756913594,9.103420751042155,9.572260242960567,9.607986746163528,9.59999,9.571834310438184,9.608369000232212,9.543041445829987,9.591906347492175,9.603209903664014,9.59999,9.630663599576973,9.630663599576973
28,8.1,13.181975409836063,10.49999,9.614149219204247,9.433604090438019,9.374819883260221,9.393740797593322,9.460359317087947,9.399989999999999,9.554289980523153,9.472943524218534,9.454126250327835,9.45098250389307,9.399989999999999,9.399989999999999
29,6.7,9.545906229508194,8.254777442617186,9.600010000000001,9.356962940659576,9.366000968718645,9.373523604053387,9.40001,9.338272156187504,9.40001,9.318068886015897,9.324720169187595,9.333493912614028,9.351454550613804,9.351454550613804
30,3.6,4.785794262295083,8.573013298294805,8.777768140425078,8.686903870642334,8.661152695400213,8.66082162751769,8.659655972845952,8.58655401342898,8.559768445238477,8.464043577330667,8.460190333880265,8.462100761587845,8.451637770031946,8.451637770031946
31,6.0,8.439348196721307,10.91353660145417,9.992806602256538,9.707074907913118,9.614042704649991,9.601854812980568,9.55894254751159,9.488787472065535,9.415378140872301,9.324132587312418,9.335947576123255,9.334243455526371,9.36629111710222,9.36629111710222
32,18.1,11.967749672131152,9.532808852466456,9.766265338305224,9.69288621946156,9.59999,9.603412850344784,9.592671603754996,9.61920245333722,9.594149927101903,9.629343580643283,9.59999,9.601369261078839,9.521772569149626,9.521772569149626
33,16.256,10.74849384918033,8.573014711443099,9.524913570177459,9.399989999999999,9.569204467459889,9.563609770242827,9.543911438594588,9.500911476521667,9.455916892209167,9.399989999999999,9.42088949753488,9.418710840385648,9.383372372265178,9.383372372265178
34,1.801,6.732548937704916,8.679331976357616,8.588357562106399,8.911828296599621,8.931850831545123,8.936882592019987,8.9697940416629,9.0435971653366,9.118752626040132,9.214769866255383,9.209240866319758,9.21112674810743,9.269902787410041,9.269902787410041
35,0.01,2.483228032786883,3.465275987679275,3.2750076691536645,3.3961019304947047,3.391443149756594,3.38994541341766,3.3922696227410096,3.4159625153573616,3.42107861757864,3.452150136400998,3.446839458254219,3.4462076366959495,3.450052540152656,3.450052540152656
36,0.02,0.595957213114754,0.8246533121992836,0.7567680362753543,0.7700135697012873,0.7628254707602075,0.7618837777965872,0.7585681774006201,0.7630900441585706,0.75539482923317,0.7614377188881718,0.7591775594400133,0.7587999612688633,0.7526752064224047,0.7526752064224047
37,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7
38,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9
39,5.42,7.4527901639344245,7.039201654517067,6.9025962998545225,6.860203329626413,6.846400480655626,6.844592207583671,6.838225471136643,6.824327368970466,6.809784581034062,6.791708340398276,6.787526897390065,6.786828316042649,6.7754971184359505,6.7754971184359505
40,0.28,6.378370491803276,5.137604963551196,4.727788899563563,4.600609988879234,4.559201441966875,4.55377662275101,4.534676413409928,4.492982106911395,4.449353743102188,4.395125021194829,4.382580692170195,4.380484948127949,4.346491355307852,4.346491355307852
41,12.0,7.934419672131152,8.76159669096587,9.034807400290958,9.119593340747178,9.147199038688752,9.150815584832662,9.163549057726717,9.191345262059073,9.220430837931879,9.256583319203452,9.264946205219875,9.266343367914706,9.289005763128104,9.289005763128104
42,12.0,7.934419672131152,8.76159669096587,9.034807400290958,9.119593340747178,9.147199038688752,9.150815584832662,9.163549057726717,9.191345262059073,9.220430837931879,9.256583319203452,9.264946205219875,9.266343367914706,9.289005763128104,9.289005763128104
43,6.675,6.675,6.675,6.675,6.675,6.675,6.675,6.675,6.675,6.675,6.675,6.675,6.675,6.675,6.675
44,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
45,3.854,3.854,3.854,3.854,3.854,3.854,3.854,3.854,3.854,3.854,3.854,3.854,3.854,3.854,3.854
46,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
