,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.23,0.0,0.0,0,64657372,1658937,1116597610.0,
1,1.21,0.01,0.09,0,64657372,1634813,1012670265.4,
2,1.09,0.12,0.11,0,64657372,1466518,996750713.8,
3,1.12,0.09,0.1,0,64657372,1514586,1006545281.2,
4,1.09,0.12,0.11,0,64657372,1466713,993536447.0,
5,1.1,0.11,0.11,0,64657372,1480638,996514954.3,
