,0,1
0,14.0,14.0
1,14.0,14.0
2,14.0,14.0
3,14.8,14.0
4,14.0,14.3
5,14.0,14.0
6,14.0,14.0
7,14.0,14.3
8,15.4,15.8
9,14.0,14.5
10,17.0,14.5
11,14.0,14.3
12,14.0,14.5
13,15.8,17.0
14,27.5,15.8
15,14.8,15.4
16,17.8,14.4
17,14.0,14.8
18,14.0,18.9
19,22.1,14.5
20,20.3,17.0
21,15.8,17.0
22,14.8,14.8
23,15.4,15.4
24,17.0,15.4
25,14.6,17.8
26,14.0,15.4
27,15.8,15.4
28,15.4,16.3
29,16.3,16.3
30,15.8,20.3
31,20.3,17.0
32,61.6,15.1
33,36.3,15.8
34,20.3,27.5
35,31.3,17.0
36,36.3,15.8
37,15.8,14.8
38,17.0,15.1
39,14.0,15.4
40,36.3,22.1
41,17.8,61.6
42,17.0,16.3
43,14.3,31.3
44,14.3,16.3
45,15.8,15.8
46,27.5,22.1
47,230.4,42.7
