,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,3250.007,3205.3238321690633,3161.7725507447776,3125.7616538984253,3094.596098064719,3076.096987014693,3075.5401399896023,3063.381586016736,3376.273294221718,3352.271667967636,3318.7171632209147,3292.2095794378456,3471.089017098906,3442.2796640608462,3429.7267362994066,3419.504706448651,3412.681485557082,3384.388303202378,3360.604313812884,3351.69999,3399.6147576114854,3393.8885108528457,3382.485695625182,3377.204470088156,3369.1099104948594,3358.693527745503,3350.2817719378404,3382.9573237615778,3378.5283210484045,3373.2486235005795,3373.2486235005795
1,3022.216,2980.7321822428967,2940.31184691132,2915.107854177527,2897.0344651902737,2909.49482149091,3242.982164538597,3224.71768466215,3206.8772872723753,3184.2334583566508,3152.4807372227206,3128.5531511445924,3437.7000099999996,3409.1828152699873,3396.790207059105,3386.652918150776,3379.853379153839,3351.69999,3349.716315224612,3349.0385610988346,3358.692019360312,3352.9936995180237,3341.693862629783,3344.408857067506,3345.988087413312,3351.0469768143757,3361.8131118411666,3359.4723030471673,3355.056049086785,3352.044868525493,3352.044868525493
2,2910.477,2870.8523125648303,2832.423775922799,2890.5202167531056,2875.3091038064745,2903.0534698536644,3640.4641045203384,3618.288549551145,3583.1864305864306,3557.4350351560147,3521.5933551995076,3489.9265915739775,3466.750671187671,3438.1120437555905,3425.572774479708,3415.3418009203165,3408.4565219571364,3379.9698407108885,3356.171817306872,3346.887573666209,3351.5877434715117,3355.77527005337,3344.463167336307,3347.4774313358375,3348.014658970457,3353.8464024964637,3362.520093515125,3353.168359551165,3348.9093442225435,3372.4396181760612,3372.4396181760612
3,2769.128,2731.236219909482,2699.922317858411,3149.683065864727,3110.349734915312,3088.4943564802793,3114.108800880585,3095.414755030989,3075.4934721904465,3056.3106677798573,3075.6429526308057,3110.74218475451,3174.243275943919,3437.7000099999996,3425.157989166059,3414.921512135145,3408.0382625714283,3379.5596679557857,3355.6688212850327,3346.365505657072,3349.118236269968,3351.243559643287,3365.5928642212307,3360.3738911002292,3352.2719666736907,3344.941037942761,3361.7562159816375,3351.69999,3356.7946256154396,3359.7508185365605,3359.7508185365605
4,2586.711,2562.228089705764,2578.3112135293427,3652.5000099999997,3606.565087322038,3574.0731350275837,3545.8804643544145,3524.294303511914,3490.119433636413,3465.299775137163,3431.0298882298266,3404.4288396376332,3422.437369401623,3452.1256454550175,3439.5324862839307,3429.23566247966,3422.454441997469,3394.4040284853236,3370.433599234041,3361.106998702303,3344.3942590781157,3345.5415917325804,3351.7000099999996,3346.550479412262,3345.8974597955366,3378.3331925173125,3370.7606764854454,3360.6407539145935,3356.6446280431987,3352.3629868464136,3352.3629868464136
5,2550.961,2525.5586223829796,3153.901838768412,3117.619312740478,3078.573748663059,3050.9999900000003,3029.3420463115835,3051.0000099999997,3035.9848867311484,3294.7074974902976,3261.589574358398,3232.793108956172,3235.47396704915,3231.4789357422587,3248.023047233586,3289.9963747070415,3286.171359214391,3308.3026532263907,3299.9445795023507,3310.907647254613,3309.5310435818415,3312.7755663256507,3315.4794663743555,3324.2845333234436,3324.9130036349306,3378.9822836846347,3371.290075738236,3361.60904959578,3357.207386061837,3351.69999,3351.69999
6,2504.597,2517.7467790789924,3759.541345616014,3715.871250745464,3669.1387163615186,3636.076521650479,3607.393881147019,3585.41115484288,3550.6156730170346,3525.107711164234,3489.582851709598,3458.1953609801753,3435.311316508923,3407.082147360249,3395.0669999950105,3386.624366955152,3379.826950934835,3351.7052574433437,3328.0296096279726,3335.0123244864476,3337.7689474861163,3342.547461417024,3349.9452263316775,3362.7586170984077,3354.8136845882223,3348.899950418833,3361.53175890453,3357.133163206373,3352.687082250548,3347.1418996794396,3347.1418996794396
7,2559.544,2565.512001210367,2655.722153035718,2639.476768038044,3652.5000099999997,3619.5879906658993,3591.0354073594367,3569.152790576785,3534.516117186383,3509.1091408119664,3473.748808326202,3442.521084969201,3419.603335582727,3391.2041914532892,3378.8854174332046,3368.832387701254,3362.028780010151,3333.878121449386,3378.516718977835,3369.149992296701,3352.4022392901575,3346.6813896210374,3356.0063260117017,3351.69999,3367.7984966461527,3356.8626087161865,3351.69999,3399.897927163504,3395.393637616622,3389.789668777237,3389.789668777237
8,2450.311,2987.7249917931304,2947.4511647410764,2919.250850988233,3212.636890832966,3183.8039729604648,3158.739730808536,3139.6178905594593,3109.444145354121,3089.677718201198,3135.0188986527464,3456.513823650121,3433.5043113326897,3404.9998368644315,3392.5885032743695,3382.437810075657,3375.626057950439,3347.4437133739852,3398.92213299491,3389.492696084743,3372.6346194536777,3366.8835459507545,3355.5321863358026,3349.9925513819267,3385.293318255062,3374.309419430456,3364.3526790315354,3368.3981493326755,3364.032918377056,3358.4905402911304,3358.4905402911304
9,2364.341,3719.7990363099248,3669.2360723978845,3626.6163818766668,3581.0073825384434,3548.7494443397777,3520.758043363613,3499.3063011109193,3465.352077191982,3441.178366306676,3406.8145822570405,3377.4761054976416,3355.0168796844164,3327.194884223793,3315.168055946611,3305.4151861883834,3299.716816002249,3292.389315496338,3327.4494408381875,3333.0445429033693,3336.797897590943,3346.488713388487,3343.954910331591,3349.039541385685,3394.7421567573942,3383.732587958603,3373.744476553308,3364.5635021822354,3361.6294320815423,3356.097691186246,3356.097691186246
10,2615.189,2682.4559003823283,2671.316086400338,2738.079866620097,2763.883846580204,3646.282260295056,3617.5187942952844,3595.4746102257855,3560.5822668695982,3534.998875552591,3499.376898141149,3467.900167778779,3444.972502914898,3416.3553668044415,3403.9043946623174,3393.7445124259234,3386.918848448336,3358.6776081915154,3334.9894213134453,3340.6222760087285,3348.824719291031,3404.3237242891396,3392.853279651175,3387.2718797613447,3379.951479378768,3368.982036146782,3359.0374489947235,3348.987172740237,3406.7200299814926,3401.109929808772,3401.109929808772
11,3057.814,3016.014549134695,2976.4508552378907,2945.0878534437484,2921.1934517127634,3256.1937864091065,3230.6914865545805,3212.5318646935307,3192.2182124387627,3180.132114167855,3148.251087285769,3120.3809149261115,3366.9854809161325,3339.0393940191034,3326.920302271881,3317.1334736914864,3311.054496764352,3298.194715600066,3291.1577605148896,3296.557942264912,3325.6084320082655,3405.020016559124,3393.5391872942405,3387.9257404884283,3379.724584323546,3368.8237536542074,3358.8949310406274,3348.8338792908685,3429.296608730185,3423.6432951107895,3423.6432951107895
