,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,0.0,8.879786524789349,8.143183046321855,10.862663656258926,10.079086307749762,10.01690997837648,10.793598424949176,10.557652369943249,11.285818055869381,10.968055115596131,11.031520621549939,11.249147448416897,11.259557151152057,11.302428817051458,11.334706824403572,11.43062742682033,11.502630433898393,11.6114737791686,11.597963980755873,11.641404318118736,11.6353402217749,11.654126201710174,11.616259539590077,11.919095489857478,11.898842762102099,11.929441986208944,11.940816425064995,11.933121236870614,11.933801359874284,11.948662077716204,11.925989468867769,12.04605469283212,12.050312823156574,12.091915659316962,12.061715788538644,12.290101119114249,12.259710862818055,12.261335228511582,12.24367720128888,12.241746475303874,12.232108518812765,12.227342593704922,12.212494281662417,12.267444782481139,12.264195149413462,12.266626132196567,12.266536932171272,12.255857902269932,12.346198170289576,12.339629674420484,12.338554223892313,12.3391643347126,12.33304611100648,12.33058493453312,12.328204194148544,12.327623624543584,12.324706581409735,12.324706581409735
1,0.0,9.162710976122916,8.407739393916879,7.682088072961697,7.125554456271768,7.277553222630758,7.265533076680118,8.16056212690333,8.031798272769585,8.568329392925607,8.766376726554538,9.22646347641123,9.34734672101784,9.624783790162274,9.778205610271927,10.057453420842657,10.218164440916977,10.518648893102018,10.561686857302053,10.740394158029327,10.786305192039219,10.890343512615605,10.924573870876449,11.241324417561723,11.285606863629527,11.355909052567734,11.449692227978044,11.496792281169748,11.536409253258334,11.643104372130601,11.650940523607305,11.783252395623142,11.841429795138325,11.952426653853331,11.992702841210898,11.982929992071254,12.200960400773988,12.259872255875791,12.264938677014486,12.298914484171336,12.303262991730112,12.3130247476026,12.316167902194605,12.397825228577771,12.408883943052595,12.44294353068494,12.454785564636236,12.456714845320944,12.45723445350346,12.482307054742147,12.48548216363571,12.493468289824017,12.492898143533571,12.514968883504084,12.51534926278774,12.524191077401099,12.526096043438278,12.526096043438278
2,0.0,10.255887806478162,15.800956455539538,14.437214742444413,13.917923636494544,13.78746655678328,14.411179242257647,14.093775625487968,14.689527409226594,14.319786288246322,14.372914768077742,14.656400875737361,14.64749258672094,14.712533362552957,14.72198853625552,14.830723789131833,14.885629078770867,15.000953241182339,14.975270415741603,15.034208469632423,15.017376530867725,15.03949528508101,14.98618982303503,14.971974185298558,14.966115127705773,14.992873247731017,15.0235877180789,15.00707785005586,15.015586748976094,15.050187086345781,15.022246549234813,14.982861328151936,14.982896416353212,15.038173331950906,15.028167733123688,14.979652644567578,15.135180492836596,15.153279848659526,15.134088215192214,15.129549980667049,15.123813729516646,15.123117657781824,15.113827100223547,15.164498257962855,15.164852072792998,15.17506785768798,15.175293881559567,15.163582845537146,15.155128388433228,15.170324400367722,15.170798566162054,15.173971651273376,15.16760243776693,15.165204228883612,15.188676348459635,15.190896550281511,15.187690029327085,15.187690029327085
3,0.0,1.3075907505328275e-15,2.4144186013435577e-15,2.986099759079359e-15,3.270857989330649e-15,3.2134413448690283e-15,3.212150314659375e-15,3.2555154218054314e-15,3.175544779536634e-15,3.521433631992715e-15,3.597628076637306e-15,3.595292078682469e-15,3.784862063912186e-15,3.4676275514040915e-15,3.8690181713129795e-15,3.529278624730616e-15,3.4479781225382176e-15,3.564551922809134e-15,3.5371571956725226e-15,3.555716227361991e-15,3.361158562315615e-15,3.3629138095858675e-15,3.366880605070624e-15,3.4433256393689514e-15,3.5524157344745983e-15,3.482495076935202e-15,3.590097705730798e-15,3.4640551876070873e-15,3.479974339726937e-15,3.4980796873353686e-15,3.5824618839332785e-15,3.5249311195132315e-15,3.522725691487948e-15,3.49215935638826e-15,3.5617070157403426e-15,3.5506121828462046e-15,3.4998140313550588e-15,3.5157305452827667e-15,3.4323670313806414e-15,3.4556420497292135e-15,3.450829427584348e-15,3.4361257573282327e-15,3.4530394598175356e-15,3.46766288050199e-15,3.4956800430988074e-15,3.5046511006123707e-15,3.5000836021657297e-15,3.466773015230015e-15,3.493946337357837e-15,3.4817028842488092e-15,3.479570232338819e-15,3.4875514135178173e-15,3.51780689690888e-15,3.5155516132766787e-15,3.5148484328990313e-15,3.5115541567951304e-15,3.5461191269094346e-15,3.5461191269094346e-15
4,0.0,-2.038722748626565,-2.8680508565508465,-4.001151883054035,-4.888046299719764,-5.354552070690967,-5.8146220063969105,-6.34337444935401,-6.892034471400394,-7.296389605270774,-7.529065884212024,-8.415053503209268,-8.615172231675238,-9.431119918698453,-9.631477087376293,-10.296221518429101,-10.425620300958524,-11.128915832839605,-11.208579916580456,-11.690466584017347,-11.759669966460844,-12.064577696026154,-12.156633188472425,-12.428009538800218,-12.656933863323502,-12.696293269187557,-12.989455641756003,-13.039639103013942,-13.178714214609496,-13.51563192590203,-13.539397884040504,-13.649436460841999,-13.696427495373248,-13.965597787455321,-14.221176717169559,-14.240639670325944,-14.36520456662431,-14.572624633954213,-14.581509263600024,-14.596684825729609,-14.65174953368292,-14.707808376249211,-14.774105656090258,-14.825057690373315,-14.879557892074503,-14.997894313105862,-15.000236148414839,-15.003414331633472,-15.053879930711439,-15.070138410080364,-15.085124195510765,-15.11134531789498,-15.112377456902028,-15.126616385460508,-15.139130468092,-15.175544563403955,-15.176298934780686,-15.176298934780686
5,0.0,-0.6244361912167302,-0.8765758162097224,-1.086406396888737,-1.2541859127795367,-1.3397562401242236,-1.4158489986164386,-1.5205647961955784,-1.6239433928206393,-1.68489360575798,-1.7317516574737506,-1.9300716578144392,-1.9705539336417812,-2.145056172095893,-2.1784401562769675,-2.317976575664669,-2.332608892307529,-2.491171402920865,-2.5043260469353887,-2.6096590856671096,-2.62114745541931,-2.687268504294043,-2.7014686520327054,-2.7636898095393607,-2.8144079653783445,-2.816438293997423,-2.884139104013384,-2.883565242160706,-2.9148440012805965,-2.9879709596948705,-2.985581686315332,-3.009946311917536,-3.01469204426168,-3.075988923848309,-3.1316483948230918,-3.12720480128711,-3.154357839248048,-3.2010277093087756,-3.1971928671894174,-3.1917350996857405,-3.204899747316736,-3.217218428869855,-3.2314266502242144,-3.242615426425239,-3.2546440160201886,-3.2802019641785267,-3.278126985857179,-3.2758861165763786,-3.288290540685576,-3.2919465787122446,-3.295425487945741,-3.301130236828285,-3.3000496841969387,-3.303278163363718,-3.306069875456133,-3.3140772785210304,-3.3129558943082666,-3.3129558943082666
6,0.0,-1.3991729118180147,-2.0488704083660005,-2.6512310337652734,-3.1442632149962817,-3.385965828248577,-3.61463079944777,-3.887312293928182,-4.163637120969088,-4.361421291155124,-4.477868405168591,-4.581614743538266,-4.6833431878946055,-4.7674137114026145,-4.879305976906961,-4.934618238674509,-5.007768543577527,-5.078494874443825,-5.133798748107053,-5.171549435173218,-5.223811890784843,-5.245580421232189,-5.32040423418644,-5.347394623534921,-5.366167820985847,-5.400788873405186,-5.427018858833552,-5.473374903071688,-5.481851189396921,-5.501100419452095,-5.5248128107686485,-5.5310497933342715,-5.580640157144816,-5.596218124574228,-5.607017173126953,-5.6375716962651214,-5.642544582816199,-5.6544632221295785,-5.675523042892858,-5.706548799130382,-5.710934840964818,-5.714234071060245,-5.716267557440531,-5.718457071506063,-5.720757543304032,-5.724102928413195,-5.732946972170291,-5.744336604313798,-5.749139129479283,-5.749880015022426,-5.750875091114984,-5.751750343530038,-5.756626771619468,-5.75754571660103,-5.75799505482202,-5.75944655151295,-5.763703733988681,-5.763703733988681
7,0.0,-1.4409564983027332,-2.123606863816203,-2.7530568578483963,-3.3246686871719007,-3.609250355172139,-3.84533734916422,-4.115840050424027,-4.388231604344243,-4.583283315000164,-4.697844832096452,-4.801842477465168,-4.898221698267844,-4.979093614352983,-5.088798264950908,-5.142236989646604,-5.216428451084737,-5.286536356239773,-5.342296264526336,-5.380530640877707,-5.4314129411235506,-5.454622075380797,-5.527667654302052,-5.553615137650399,-5.5714102035730235,-5.604433861719962,-5.630087460677258,-5.674743075047386,-5.684933935522645,-5.699985631906015,-5.722585773301144,-5.727433714627035,-5.7757283708880465,-5.795652789768197,-5.804994004098447,-5.8350431965503375,-5.838002465186017,-5.846988533716433,-5.867265323259924,-5.89737155948778,-5.902451697220541,-5.905589082413929,-5.907041586361236,-5.9084149027906285,-5.909778187817879,-5.911857009910675,-5.920247627895298,-5.931316049652765,-5.936365852423814,-5.937074696562462,-5.938064313572675,-5.93871115373903,-5.943409001854137,-5.944263611172554,-5.944606315215791,-5.945711625244212,-5.949478344868797,-5.949478344868797
8,0.0,0.6371413599699209,0.8931927758635185,1.0645430260985131,1.121774685624127,1.1895995760776776,1.2800634942670146,1.3700795867488,1.478351145806739,1.5751684697059147,1.6204400250604818,1.7800542645199817,1.832351375987341,1.992511118375916,2.0460939764846806,2.186159789487386,2.231866404333077,2.3591013560163656,2.3810811403163763,2.4782077120708768,2.4987689687378865,2.5600214476502305,2.586861246006471,2.633927770009034,2.6780618429768177,2.69877680705809,2.7510194143272217,2.7836132563370306,2.8100474258607013,2.884102596180884,2.9091981833746856,2.933118320157779,2.960613727143104,3.009341663938423,3.065621204974777,3.086132965265486,3.1148990665178617,3.15799432260979,3.1697881031585307,3.190710723324655,3.1989954943512275,3.2100004495129575,3.2250380879541583,3.2362528621267725,3.248335067408785,3.2756276771044024,3.283300136424372,3.2905107853341073,3.297476509046162,3.30071567014829,3.3034312922083195,3.30924713320838,3.312344833605798,3.315007781082799,3.3177201576140654,3.3254916415448927,3.32920244414131,3.32920244414131
9,0.0,-1.2219172446469933,-1.7578423546597892,-2.3212074647427796,-2.8610404390275153,-3.112943904431947,-3.337369165074097,-3.5950816611480763,-3.820221409917323,-3.9780088995820324,-4.0722904253970915,-4.086227034009488,-4.147381963024011,-4.158938606591541,-4.228692340755499,-4.2367164652346325,-4.280302720745623,-4.322260629610811,-4.359576155452688,-4.365192719375716,-4.397067355031592,-4.399177060209107,-4.455214181244049,-4.463398442959987,-4.4653300441267865,-4.4834560039270865,-4.489407825927379,-4.500745264459994,-4.507075883476797,-4.509296545510628,-4.524595776771163,-4.52541170849207,-4.562060781849958,-4.570522541329592,-4.5709010817579925,-4.585627432329794,-4.5831355738561115,-4.582444941821021,-4.598331344391453,-4.620124803537822,-4.619314638686426,-4.618784817690076,-4.6174329639493825,-4.616493910222293,-4.615363004260777,-4.618877642011801,-4.6255755470342015,-4.633596625517229,-4.633061533158045,-4.633227321032891,-4.633889062230356,-4.6347958224214745,-4.636958657605692,-4.637552362963087,-4.638050943050108,-4.637705593004064,-4.639248998805298,-4.639248998805298
