,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,3.55,1.82,20500.0,10494.57,277343.0,0.49,0.12,0.006220000000000001,0.0078
