,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,0.0,-0.25569931818181835,-0.34249917681818204,-0.4052863235365154,-0.5796260940682738,-0.6188010496118533,-0.840293040762494,-0.8472131369064816,-0.8614079017397392,-1.0369557433057794,-1.0429346991427335,-1.0496596958024542,-1.0519427687250646,-1.1208899073571377,-1.1221621269087092,-1.1238778617685674,-1.1245210717038074,-1.1290734999073588,-1.1296847188373198,-1.1306479998709384,-1.1317448558745522,-1.1331536890643368,-1.1337403728964504,-1.1348949666780495,-1.1357681282253842,-1.1366194607340352,-1.1373831059942952,-1.1382913790264548,-1.1390796302650792,-1.1393563064498364,-1.1399046786480251,-1.1405927638962632,-1.1409435078723653,-1.1414055546035502,-1.1416612974692613,-1.181653071519876,-1.1814992601615462,-1.181300737024514,-1.181048192238546,-1.1808124302015366,-1.180746484191756,-1.1806700088024138,-1.1804638857780252,-1.1804000310347855,-1.1802942450101521,-1.2002645168457649,-1.200112301404393,-1.1996882291847317,-1.1994791615804385,-1.1993308729153935,-1.2470111745841703,-1.2457761386479664,-1.245396365097584,-1.2442627410496916,-1.2433694452999526,-1.2428546091828527,-1.2424894432797955,-1.2420534351915453,-1.2419089711783051,-1.240899745581809,-1.2404732756797465,-1.2401906682913133,-1.2399091913324338,-1.2394886647558678,-1.238861659630208,-1.2386545389370314,-1.238379206495569,-1.2378993020501,-1.237695068429664,-1.2376271947898059,-1.2371525544262771,-1.2369505610487126,-1.2366820445188034,-1.2365483232869088,-1.2364815963921933,-1.2364149362243724,-1.2364149362243724
1,0.0,-2.0661017556818195,-2.6947919094550885,-3.1839859103840364,-3.5369612883099344,-3.8995477051375684,-4.283265783674371,-4.373413068883876,-4.5592959181916095,-4.871245110268633,-5.039466409976876,-5.249577268025879,-5.312842723742911,-5.410298380526061,-5.505722524219686,-5.6163872302308935,-5.658108995332447,-5.773538157847815,-5.815719323575337,-5.881776840761909,-5.956229000331687,-6.054076796102484,-6.094317675301352,-6.17401255096155,-6.234211346134121,-6.293154125972831,-6.346218839429675,-6.4080491037385094,-6.462335311115047,-6.481456836172155,-6.5193556988353425,-6.566443031326343,-6.5904850959028085,-6.622411272547144,-6.639654411319783,-6.6716225150125785,-6.696250908969652,-6.727607946691771,-6.768116086066724,-6.8058740497744745,-6.816555500713923,-6.828740121273253,-6.860977593889697,-6.871300414473544,-6.887826121690547,-6.901997834461641,-6.910201700970203,-6.933224499378841,-6.944580239321099,-6.952773082694251,-6.986736639624338,-7.0116107915691295,-7.019468002383062,-7.042888443329316,-7.061580505818888,-7.072239081167044,-7.0796567652516025,-7.088570610807279,-7.091510023553918,-7.111994505446386,-7.120834310122391,-7.12652739075993,-7.132117744688953,-7.1409253001255815,-7.15374465164523,-7.158036215309342,-7.163625418253893,-7.173573518103893,-7.177670928501962,-7.17901870677981,-7.188831390957285,-7.192989727736793,-7.198376565651243,-7.201091094265972,-7.20242063178982,-7.2037792270310455,-7.2037792270310455
2,0.0,-1.1928938588564222,-1.710012113978897,-2.098062492492845,-2.3660836358304453,-2.646954660796853,-2.9305360149549364,-2.9956756253075496,-3.1256617792754993,-3.3440958000490637,-3.461873558976926,-3.6250642623713505,-3.675934274719628,-3.74002005317769,-3.8100203944213327,-3.8899303771052813,-3.920212538150594,-4.000143104054496,-4.030675195588916,-4.076018966652358,-4.126705073969931,-4.207999778825636,-4.237169890300934,-4.291553754821405,-4.332272751954895,-4.3751747109338,-4.41353952988391,-4.454958594764332,-4.491830796922642,-4.508136862607481,-4.533889380898728,-4.56782901764964,-4.58516918723233,-4.610860673598806,-4.622252911302651,-4.6414781359048805,-4.659153406790353,-4.680013829322247,-4.707012723489856,-4.734188857811721,-4.743600419902946,-4.7516641710040295,-4.773051865896368,-4.7806195349658225,-4.791356596432448,-4.800871951824545,-4.806233720473564,-4.82154843424552,-4.829669141937828,-4.835188287209379,-4.857560670299194,-4.874252068375197,-4.880010546489309,-4.89727284927397,-4.909772490279766,-4.919405388403364,-4.9242789873632224,-4.930197826858956,-4.9321148942644015,-4.945835271603286,-4.9523085022705855,-4.9564472650869,-4.960071336647803,-4.966568538953731,-4.975066192233017,-4.978240457942032,-4.981835367980225,-4.989156261340035,-4.991821971355286,-4.992812027161709,-5.00007815809651,-5.003107754574602,-5.006588644445872,-5.00834765799392,-5.009296115424629,-5.0102907299190615,-5.0102907299190615
3,0.0,-0.21088460885642155,-0.3668036594788964,-0.4192131862115663,-0.42974112959561334,-0.4946522274797543,-0.4698201957697423,-0.4678247133252444,-0.46335680742041513,-0.4568491860268209,-0.44995991758568393,-0.4808249189738447,-0.483959603846675,-0.4667119214435443,-0.47472002411227476,-0.47102632012734974,-0.4699663879703531,-0.46380917873128424,-0.4625462791455531,-0.45776614420363554,-0.45134983054977207,-0.4593005544120231,-0.4579278534779387,-0.4522354631767457,-0.4474967926013522,-0.44607752556409624,-0.4446862047777093,-0.43657966276110516,-0.43247071321949454,-0.4345783946576619,-0.4318357153720058,-0.42999721143003167,-0.4281398626873575,-0.42982181824655313,-0.42720478064856793,-0.4171784678638794,-0.4151935094338856,-0.41202162522084,-0.40844859787867993,-0.4054044538383792,-0.40684897235344414,-0.4056666085873741,-0.4021333821656281,-0.40150681213746753,-0.399468750832376,-0.39558673468047356,-0.39468680441521276,-0.3925564250119856,-0.39151670176892783,-0.39093848424132416,-0.38614998819346846,-0.3838619571831628,-0.3837892608532355,-0.3836305079224374,-0.38240235702445174,-0.38356347108083616,-0.38282815462730785,-0.38204994911945744,-0.38158806228038156,-0.37980906526704206,-0.37925270317235854,-0.3790531891850659,-0.3783563370495758,-0.3779180793530928,-0.37680058676878514,-0.37679677429419306,-0.3758469590669764,-0.3758063962891801,-0.37509928089958344,-0.37504943439646166,-0.37503652848061997,-0.37472837484755905,-0.3737722822377368,-0.37348167851020214,-0.3734073769203941,-0.3733802551533317,-0.3733802551533317
4,0.0,-0.88748592703824,-1.2200832642970787,-1.4167500114587483,-1.5424702646936426,-1.7259750164184715,-1.8506339126151858,-1.8802770921169336,-1.94358228154527,-2.0505538178748313,-2.106681591000534,-2.208911331792946,-2.2349194248222135,-2.2572302468983185,-2.293757706438558,-2.3300447047134165,-2.344875681838882,-2.378768805593486,-2.3930470473191074,-2.4123336939410245,-2.4333214222278476,-2.4763522805313434,-2.4889725559009186,-2.5121518017888564,-2.5291555413756113,-2.5482408283462714,-2.5659346015958944,-2.5809794378017146,-2.5961020509016324,-2.605284371729232,-2.615411627713431,-2.6292293042581925,-2.6361715037349134,-2.648412153037348,-2.652360552426246,-2.6551167124412975,-2.662938833147587,-2.671358695098075,-2.681178085551949,-2.6919015301652465,-2.6972187662223504,-2.7000803972325316,-2.707374617650057,-2.7108785738932006,-2.714427628303885,-2.7166793128509523,-2.7185143363615056,-2.724332949942403,-2.7273279233777736,-2.729825828313554,-2.7373264480401818,-2.7446361651009004,-2.747321242468226,-2.7544344440237296,-2.7591720458925284,-2.764223466571281,-2.7655986001403003,-2.7681014484299604,-2.7685796252589303,-2.773865324795264,-2.776632325143411,-2.778310292668234,-2.779582863099203,-2.782424946246423,-2.786033406565957,-2.7876017456319735,-2.788272472424168,-2.791877914386205,-2.792766434442317,-2.7931668707856523,-2.796165445446665,-2.797354155062706,-2.79839322599869,-2.798936213716967,-2.7992152075919523,-2.7996525574059827,-2.7996525574059827
5,0.0,-0.7907465127525259,-1.0881070597116205,-1.2672831968485927,-1.3929967547899655,-1.5489132792973883,-1.6394487585439081,-1.6707848262811527,-1.7259067230253111,-1.8619456106942425,-1.9076136102859287,-2.003853594748855,-2.0298048800200554,-2.0557149106460604,-2.088059245119335,-2.115812426962724,-2.135097989310032,-2.174006520995339,-2.18992405413279,-2.20651422401975,-2.2244315641310353,-2.269634780084546,-2.281522916413651,-2.306301312669943,-2.3143144097227664,-2.332206439270462,-2.3514485748974003,-2.3647296865174448,-2.377996638637565,-2.3862974796041128,-2.3959942139322776,-2.4092716814701958,-2.4155168009918015,-2.42952944934765,-2.435644507355469,-2.4383768930338414,-2.444908012344809,-2.456159303010849,-2.465158603900166,-2.475317457628151,-2.4800379124061913,-2.4827248093930856,-2.4945495955033703,-2.4974376447365367,-2.5032363465340257,-2.5051708962797434,-2.5068010809207717,-2.512049013411173,-2.5125030855133734,-2.5155027336860947,-2.5197464111271715,-2.5258897897308787,-2.5282133608798167,-2.5349696092305747,-2.5413219319740343,-2.5461269701168825,-2.5476930623586505,-2.549610486732143,-2.5501658359606987,-2.555119328547207,-2.5588393763014143,-2.560376325145415,-2.5625667266845706,-2.566351478078849,-2.569290313897606,-2.570886453670199,-2.5703252479794463,-2.5743539871792627,-2.5752083647312816,-2.5758474543824232,-2.5786669316249253,-2.579673993925289,-2.5803832925086234,-2.580623468925049,-2.5808135980556486,-2.5812266351935014,-2.5812266351935014
6,0.0,-0.1431133090488217,-0.26073384485976797,-0.28811011954033283,-0.29368833018700985,-0.325341255406567,-0.27791696286536904,-0.28923127523493986,-0.27718445130205466,-0.30508506927829215,-0.2894066009260038,-0.31892444150039095,-0.3217218758756198,-0.3050278379460833,-0.3135840363095573,-0.3051701718239446,-0.31159711035858034,-0.31323667632299396,-0.31301746386129925,-0.30698412268400604,-0.30498030563269224,-0.31837594891987225,-0.31781838039376564,-0.31144762949500243,-0.30050418401181417,-0.29857608458689894,-0.30020056452540517,-0.29721913966663477,-0.29269597084264043,-0.29601651781934235,-0.29578923253655626,-0.2960622608004223,-0.29411925875468076,-0.2958804216324769,-0.29410728242819417,-0.28408810491280434,-0.283146478469345,-0.2843447536728065,-0.28374681118602185,-0.2813313750610037,-0.28366605402675493,-0.2821057463299973,-0.28262678983078815,-0.2829366835902977,-0.28061486615309544,-0.27819510185646856,-0.2771124010465366,-0.2751382346705614,-0.2721673697239459,-0.2723356195525379,-0.2660291958134964,-0.26345604986222265,-0.2637551230438373,-0.26235074496213506,-0.26237910946143134,-0.26403293966956026,-0.26299392514048764,-0.2627698520295969,-0.26253477675832715,-0.2610773637890536,-0.26109266333180947,-0.2606383874892271,-0.2611995292405461,-0.26215079151179643,-0.2612653950481186,-0.26145960957725994,-0.25936536126287923,-0.2590110119774039,-0.2584020723011822,-0.2587163528601386,-0.2590964401209891,-0.25905615139586424,-0.2581177595846106,-0.2574900920668844,-0.257100940432928,-0.25705857484378813,-0.25705857484378813
7,0.0,-1.3439729519059656,-1.7958875584311977,-2.030523544080343,-2.270434811714376,-2.5151647226715994,-2.754425877098991,-2.8099704022696557,-2.912031275794862,-3.1175445344389994,-3.2016891281664677,-3.3390081140112295,-3.3714497915813357,-3.3983124705287486,-3.4576963615186664,-3.500749755273578,-3.5261516425769814,-3.559562221395267,-3.579251064069177,-3.6049864177855957,-3.6382371046532556,-3.7038318881515666,-3.722287158796887,-3.752662342054159,-3.769615821776472,-3.794791911926921,-3.8207288499145293,-3.847663835862066,-3.855748509319333,-3.8682555964367578,-3.885540633712884,-3.908340063732379,-3.9181320787008045,-3.92645750399193,-3.934564032247711,-3.9497060660562773,-3.9605702651547494,-3.976644725594949,-3.9843824932496865,-4.000282707801332,-4.007620354095316,-4.013097008343533,-4.029942939727539,-4.034128611912343,-4.041751376190922,-4.045551253287423,-4.049361560681375,-4.058834648494755,-4.063681241984703,-4.065336651889221,-4.077049070107472,-4.085828558548448,-4.089785816805679,-4.0992113354604065,-4.101608723523073,-4.107157128250953,-4.109771284716203,-4.113881508486819,-4.115435510102435,-4.116978229290587,-4.120997903860113,-4.124087838224249,-4.127554822865269,-4.1326276286994466,-4.138071766188093,-4.140297590175242,-4.143314154440635,-4.147645118148369,-4.149077363815971,-4.150070148304193,-4.155198380209057,-4.15612840904029,-4.158533739402941,-4.1598109888433275,-4.160578946327025,-4.161341956357532,-4.161341956357532
8,0.0,0.3607896570683948,0.476581466171368,0.6711858754317472,0.7740132049489411,0.8395663990075289,0.9875887007441693,1.0163501115440612,1.0866302592205752,1.168681229046916,1.2351487616768677,1.2732524676704091,1.2967069152388282,1.3650824078234927,1.3839846499964168,1.4385891398269623,1.4538547746588177,1.5296594363246383,1.5481332687849303,1.5804035767942985,1.6133976700784014,1.6408287061806834,1.6592058374546184,1.6983560592696791,1.735743987646138,1.7637629498791716,1.7837367687513423,1.8133676377888535,1.8531811884793243,1.8570859769388546,1.872319470333564,1.8908467766023198,1.9021206162531743,1.9215459434471807,1.9293124566919202,1.9479808931045617,1.9595717016322367,1.9768284277566588,2.0058570946842296,2.0236207487859725,2.0258428817524643,2.0310147079302356,2.047731330127505,2.052545570765129,2.0601760170407277,2.0709036132646577,2.0746360077284214,2.0861685539573047,2.0911475562320097,2.096997804534211,2.115917262731067,2.127006064684851,2.1295594355092557,2.139747697253478,2.1531388975015404,2.1571822260931555,2.161019746482559,2.16461117652475,2.1656101800153014,2.183130421165502,2.186866910277654,2.188764215558066,2.191300521603016,2.194062632053677,2.2002978822182526,2.201624220714455,2.2034614653094002,2.2075857953403384,2.2105210811080935,2.21096323507971,2.214188569491159,2.216729729161474,2.219423605207055,2.2206324315536397,2.221039404675519,2.2214454510192843,2.2214454510192843
9,0.0,-0.28855892626493884,-0.3909541760323362,-0.41575133844546036,-0.43486282187376835,-0.4937442012138262,-0.4531434975142598,-0.4635136196418499,-0.46454088291920637,-0.5007029767135548,-0.5057508137279783,-0.5390032847606503,-0.5460879819544826,-0.5297019720481533,-0.5446843583650889,-0.5180759057002975,-0.5192506487716222,-0.49494642997513116,-0.4960551410138492,-0.49436562155892066,-0.4965119361754729,-0.5081783977138717,-0.5077174468835179,-0.48980276048911736,-0.489685563999641,-0.4993623505136602,-0.4905874263558309,-0.4927505425643492,-0.476266814280162,-0.48138847416248853,-0.47364652344016295,-0.478102375937988,-0.4792691806724338,-0.4835023093683104,-0.484079238471608,-0.4704809768137048,-0.47158968021085845,-0.46954763916653236,-0.4573933768802044,-0.45850471287560846,-0.461545881910463,-0.46153250105371757,-0.4498030511615862,-0.45043746137908497,-0.4505538974443812,-0.4486687342184578,-0.44858525661458715,-0.4392451440394167,-0.4395876398181284,-0.44068144686684546,-0.4261001263174446,-0.42698966518650394,-0.4277785299984569,-0.42911484162876196,-0.4318220961089178,-0.43316332415886744,-0.432743417926296,-0.43006081149505404,-0.4305778421340532,-0.4228796189093958,-0.4235468036227283,-0.4243749633342582,-0.42450539524645753,-0.42621410643755653,-0.4205936977835333,-0.42129788811875407,-0.4221869006935954,-0.42280479876730315,-0.4231595555029395,-0.42343425466094525,-0.4251812741849477,-0.4248014335550336,-0.4247189057364329,-0.4235174338371879,-0.4236805472511971,-0.4232860325083003,-0.4232860325083003
