,0,1,2,3,4,5,6,7,8,9
0,22.1,20.3,20.3,22.1,22.1,24.5,36.3,31.3,31.3,31.3
1,20.3,27.5,24.5,24.5,24.5,22.1,50.9,50.9,50.9,50.9
2,15.8,31.3,27.5,24.5,24.5,22.1,27.5,27.5,27.5,27.5
3,16.3,144.6,115.5,144.6,115.5,115.5,92.8,92.8,92.8,92.8
4,15.8,22.1,22.1,75.2,61.6,92.8,92.8,92.8,75.2,75.2
5,17.8,17.0,17.0,22.1,22.1,27.5,31.3,36.3,31.3,31.3
6,17.8,31.3,27.5,24.5,24.5,24.5,31.3,50.9,50.9,50.9
7,15.8,22.1,31.3,27.5,27.5,24.5,24.5,27.5,27.5,27.5
8,17.8,17.0,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6
9,16.3,15.8,24.5,22.1,27.5,75.2,115.5,115.5,115.5,115.5
10,22.1,20.3,20.3,18.9,20.3,22.1,27.5,27.5,27.5,27.5
11,36.3,31.3,27.5,24.5,61.6,61.6,50.9,50.9,50.9,50.9
12,22.1,20.3,20.3,18.9,36.3,75.2,61.6,75.2,75.2,75.2
13,22.1,20.3,20.3,20.3,20.3,27.5,24.5,27.5,27.5,27.5
14,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3
15,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6
16,75.2,61.6,50.9,50.9,50.9,36.3,36.3,36.3,36.3,36.3
17,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9
18,92.8,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3
19,75.2,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3
20,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9
21,92.8,75.2,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3
22,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3
23,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3
24,92.8,75.2,61.6,61.6,61.6,50.9,50.9,42.7,42.7,42.7
25,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9
26,144.6,115.5,92.8,92.8,92.8,61.6,61.6,61.6,61.6,61.6
27,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9
28,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3
29,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3
30,61.6,50.9,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3
31,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3
32,115.5,92.8,92.8,75.2,75.2,61.6,50.9,50.9,50.9,50.9
33,115.5,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9
34,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9
35,182.1,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6
36,182.1,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6
37,230.4,182.1,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8
38,230.4,230.4,144.6,144.6,144.6,115.5,115.5,92.8,92.8,92.8
39,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6
40,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3
41,61.6,50.9,50.9,42.7,36.3,36.3,31.3,61.6,61.6,61.6
42,36.3,36.3,31.3,31.3,27.5,24.5,24.5,27.5,27.5,27.5
43,61.6,50.9,42.7,36.3,36.3,42.7,42.7,36.3,42.7,42.7
44,36.3,31.3,27.5,24.5,24.5,36.3,36.3,36.3,61.6,61.6
45,31.3,27.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5
46,50.9,42.7,42.7,92.8,92.8,115.5,92.8,92.8,92.8,92.8
47,18.9,17.8,17.8,27.5,24.5,31.3,36.3,31.3,31.3,31.3
