,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.16,1.05,3048373.0,2735043.91,125621661.0,0.1,0.13,0.005974999999999999,3.66219
