,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,5000,1,9,10,0,0,minizinc_fw,16,1.28,1.15,4282246.0,3843646.78,161016567.0,0.1,0.07,0.021141176470588243,4995.577047058824
1,5000,1,9,10,0,0,ogsa_fw,16,1.28,1.06,4282246.0,3551702.87,161016567.0,0.17,0.08,0.006074193548387098,4.4043838709677425
