,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,5000,1,0,10,0,0,minizinc_fw,11,1.18,1.11,4066320.0,3795073.93,164724233.0,0.07,0.1,0.016554545454545454,5192.387254545455
1,5000,1,0,10,0,0,ogsa_fw,11,1.18,1.05,4066320.0,3613509.19,164724233.0,0.11,0.13,0.0059499999999999996,4.938350000000001
