,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,5000,1,1,10,0,0,minizinc_fw,12,1.21,1.13,4072235.0,3792997.01,161736364.0,0.07,0.08,0.022027272727272725,3770.013618181819
1,5000,1,1,10,0,0,ogsa_fw,12,1.21,1.08,4072235.0,3635490.5,161736364.0,0.11,0.1,0.007240909090909093,4.287745454545455
