,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,2000,1,9,10,0,0,minizinc_fw,15,1.26,1.15,1715481.0,1563059.27,65220231.0,0.09,0.08,0.019262500000000002,1682.22125
1,2000,1,9,10,0,0,ogsa_fw,15,1.26,1.07,1715481.0,1460436.6,65220231.0,0.15,0.1,0.0071,1.859315
