,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,5000,1,9,10,0,0,minizinc_fw,12,1.26,1.12,4255181.0,3792702.4,162129301.0,0.11,0.07,0.016689473684210525,6929.168905263157
1,5000,1,9,10,0,0,ogsa_fw,12,1.26,1.06,4255181.0,3592915.64,162129301.0,0.16,0.08,0.007859999999999999,4.421828
