,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,5000,0,1,5,0,0,minizinc_fw,3,1.22,1.16,2088695.0,1992750.72,82126650.0,0.05,0.07,0.0054714285714285715,1342.81
1,5000,0,1,5,0,0,ogsa_fw,3,1.28,1.1,2151656.0,1840576.49,80604928.0,0.14,0.1,0.004112903225806451,2.07158064516129
