,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,5000,1,9,10,0,0,minizinc_fw,15,1.15,1.07,3854562.0,3613897.81,161455373.0,0.06,0.13,0.017116666666666665,5246.834975
1,5000,1,9,10,0,0,ogsa_fw,15,1.15,1.01,3854562.0,3413675.99,161455373.0,0.11,0.14,0.008191666666666667,4.815495833333333
