,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,2000,1,3,10,0,0,minizinc_fw,23,1.23,1.15,1661898.0,1544843.79,64647344.0,0.07,0.08,0.018137499999999997,2774.9962375
1,2000,1,3,10,0,0,ogsa_fw,23,1.23,1.08,1661898.0,1453362.04,64647344.0,0.13,0.11,0.00718888888888889,1.932822222222222
