,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,24.5,22.1,20.3,20.3,20.3,20.3,18.9,20.3,20.3,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
1,17.8,17.8,17.0,17.0,17.0,17.8,17.8,17.8,17.8,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8
2,17.0,16.3,16.3,17.0,17.0,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7
3,15.4,15.8,15.4,15.8,15.4,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.0,18.9,17.8,17.8,17.8
4,14.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5
5,14.5,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3
6,14.6,15.8,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
7,14.6,14.8,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
8,14.8,14.8,18.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
9,15.8,15.4,15.4,31.3,27.5,24.5,27.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
10,16.3,15.8,15.8,17.0,17.0,17.0,18.9,17.8,17.8,17.8,17.8,18.9,17.8,17.8,17.8,18.9,18.9
11,17.8,17.0,16.3,16.3,17.0,17.8,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3
12,17.0,17.0,16.3,15.8,16.3,16.3,18.9,18.9,20.3,20.3,22.1,22.1,22.1,22.1,24.5,24.5,24.5
13,24.5,22.1,20.3,20.3,20.3,18.9,18.9,18.9,18.9,18.9,20.3,20.3,20.3,18.9,22.1,22.1,22.1
14,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,22.1,20.3,20.3,22.1,20.3,20.3,20.3,20.3
15,24.5,22.1,20.3,20.3,20.3,18.9,18.9,18.9,20.3,22.1,20.3,20.3,24.5,27.5,27.5,27.5,27.5
16,24.5,22.1,22.1,20.3,20.3,18.9,18.9,18.9,18.9,18.9,18.9,18.9,20.3,24.5,24.5,22.1,22.1
17,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,22.1,22.1,22.1,22.1
18,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1
19,50.9,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1
20,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1
21,50.9,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
22,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
23,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,18.9,18.9,18.9
24,42.7,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
25,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3
26,31.3,31.3,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,31.3,31.3,31.3,31.3,31.3,31.3,31.3
27,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,18.9,17.8,20.3,20.3,20.3,20.3,18.9,18.9,18.9
28,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3
29,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3
30,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3
31,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5
