,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.2,0.0,0.0,0.0,160853482.0,4035731.0,2825651610.8,0.0,2825651610.8
1,1.19,0.01,0.02,135708.08,160853482.0,3996507.99,2768481139.32,0.0101,2768616847.4
2,1.18,0.02,0.04,246506.57,160853482.0,3959902.07,2720135936.2,0.0113,2720382442.77
3,1.16,0.03,0.06,435078.28,160853482.0,3901370.68,2661518401.89,0.0166,2661953480.17
4,1.15,0.04,0.07,515908.38,160853482.0,3865886.12,2629976722.89,0.0108,2630492631.27
5,1.14,0.05,0.08,631700.92,160853482.0,3826297.27,2599924645.99,0.0123,2600556346.91
6,1.13,0.06,0.09,762261.21,160853482.0,3780524.91,2572914739.67,0.0136,2573677000.88
7,1.12,0.07,0.09,796208.92,160853482.0,3755076.56,2559086792.48,0.0075,2559883001.4
8,1.12,0.07,0.1,833031.34,160853482.0,3743900.31,2553175333.46,0.0035,2554008364.8
9,1.11,0.08,0.1,864793.61,160853482.0,3726913.57,2546143233.49,0.0058,2547008027.1
10,1.11,0.08,0.1,886246.26,160853482.0,3715428.04,2541817014.23,0.005,2542703260.4900002
11,1.1,0.09,0.1,903078.63,160853482.0,3690514.06,2534151465.62,0.0083,2535054544.25
12,1.1,0.09,0.1,914286.95,160853482.0,3681501.74,2531506180.4,0.0027,2532420467.35
13,1.1,0.09,0.1,926891.91,160853482.0,3672599.99,2529399636.59,0.0035,2530326528.5
14,1.09,0.1,0.11,947739.83,160853482.0,3650714.95,2524399723.77,0.0074,2525347463.6
15,1.09,0.1,0.11,958244.38,160853482.0,3641802.52,2522524487.47,0.0038,2523482731.85
16,1.08,0.1,0.11,981787.88,160853482.0,3632199.99,2520609190.66,0.0035,2521590978.54
17,1.08,0.1,0.11,992907.72,160853482.0,3622847.52,2519349568.18,0.0036,2520342475.8999996
18,1.08,0.1,0.11,1001667.49,160853482.0,3615715.84,2518230540.53,0.0035,2519232208.02
19,1.06,0.12,0.11,995965.45,160853482.0,3563340.07,2514317751.63,0.0133,2515313717.08
20,1.05,0.13,0.11,993248.73,160853482.0,3530626.44,2512378327.94,0.009,2513371576.67
21,1.05,0.13,0.11,993609.79,160853482.0,3518624.4,2511820524.23,0.0051,2512814134.02
22,1.05,0.13,0.11,994455.18,160853482.0,3506486.93,2511257429.57,0.005,2512251884.75
23,1.04,0.13,0.11,994535.97,160853482.0,3497865.43,2510677827.5,0.0043,2511672363.47
24,1.04,0.14,0.11,995374.5,160853482.0,3490788.27,2510321335.07,0.0035,2511316709.57
25,1.04,0.14,0.11,995766.08,160853482.0,3484226.4,2509937166.64,0.0035,2510932932.72
26,1.04,0.14,0.11,996316.34,160853482.0,3482476.74,2509845390.1,0.0019,2510841706.44
27,1.04,0.14,0.11,997759.85,160853482.0,3480112.94,2509756766.36,0.0019,2510754526.21
28,1.04,0.14,0.11,998758.64,160853482.0,3477940.08,2509611483.63,0.0019,2510610242.27
29,1.04,0.14,0.11,998883.2,160853482.0,3476086.58,2509499324.83,0.0019,2510498208.0299997
30,1.04,0.14,0.11,999731.54,160853482.0,3474203.84,2509358276.22,0.0019,2510358007.7599998
31,1.04,0.14,0.11,999731.54,160853482.0,3474203.84,2509358276.22,0.001,2510358007.7599998
