,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,step_size,objective
0,5.54,0.0,0.0,0.0,72838.0,8400.0,1149219.4,0.0,1.0,1149224.94
1,2.99,0.46,0.11,34.9,72838.0,4542.63,1019797.93,0.0091,0.4592,1019835.8200000001
2,2.82,0.49,0.11,33.15,72838.0,4281.89,1019732.0,0.0015,0.3578,1019767.97
3,2.82,0.49,0.11,33.15,72838.0,4281.89,1019732.0,0.0005,0.0,1019767.97
