,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
25,17.476,14.797572020725516,15.094834557507083,15.099685041683856,15.104735423069235,15.231573878385397,15.271104464697888,15.169393304945428,15.169760220836757,15.243094597369089,15.375994970404976,15.321289789333212,15.584686806541265,15.511265547738235,15.141333174963963,15.349736357333734,15.711053622258714,15.238387258225666,15.553775267722393,15.454428969051815,15.373659324330832,15.787751488260682,15.602089963901564,15.385008784395982,15.685033096476333,15.640780636146333,15.557893688295835,15.489803405824338,15.508954640703159,15.770601261465497,15.666106889178495,15.582842464257844,15.50167735732736,15.640562973839598,15.553833676063407,15.493051559190965,15.46475332912301,15.572510726296677,15.543169324830522,15.612452390057054,15.577612023452259,15.607132287804344,15.61101476465441,15.673351857145377,15.645820828061137,15.638582469441598,15.646680595823844,15.635334228600057,15.65574931463426,15.65336642614673,15.64548013177342,15.651896985773405,15.646313131402382,15.654697848033614,15.662377716368425,15.636253732194234,15.645340524140362,15.679657218940031,15.662304888403586,15.674258754330689,15.666863576263177,15.66779452651143,15.675916421458158,15.673987337380202,15.673987337380202
26,17.986,15.350228466321369,15.833465502562541,16.10552705814331,16.011585409105255,15.943549308377676,16.014099317530096,16.004039024708447,15.930839117710503,15.996189626073958,16.114621217781277,16.10568778203332,16.092087535802786,16.178526634214418,16.1641654851336,16.151093348124345,16.128429640511047,16.11361547860473,16.102960785988945,16.08929961922736,16.192920299763273,16.173670567384068,16.359391317321688,16.232053576991987,16.216301092580512,16.262124389307818,16.243397716276576,16.318405463391382,16.304278635165883,16.277369372603054,16.37685792680946,16.35267543086484,16.329102640071394,16.313998145719385,16.291698010962612,16.276069504427774,16.30796559014138,16.296905705553918,16.32794865001474,16.32035607804432,16.311108558783733,16.307969964653488,16.304475826378283,16.29789659222083,16.291215633872454,16.298562204725243,16.305999319208503,16.303146908926497,16.300985829929022,16.300397131991772,16.29844880530572,16.304364485229122,16.302970553275454,16.302080869173466,16.294496179000458,16.320699572594588,16.31855252403449,16.314776116273073,16.310408885111205,16.3076116526114,16.30577571728149,16.30482055835273,16.303950180221502,16.303475885704508,16.303475885704508
27,10.97,14.481716683937655,16.851855821537445,16.42864086022508,16.385053238433414,16.045533487116806,15.953115632047917,16.51989437374196,16.145025624682606,15.980468894218683,16.122691477837773,15.921348668570026,16.048174850208706,15.816404446915694,15.814126291348906,15.586480929307534,15.790255862519182,15.495704211876504,15.39619988506861,16.53423594195416,16.23025017761704,15.900332579319063,15.395090514827881,15.50823867378661,15.410905273364586,15.358059556196755,16.140333664820623,15.917784272080588,15.834547324783417,15.521594737185989,15.256568714314104,15.7893007818458,15.545867419839555,15.471696394479846,15.362190983572182,15.967295246417278,15.87407849993041,15.745540667736773,15.657773605704529,15.639085915656011,15.539680234195838,15.505942095398602,15.468382055070483,15.397658952314165,15.651864157549364,15.631569158702302,15.61102403188223,15.579504683963911,15.574274825312962,15.56774321170903,15.546126494064499,15.530084966131605,15.514891400783302,15.512875299524405,15.430063749668845,15.360972090261049,15.450415385699104,15.411299036824044,15.366062889527866,15.485383957102906,15.465721424334673,15.455491846293596,15.446170255142073,15.44109064730935,15.44109064730935
28,13.495,21.158280051813104,19.288278272353974,18.19805157149906,17.33091609493596,17.134036458192107,16.92543701481517,16.279058813778157,16.53541424727085,16.438734411445402,16.120680500227746,16.111861973811358,15.949859486163891,16.385504404197647,16.12577515709699,16.002144242651934,15.78780018437262,16.594853298774645,16.33740487439878,15.856192719064687,16.109620393882604,15.945634033598608,16.924217384280563,16.587491686765475,16.337471471895892,16.201726727502386,15.947470411229359,16.35842975155312,16.18647177629071,16.01332040153805,15.86668598461951,16.114409769127967,15.982097685812303,16.388185010617466,16.112392369434666,15.919109811190156,16.004465903766,15.938691812417646,16.114321997951436,16.06932267329575,16.01451487916644,15.995913196261165,16.074570744334952,16.03401499682721,15.953904226068198,16.010868399868723,15.999780108870956,16.06426655351194,16.050956163649538,16.047330290155244,16.03533027173809,16.02642519031918,16.01799083562204,16.01260756618423,15.966714388243462,16.17008705038604,16.15687438085111,16.133634837643733,16.10675944078646,16.089545620233384,16.07824750278398,16.072369573652047,16.06701337499307,16.06409462558436,16.06409462558436
29,18.033,15.322629287046762,16.122881702067122,17.719090657314418,17.408973931208656,17.18437565099228,17.082429699472463,16.85864945064593,16.64618443349216,16.836554659064802,16.61017075921105,16.71265851921791,16.794397107867773,16.622725089800134,16.69196038621923,16.75498133778611,16.86424338260802,16.416252673981646,16.491932701990766,16.27413732369873,16.370227644202235,16.47451505328314,16.121841447086297,16.17624371021885,16.579406470747788,16.617044764659006,16.438600514977075,16.29201145986827,16.348890126146237,16.457234542930053,16.548986747636295,16.37576893730427,16.459479281911293,16.34267736677811,16.43074882895678,16.29985900859237,16.33218804989484,16.376767002095267,16.31531372877756,16.34482316756966,16.380764756883814,16.3929632782466,16.365140975056274,16.391362884124934,16.33689027383553,16.32256853210148,16.33010698755042,16.307714803939515,16.31665284836001,16.31908765445436,16.327145772869233,16.333125613738897,16.338789357454942,16.342404270455997,16.373221945014965,16.32147795884693,16.305235656549936,16.320319934906802,16.337764166212423,16.315982827380434,16.323459690198966,16.327349583358007,16.33089420597158,16.332825774573898,16.332825774573898
30,23.937,19.219197117098673,17.70697936756172,17.341246585570005,17.87039061050721,17.637712868209107,17.44770811324058,17.0306311159572,16.82549799842102,16.714569885889155,17.43013331507905,17.22330270314147,16.982712747706024,16.816320620859198,16.645508680024115,17.100951605654856,16.779158926718427,16.568818724339742,16.745207489545077,16.53060607823228,16.356132746258123,16.6058087348805,16.27083342701477,16.386579273170277,16.24776131792839,16.509004728286442,16.35107533819958,16.221338907308652,16.355798904263427,16.611922876643927,16.828823201013417,16.65679582652097,16.842690941885877,16.723188857621437,16.671805120003558,16.5433400494287,16.483530778052838,16.584531726594143,16.52484710901246,16.590338982754147,16.670106071719193,16.697178901756907,16.669354813087935,16.727017155737403,16.67203111349885,16.657574382093213,16.673790867008766,16.651129171756725,16.670224262392342,16.675425941961652,16.692641173196314,16.70541640657185,16.717516335203527,16.725239175698327,16.791077547180663,16.73756980315444,16.72077386186608,16.752345390631437,16.78885632190871,16.766105514781376,16.781655206788646,16.78974504901691,16.79711682930241,16.80113392812928,16.80113392812928
31,18.984,15.750046217616735,17.00788681243657,17.424782545304563,18.034231353681417,17.77502659273843,17.918685195196012,17.95130198527776,17.675433034103516,17.537383084705645,17.474686740856004,17.299211945240103,17.55208956469664,17.343599705265195,17.12957180497456,16.9347543832865,16.596991316697757,17.04838967874265,16.858135382491707,16.61419632559745,17.01682400464425,16.763889340883942,16.99139798756546,16.877325024093107,16.700099456064233,16.603877478794825,16.423649171656052,16.275594542300254,16.560101003097667,16.330038473594165,16.426343806260373,16.55234871960641,16.37210366644503,16.256609900292794,16.95101149560808,16.798192247281502,16.727044441471563,16.880557557291063,16.808944847309675,16.74323321082176,16.663198457587423,16.70691198107075,16.7257674946604,16.817870027165068,16.755684696069018,16.765344022995716,16.790988826472837,16.805882583043008,16.786082867393,16.789200827547056,16.799519880137147,16.819797269658704,16.807016929618495,16.79885981310944,16.729319173585754,16.671299752510418,16.682722537462038,16.734243748814443,16.75715828447514,16.771835154439703,16.78146816996569,16.786479817511587,16.798528019734608,16.801008117665734,16.801008117665734
32,20.436,16.627077011399145,18.78024951544266,18.006695210477112,18.293200514326752,18.079830850633503,18.105950325941965,17.425054902688615,17.520075626395553,17.759068827788692,17.983868123417754,17.845234219572966,17.85085327108183,17.859303459052022,17.69124159536447,17.53826444181001,17.580817501852344,17.08311167299616,17.240060553266783,17.592414835268023,17.146812955007213,17.353107456902638,17.054173182154045,16.979645327746056,17.136979846777677,17.067042638558544,16.936046945048165,16.82843610878285,16.750274436901584,17.45058954443295,16.983923482413363,16.858398058629017,16.7360374652104,17.189406934993535,17.045945225393417,17.17653865145605,17.1254181784575,17.054927466996418,17.117066358356812,17.17408484350976,17.115790523233454,17.096005518597067,17.07397924214771,17.032505202209027,17.087709851658456,17.076215189154127,17.0645788594019,17.046726960547026,17.03320178013254,17.029517395702225,17.01732373227485,17.008274949027964,17.019695649507177,17.026984969206882,16.97975420304983,16.940348443652933,16.927979078558245,16.906222809410217,16.881062746569512,16.864947605678974,16.85437059554148,16.84886782781983,16.8438534908944,16.841121031949537,16.841121031949537
33,14.605,19.53489469844536,17.89338280218108,19.107214388588645,17.925788188204358,19.24891458915708,18.627371633843637,17.545757038570905,18.72087749243315,18.241809035283854,17.8110811507772,17.68580266507428,18.151294802436038,17.825134385107503,17.941970258803465,18.259792764108656,17.639556522180417,17.75965898917562,17.61198923471374,17.775260916818397,17.875223362613443,17.67011824379567,17.356016376529993,17.59082859395484,17.454912592766686,17.381119028314718,17.910066235502544,17.767804530289716,17.664474669561752,17.236048406903965,17.863092899222416,17.702580429077006,17.54611490595061,17.32314121042747,17.442033684641018,17.332744020206214,17.531818305605825,17.455105243155344,17.40272471054583,17.354660470011236,17.581408119955046,17.559433175293314,17.534968879480694,17.48890420831681,17.44212731270669,17.429828900449785,17.417378915041674,17.398278744714524,17.453228121172437,17.449187631356086,17.43581541848467,17.42589204668378,17.41649322890514,17.410494386039726,17.359353352464943,17.52426700250007,17.5098482903379,17.48448745894788,17.455158895896737,17.4363738106337,17.424044409444434,17.41762994732239,17.411784838842003,17.408599668162722,17.408599668162722
34,17.876,19.71578241865276,18.420804089126456,18.193427246677384,19.21803499011919,18.307419294285065,17.888377725372642,19.19108831365067,18.207245807692654,18.101318038780562,17.73079312149291,18.232723044848086,17.58537703926618,17.963765157800655,18.470028603940968,17.68550773125849,18.214753401713118,17.790746600794268,17.888357422917387,18.013511452868855,17.40504607377051,17.560021817759914,17.79735461007899,17.48647176555748,17.595243957976415,17.561084414175706,17.248159424082317,17.722836569215765,17.675567944246552,17.585529060784797,17.427761123984794,17.371018720147145,17.921853037351354,17.86574915608604,17.709973226361864,17.793414018950717,17.671841828316186,17.63525626332176,17.67643767255235,17.652378488711445,17.59326888982051,17.610122388333533,17.628885073721232,17.607615152910828,17.64440833102329,17.6384765387786,17.63247163949993,17.623259211110632,17.590376482558348,17.588511911124222,17.59926674928189,17.594628061835465,17.59023457755252,17.587430414043258,17.629148485059915,17.530730705419543,17.52453339600352,17.513633052241616,17.501027336980016,17.516680521802954,17.511277897874045,17.508467142832522,17.505905873030493,17.508595482228852,17.508595482228852
35,7.406,20.173966976165193,18.961316159382008,18.99924515763072,18.52320963004684,17.94748271043074,19.365719528800703,18.332219628386376,17.71985668904523,18.66064410989714,17.990778562154222,18.706450779774396,17.932583398420437,18.606849414216057,17.998048620248767,18.6892355785058,17.72459442891629,17.85178299817601,18.54710968321846,17.77003857962253,17.575327750848246,17.715233269821773,17.9294872338557,17.888966824419242,17.976230870284933,17.878607253535666,17.57626118474338,17.56893254297125,17.380655647783133,17.961286214289103,17.92895352532488,17.745539336389665,17.445520289047305,17.413493896929154,17.41310343983712,17.505283826521705,17.486643745731584,17.400656778907553,17.444863272450934,17.469965251520616,17.468603419776233,17.485860515723047,17.505072518602166,17.453204837761085,17.491367150288198,17.47712570280413,17.46270873501485,17.440590914684165,17.41140024869933,17.41352048444511,17.424768949567383,17.413485613741553,17.402798720265206,17.395977756587236,17.990422090792045,17.894618082438402,17.876399426056064,17.844354936404795,17.807297048959168,17.820470281302406,17.804730835660333,17.796542272700677,17.789080534228,17.791369356889412,17.791369356889412
36,28.459,22.813072221761924,20.808766477183298,19.611180814883177,18.826825628372227,18.915730039371546,18.692702690294855,18.988489229361445,19.075710654672008,18.750837190585184,18.97749536309724,18.398458659976196,18.60030950784187,18.32001711473508,18.307202877469397,18.408324649598434,18.754630290337587,18.589908256033297,18.302920115665916,18.28756142602332,18.712131253678685,18.31994115332299,17.71933379864121,18.403637172796735,18.13303513131424,18.224333901828512,18.395340810235385,18.13981976883629,18.25479254052681,18.40302990747144,18.056926465234262,18.234385407810343,18.22552630948825,18.622088464081326,18.300970943733414,18.07592354738595,18.29571845570284,18.383871391828755,18.274981406137115,18.47399207146594,18.345931805143426,18.302468343335853,18.254081282386725,18.30761306634697,18.21274862456713,18.227687474849304,18.24281044065512,18.266011369272647,18.283589148974773,18.300009999999997,18.27254794783333,18.284419093715925,18.29566272533761,18.30283902994566,18.174437700711735,18.228417689581974,18.245361867295138,18.27516469775552,18.309630215814355,18.27106935255694,18.28582231664697,18.29349765528595,18.30049172370742,18.29386273387388,18.29386273387388
37,23.595,18.978580576166024,20.905396084103298,19.737055421587684,18.847485303483314,18.973104788490193,18.535179695594614,18.932553193507907,18.94712869655978,18.544813213949524,19.23822107976398,18.732461225058536,19.386357981761034,18.788861950492787,18.80880067877997,18.22072586101109,18.680190342415635,19.328830123181394,18.718715844398112,18.748705583077943,18.773087573860273,18.799549496701204,18.840073786995298,18.397574030349915,18.706995327351976,18.719631365508132,18.743299261662965,18.76274205424348,18.77686406301949,18.739430803150857,18.76595726241522,18.78709438518545,18.807698584775892,18.38116538905469,18.423568894012174,18.842363730299024,18.608312235189874,18.796678156729335,18.80399869703241,18.589097095043208,18.601996877196278,18.606375043859806,18.611249175104383,18.620426845890847,18.793568309006158,18.795308439738648,18.7970700169061,18.79977254408504,18.80182006675853,18.78407792077696,18.786009909178976,18.787443616480267,18.78880153735063,18.811218462649368,18.583061759926036,18.59254140659363,18.595517042957315,18.6007508399323,18.606803470550627,18.61068020948369,18.613224667969902,18.614548441308962,18.629470602803636,18.630112371858853,18.630112371858853
38,28.298,22.685602172020992,20.695092177006032,19.595673486459848,19.41052868116685,18.829909480360328,18.73554429463831,19.32160900608284,19.148133195081126,19.051144313776252,18.667059396634315,18.96133293193755,18.56739707478514,18.915661553562035,18.36985691109061,18.737733461041213,19.37553633596252,18.814724098253187,18.29903065939168,18.79639766935542,19.00955030684116,18.30637315261204,18.75641066613727,18.968239925644802,18.569015421409127,18.766554800908757,19.136555386749766,18.64850398050499,18.895148490081837,18.33563186027675,18.793434515992477,19.15822616956231,18.584396443054,18.724621068396537,19.11400910413919,18.770542035572348,18.909089676240225,18.680768579209623,18.81892368296082,18.629586853352638,18.79071973460717,18.84540799218671,18.753929511866463,18.870964427000924,18.730289036167154,18.76266015593935,18.795430237181495,18.84570452368401,18.78847058114355,18.798981722417057,18.833768895512307,18.795083208998193,18.819748692397628,18.801352590604093,18.644523068548676,18.76153535464688,18.798265206056037,18.862868726681985,18.750169260290953,18.799257097348576,18.831475403953103,18.806369800857205,18.78848018997072,18.796888595531367,18.796888595531367
39,16.982,19.87152778445582,18.310159898197888,19.927985514824368,18.773442782472173,19.328195484576725,19.12625712364811,18.95785767418393,18.387167571710847,18.663647979751083,18.35524129640562,18.301581522361314,18.003214927616877,18.120911949452914,18.78176354268668,18.69718527229859,18.55054840725068,18.24082432987821,18.767024358713513,18.65462840049127,18.24091998546747,18.945949213250323,18.386024109544877,18.346057729499925,18.0153951854435,18.081852984284918,18.02709294264804,18.520152535078747,18.46990058757269,18.149012272311186,18.290678017703122,18.226204981560826,18.794759663541548,18.613658173560307,18.528643325923003,18.334233947353336,18.309010132700454,18.11958734599099,18.09868024748438,18.29424295478175,18.266305065542234,18.256822987948485,18.349773491371057,18.328269496380553,18.24966305665313,18.24416797618785,18.238605170991537,18.230070982134002,18.28836293386907,18.286509730436553,18.28037645652174,18.319643543478257,18.315186702269923,18.304874200974155,18.216958583439403,18.197827615224863,18.19182245420063,18.181260077027645,18.296361972097724,18.287699156228793,18.282013404432558,18.307497887594312,18.29248211240569,18.2909949627167,18.2909949627167
40,20.299,17.28666133264263,19.859271615463676,18.887550304541396,18.980957408805455,18.43270248291296,18.410813231851574,18.087891564992297,18.766059650328096,18.62401499506315,18.646333740398376,18.476460501940174,18.508809437201922,18.152365884883622,18.42957877713798,18.12268009600403,18.103556944364737,18.231603302995694,18.323697246643043,17.85619328375711,18.295588516554186,18.41496856959108,18.003427113028298,17.897978395416104,18.558070161443265,18.29242925824603,18.27284100156941,18.510706371391393,18.294699757012513,18.64880978800759,18.046170694683564,18.038920216423012,18.14803054336062,18.177038412394012,18.16255168125754,18.241000786250225,18.167468911541327,18.157811196004975,18.086892205847786,18.185024849829077,18.102290679726718,18.100789776202333,18.118164085434074,18.114718410090163,18.20691739706863,18.189977311581515,18.172828446124647,18.17096875007394,18.181475206304704,18.17596753596865,18.157739612249767,18.17751494761346,18.17658697476022,18.18090216848811,18.217689841089456,18.212752958750293,18.19342232632177,18.169898622678225,18.227232942420798,18.201342389138773,18.173898429794377,18.178506351993782,18.185199068449748,18.18078896648704,18.18078896648704
41,12.049,15.781934994818476,18.43150622100022,17.8349470576136,19.073408123577856,18.286877910190864,18.057593379975522,17.562147362627663,18.09457220612871,17.826017835594026,18.440431764135692,17.95623322576568,18.52533129081184,18.12021115538577,17.704329960074162,17.819215031775222,17.81321211634384,17.656520659913085,17.379989304758332,17.61730907385486,17.755620606521337,17.378891405917347,18.226381240004294,17.879744851582142,17.66439962909674,17.573374427214198,17.58211856285384,17.589301728371602,17.476905943222576,17.719577360913416,17.511673104941732,17.52336519824172,17.231689455786512,17.56634219367837,17.57585927625475,17.48622281163834,17.379203870791372,17.787294369785993,17.67631984493222,17.67756847259101,17.551348180279597,17.552807451866556,17.50474880443147,17.508588896756013,17.5692583250993,17.544028602061086,17.518487932492125,17.520053446914208,17.49015582060908,17.482011430258176,17.45505714341911,17.456087554739828,17.45706349804164,17.452352184556897,17.412187531721305,17.417405154977104,17.389408023410116,17.413500691883147,17.416917866901965,17.37956124073388,17.40642646258835,17.393553537411655,17.420892722843753,17.414456195844313,17.414456195844313
42,21.651,17.472652352331806,17.577890805180285,18.57428347973639,17.6727200272769,18.46714776318917,18.121171569363057,18.382679980992076,17.903302542236492,18.483547288817533,17.820948825944782,18.494217722817897,17.80437278274848,18.641721892347203,18.25924827983788,18.193068917404585,17.56537114830523,17.888360372810332,18.167471849744288,18.08457879884427,17.68939336763712,18.013124142031486,17.648090966978938,17.796194862303377,17.86241812013674,18.2531108881418,18.00406323866435,17.799474636459227,18.294479936545688,17.815615994775893,18.108811648957158,17.869487795588412,18.171626983764085,18.00389252279893,17.63120290076562,17.87080510975875,17.963702875779607,17.934538494432456,18.02489546382306,17.901649657742325,18.028312399808044,17.993041304115973,18.116901247657506,18.00266749110583,17.925595494898577,17.990727791959355,18.012148670958403,17.9635139871248,17.988834187626953,17.997150242471918,18.02467266195366,18.00793863953349,17.98409272093303,17.99447717134091,18.083006165828667,17.97097384187778,18.044962512722453,18.00310873489191,17.93026206513891,17.962694110172084,17.997479707103288,18.00852342176528,17.993648908717113,17.999161084805863,17.999161084805863
43,24.233,19.44655000000023,17.962790685182796,18.893273555612822,17.989262169029118,18.787049550730007,18.45703508036289,17.842573696235647,18.65288191054074,18.474179531101093,18.00748009838135,17.996754714505006,18.38282293665068,18.138654380791923,17.81926919837349,18.224063736939733,17.66057188604449,18.196629152465075,17.95491939819588,18.350225423904572,17.928617373217996,18.32402190812581,17.53587471432229,17.828988500431898,18.120501427981218,18.017251965392475,17.873649356704895,18.147378232950523,18.0162271802226,17.605572841822912,17.991468503239094,18.298962386631608,18.032967175707007,17.81821373030216,18.152445548081893,17.955231645028455,18.072333619675284,17.877345750608367,17.994152859912326,18.10133475971448,17.99342899833872,18.039496009967664,18.00714812179139,17.906934416711955,18.009543133242442,17.99273904927668,18.020242009815966,17.97686328525801,18.00927394291899,18.002214612228354,17.978851387219603,18.000775191073913,17.979558654713856,17.992901533015242,18.106651568231136,18.006367053394282,17.98723589321144,18.041764651543147,17.976489195114738,18.01772517290113,17.99035792886929,18.00456245540056,17.989243133972312,17.996328618767233,17.996328618767233
44,12.328,20.368243989636923,18.582911491459438,17.719079331953047,18.235859114737316,17.51176867349701,17.97519001666979,18.5212296499344,17.72187314225564,17.550357444904634,17.989467604494177,17.768244230851487,17.580031350927808,17.340326051244784,18.00739218614098,17.3551426226292,18.002571260926917,17.154737041452595,17.40625976529387,17.086501735306523,17.514899069353415,17.189581978760145,17.98258614917799,17.821624996517855,17.571553192977053,17.435780439284407,17.634547104004124,17.406134604521174,17.240230282449474,17.7348102022918,17.4199874891382,17.169126781628556,17.439815120697887,17.371236314390227,17.233514862569876,17.43747173032135,17.342162506535008,17.47808535310607,17.38343473821106,17.337815005325908,17.448314980186076,17.410511482209483,17.368425553371555,17.487276409932377,17.403593001393634,17.381591262204907,17.359318360131798,17.410720789477384,17.384389152077915,17.391685866514447,17.415834725475168,17.39799941367325,17.423088322505176,17.412217005470556,17.31953740009616,17.43740147919336,17.412165353417144,17.367777954351975,17.44478139753677,17.41105725150286,17.38892274849714,17.377407109664315,17.39309848583602,17.38735055569136,17.38735055569136
45,18.07,16.14549989637315,16.571911410008283,16.810839023133486,16.986817329282314,17.170725341120498,17.371042970299776,17.61441987317176,17.25096255734786,17.16571265426928,17.36238064582323,17.253267618933666,17.08715414652227,16.972269990521582,17.143985712221465,17.304988174996456,17.27634892732861,17.69148895192887,17.381536703188694,17.42488652727833,17.208822863479224,17.262835026968904,17.232826387348585,17.15702745293784,17.198586294608287,17.130523592390308,17.003038937136445,17.048964703636425,16.967976114198425,16.96810631753623,17.032266357511926,16.91096089832919,16.792713872961503,17.04078219227033,16.912046176955013,16.95665346711047,16.91213417012574,16.85074590953022,16.80882932214277,16.830495932366144,16.782369566166427,16.88047269305665,16.861340736408383,16.863049066241274,16.825855834756286,16.83124896525933,16.836708563999753,16.837613807996973,16.825866165931366,16.827631091307026,16.83347220436466,16.82553764384962,16.82601897221627,16.821205336822604,16.843969470700525,16.845921832571136,16.834680701910827,16.814908865417873,16.81648852158381,16.824750278510468,16.814931821950275,16.80982369733534,16.810156570085255,16.807614415472873,16.807614415472873
46,16.279,15.088587564766897,15.596799383188001,15.846729615721367,16.894479695146316,16.55493805580071,16.873554146389836,16.35565017141113,16.74015211260293,16.836782140934034,16.44646928137835,16.576688818050453,16.774934802320512,16.912041818703784,16.586402744253306,16.736435983360778,16.996554850000553,16.586064841630687,16.899361491080573,16.48250338495147,16.853810108802325,16.44144463432522,16.78346484009804,16.86873452729555,16.56876742012307,16.65189084832582,16.807584954534086,16.526571636772957,16.63282953750043,16.835233198421886,16.453482952644816,16.617317125669484,16.77702060269568,16.76004406340133,16.917341764067174,16.661616163160094,16.719766095171675,16.799949822717124,16.854700164070756,16.741731209985353,16.80639521045635,16.71390493176783,16.739285567576452,16.787075647103343,16.83560462831056,16.807182982809024,16.778411051572938,16.798789443577725,16.814228777547875,16.80495791713929,16.774275518588706,16.784808525436688,16.794784752671923,16.801152130036108,16.682260571128786,16.73023272531832,16.74529105939514,16.77177691106078,16.802406505122295,16.759411446993923,16.7725604415056,16.779401303113023,16.785634963462698,16.78903186742727,16.78903186742727
47,14.598,16.50265989637297,16.332554358254832,16.228896591968418,16.12096690201911,16.53039071102722,16.463642376338786,16.788334569282544,16.666690002042714,16.600909291420546,16.838812270025276,16.75125192618768,16.61795021900362,16.52575869533621,16.725679173095067,16.625690802326925,16.452336805332052,16.70566608324301,16.607006122192363,16.85830329859537,16.734818235592105,16.977113108738113,16.733310485004587,16.672527604014512,16.851216532078574,16.792873381553118,16.683593905587827,16.852083747003032,16.778442092131094,16.638166964913754,16.868736438059432,16.7568668487027,16.647817789743105,16.57794354746182,16.474781867064856,16.633618587467424,16.595647298509075,16.543288174722313,16.50753678241298,16.57780996091654,16.5356594496855,16.521353629561357,16.505427226981205,16.47543885113351,16.444986812920657,16.462989342470287,16.48121374619981,16.468423967723496,16.458734014696102,16.464605967836533,16.484039504594158,16.477428027521853,16.471166036184922,16.467169288621605,16.542469725205457,16.512347590742102,16.502892331300053,16.48626163378964,16.467029044249596,16.49425582158283,16.48599845242374,16.481702495070607,16.47778785089961,16.475654646721257,16.475654646721257
