,init_PAR,PAR,init_inconvenient,inconvenient,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,2.69,1.4,0.0,1926.58,18685.0,9710.25,333576.0,0.48,0.07,0.0049277777777777775,36.907222222222224
