,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.21,0.0,0.0,0.0,161908054.0,4078469.0,2789702843.2,0.0
1,1.19,0.01,0.02,420100.38,161908054.0,4029795.66,2726433076.04,0.028
2,1.18,0.02,0.04,737169.78,161908054.0,3985688.88,2681809205.75,0.0242
3,1.17,0.03,0.05,1012627.49,161908054.0,3953914.74,2653205030.02,0.0245
4,1.17,0.04,0.05,1192411.55,161908054.0,3930250.49,2639586683.67,0.0207
5,1.15,0.05,0.06,1522304.05,161908054.0,3887229.35,2615220708.83,0.0315
6,1.14,0.06,0.07,1822579.67,161908054.0,3848531.52,2595847563.16,0.0294
7,1.14,0.06,0.07,1907661.78,161908054.0,3833160.48,2588283261.94,0.0221
8,1.13,0.07,0.08,2058856.08,161908054.0,3798796.0,2578164811.77,0.0226
9,1.12,0.07,0.08,2168176.37,161908054.0,3776060.19,2572485101.36,0.0194
10,1.12,0.08,0.08,2249498.27,161908054.0,3764743.35,2570893980.43,0.0181
11,1.11,0.08,0.08,2369139.02,161908054.0,3745957.28,2565192489.0,0.0289
12,1.11,0.08,0.08,2369139.02,161908054.0,3745957.28,2565192489.0,0.0174
