,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,3047.303,3016.99218883911,2966.187580411032,2939.352711851709,3202.064785224655,3182.9740331027974,3164.2117433791805,3152.3743744007847,3141.221370853035,3133.9717527414773,3267.6008025397036,3251.326250197067,3247.948407542152,3261.6276899130717,3253.112890002108,3250.474033948273,3260.43915482741,3332.466440672583,3312.537183327957,3302.718959550507,3300.5856445909567,3367.7265160724196,3364.378293556347,3364.378293556347
1,3117.801,3086.774077252118,3035.146423843729,3072.425146594706,3443.5416176130984,3422.9485067777623,3402.5657939983316,3375.4424458335916,3361.474492461041,3344.7326521797177,3321.5256255687664,3304.965850127912,3295.1133446546232,3310.74134619524,3297.5332255098942,3288.663249725423,3303.9132184272216,3358.2568462087943,3344.904536868589,3335.0064719249367,3331.7968304530123,3380.9304656849367,3377.579500219252,3377.579500219252
2,2978.547,2948.902743839785,2907.779412295849,3113.0291774145953,3217.19331163156,3200.3740090989154,3181.6523278795607,3156.8481262493015,3355.1641467467425,3338.4302772364995,3315.1401678310312,3298.60267007891,3288.7441621522257,3298.444587769966,3285.2830721524338,3275.780220126406,3287.2882527913735,3297.003572538582,3318.6233824891838,3308.779995294451,3306.5761202991566,3311.8227014556787,3308.534752754223,3308.534752754223
3,2740.728,2714.1691241612593,2914.9796043693245,3119.2771380594654,3098.414547224851,3218.624370595883,3199.7244652878485,3174.719111646936,3460.773854208097,3443.506025148099,3419.489344129827,3402.4442018011614,3392.2484847133906,3382.085293229584,3368.6683103106584,3358.6151242712426,3354.3631410778244,3352.6912099367464,3343.4360815058167,3333.50835361099,3337.7947152573793,3332.1985593045797,3328.885164745275,3328.885164745275
4,2805.78,2782.983840878141,3402.973544825922,3366.434376249478,3329.961219806259,3310.0788983102448,3290.4184075191147,3264.217182172782,3278.5211596846384,3262.168122682643,3262.120385227276,3276.3079348126844,3266.506408072606,3256.730884891844,3267.045520499124,3257.270329648531,3265.7368616055637,3263.079685743958,3303.6787953821554,3293.865859477143,3310.867539617666,3304.3266746069703,3301.039012932363,3301.039012932363
5,2704.837,2742.5201248971607,3665.4271260218284,3625.3084663206014,3585.6289119561634,3564.1689410345907,3543.016073284454,3514.770998819478,3497.2322913352987,3479.781930518425,3455.496857412926,3438.2621420432624,3427.9600106200787,3417.687630819697,3404.037883987382,3393.8363686551643,3387.0557199382224,3383.670632218284,3434.7598243600137,3424.466481095859,3421.0438956147627,3414.209052954429,3410.7950509014745,3410.7950509014745
6,2554.278,3591.4500149966284,3530.881368283186,3492.2353012206277,3454.012933161637,3433.3499632844723,3412.8909327830106,3385.6906691162576,3368.7983891320937,3379.4499427654096,3355.867630479276,3339.1239631655817,3329.1182536594,3319.1424863196,3305.8873516535236,3295.9848307244747,3289.4022360068566,3287.0379967708495,3406.139762821356,3395.933063040543,3392.537398977502,3385.7567601949468,3382.3712434347512,3382.3712434347512
7,2674.609,3069.1533139734356,3017.540801053326,3187.9194205092736,3153.0390148896336,3134.3481026233644,3119.849666406404,3146.9611484815487,3147.5695696792945,3437.920024929196,3413.928447501221,3396.89381860779,3386.713884875716,3376.5645892862594,3363.0809891921836,3353.0135144143915,3346.3128254060775,3343.466982580671,3360.719275608285,3350.6883933543136,3347.3408399609593,3340.680018357877,3337.3480233395194,3337.3480233395194
8,2902.981,2890.163882821249,2865.2774220702977,3664.9561579758606,3624.8426202619576,3603.1676212881584,3581.9533371766242,3553.398012107256,3535.666620310824,3518.023658436582,3493.471373939211,3476.0391364264447,3465.621569532577,3455.2447785362965,3441.4454237122063,3431.1519018287336,3424.2938427699783,3420.8704349272084,3400.4014185896203,3390.211706842138,3386.8219101352956,3380.0525207029355,3376.6776731822324,3376.6776731822324
9,2724.022,2719.8179728228165,3406.421734535867,3369.435158386782,3332.770650014172,3312.838829828079,3293.406650004184,3267.153739886151,3250.8518925014832,3235.154179875348,3227.3479325986364,3228.2189940697076,3245.809972376008,3275.014967983537,3261.9414946715847,3295.7667643564264,3289.194786460478,3286.476114674018,3326.034767915807,3316.0920499618082,3312.7822029118465,3306.2213545712257,3302.9290372166547,3302.9290372166547
