,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.2,0.0,0.0,0.0,163158111.0,4077269.0,2921936140.8,0.0
1,1.17,0.02,0.05,302106.17,163158111.0,3980527.67,2780998430.42,0.0165
2,1.15,0.04,0.08,554945.81,163158111.0,3902025.7,2698439800.56,0.0145
3,1.14,0.05,0.09,654935.7,163158111.0,3863421.88,2665566832.07,0.0078
4,1.12,0.07,0.1,799201.65,163158111.0,3798925.02,2623078724.47,0.0119
5,1.11,0.08,0.11,851269.34,163158111.0,3768639.78,2606247417.07,0.0063
6,1.1,0.08,0.11,894603.59,163158111.0,3738595.97,2593195532.47,0.0064
7,1.09,0.09,0.12,968596.15,163158111.0,3701377.8,2581324706.41,0.0076
8,1.08,0.1,0.12,996836.8,163158111.0,3683223.48,2576957104.56,0.0044
9,1.08,0.1,0.12,1027228.69,163158111.0,3668512.71,2573496999.25,0.0037
10,1.07,0.11,0.12,1058078.38,163158111.0,3646556.59,2568871831.25,0.005
11,1.07,0.11,0.12,1075828.65,163158111.0,3628360.23,2566551801.18,0.0044
12,1.06,0.11,0.12,1088832.23,163158111.0,3617486.03,2565136657.77,0.0058
13,1.06,0.12,0.12,1090866.59,163158111.0,3595835.31,2563412626.97,0.0051
14,1.05,0.12,0.12,1107518.71,163158111.0,3577892.07,2561789233.3,0.0044
15,1.05,0.12,0.12,1127463.71,163158111.0,3568281.17,2560746929.85,0.0038
16,1.05,0.13,0.12,1131943.42,163158111.0,3561148.18,2560459602.18,0.0024
17,1.05,0.13,0.12,1135851.39,163158111.0,3554029.44,2559980729.37,0.0024
18,1.04,0.13,0.12,1139216.24,163158111.0,3546924.94,2559678463.56,0.0024
19,1.04,0.13,0.12,1140506.51,163158111.0,3543378.01,2559456378.68,0.0017
20,1.04,0.13,0.12,1146806.13,163158111.0,3532758.51,2559014598.49,0.0031
21,1.04,0.13,0.12,1150355.56,163158111.0,3529225.75,2558803640.23,0.0017
22,1.04,0.14,0.12,1152705.88,163158111.0,3525696.52,2558687086.15,0.0017
23,1.04,0.14,0.12,1156396.52,163158111.0,3522170.84,2558523095.72,0.0017
24,1.04,0.14,0.12,1158656.69,163158111.0,3518648.67,2558372201.6,0.0018
25,1.04,0.14,0.12,1158656.69,163158111.0,3518648.67,2558372201.6,0.0011
