,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.21,0.0,0.0,0.0,64605720.0,1633537.0,1158277477.5,0.0
1,1.19,0.02,0.05,121017.04,64605720.0,1599573.6,1103797089.71,0.0275
2,1.18,0.03,0.05,147669.63,64605720.0,1591591.71,1097228706.23,0.0169
3,1.16,0.04,0.08,255952.16,64605720.0,1560058.91,1067072451.2,0.0277
4,1.15,0.05,0.09,290506.78,64605720.0,1546074.42,1055813426.13,0.0208
5,1.15,0.05,0.09,292952.95,64605720.0,1544528.35,1055396380.69,0.0126
6,1.13,0.07,0.1,322936.63,64605720.0,1524569.53,1044510254.03,0.0227
7,1.12,0.08,0.1,354840.04,64605720.0,1509392.26,1037045291.95,0.0215
8,1.11,0.08,0.11,379691.94,64605720.0,1495861.95,1030198687.12,0.0207
9,1.11,0.09,0.11,387225.97,64605720.0,1491378.86,1029246468.35,0.0152
10,1.11,0.09,0.11,387225.97,64605720.0,1491378.86,1029246468.35,0.0149
