,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,20.3,20.3,18.9,17.8,17.8,17.8,20.3,20.3,18.9,17.8,22.1,22.1,22.1,22.1,20.3,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
1,15.8,15.8,15.8,15.8,20.3,17.8,31.3,27.5,27.5,24.5,27.5,24.5,24.5,24.5,22.1,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
2,16.3,15.8,15.8,15.8,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5
3,17.8,17.0,17.0,17.0,17.0,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5
4,14.6,17.0,17.0,16.3,17.0,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
5,14.5,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,24.5,22.1,24.5,24.5,24.5
6,15.4,15.4,15.8,18.9,17.8,17.8,17.8,18.9,17.8,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,24.5,24.5
7,16.3,16.3,15.8,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5
8,17.0,17.0,17.0,17.8,17.0,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,24.5,22.1,24.5,24.5,24.5,24.5,24.5
9,15.1,15.4,22.1,20.3,20.3,18.9,18.9,17.8,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,22.1,27.5,27.5,27.5,24.5,24.5
10,15.4,15.4,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5
11,20.3,20.3,18.9,17.8,17.8,17.8,18.9,18.9,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
12,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,27.5,24.5,24.5,24.5,24.5,22.1,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
13,42.7,36.3,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5
14,92.8,75.2,61.6,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,27.5,27.5
15,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,24.5,24.5
16,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1
17,31.3,27.5,24.5,24.5,24.5,22.1,22.1,20.3,20.3,24.5,22.1,22.1,22.1,24.5,22.1,22.1,31.3,31.3,27.5,27.5,27.5,27.5,24.5,24.5
18,31.3,27.5,24.5,24.5,22.1,22.1,20.3,22.1,20.3,22.1,22.1,22.1,22.1,22.1,22.1,22.1,27.5,27.5,27.5,27.5,27.5,24.5,27.5,27.5
19,24.5,22.1,22.1,20.3,20.3,20.3,18.9,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
20,22.1,22.1,20.3,20.3,20.3,18.9,17.8,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5
21,24.5,24.5,22.1,22.1,22.1,20.3,22.1,22.1,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,22.1,24.5,27.5,27.5
22,24.5,24.5,24.5,22.1,22.1,20.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,27.5,27.5,27.5,24.5,24.5,27.5,24.5,24.5
23,22.1,20.3,20.3,18.9,18.9,17.8,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
24,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,27.5,24.5,24.5,24.5,24.5,24.5,24.5
25,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,24.5,22.1,22.1,22.1,22.1,22.1,24.5,22.1,27.5,27.5,27.5,27.5,27.5,24.5,24.5
26,36.3,31.3,31.3,27.5,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,24.5,22.1,24.5,22.1,27.5,27.5,24.5,24.5,24.5,27.5,27.5
27,22.1,22.1,22.1,20.3,20.3,18.9,18.9,18.9,20.3,20.3,20.3,20.3,20.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,24.5,27.5,27.5
28,36.3,31.3,31.3,27.5,27.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5
29,24.5,22.1,22.1,22.1,20.3,20.3,18.9,18.9,22.1,20.3,20.3,20.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5
30,36.3,31.3,31.3,27.5,27.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
31,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5
32,50.9,42.7,36.3,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5
33,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,31.3,31.3
34,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5
35,115.5,92.8,92.8,75.2,75.2,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
36,115.5,92.8,92.8,75.2,75.2,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
37,115.5,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
38,230.4,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7
39,144.6,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3
40,50.9,42.7,36.3,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,24.5,22.1,24.5,24.5,24.5,24.5,27.5,27.5
41,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,22.1,20.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5
42,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,22.1,20.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5
43,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,22.1,24.5,24.5,22.1,27.5,27.5,27.5,27.5,27.5,24.5,24.5
44,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5
45,22.1,20.3,20.3,20.3,20.3,22.1,20.3,20.3,20.3,20.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
46,18.9,18.9,18.9,20.3,18.9,24.5,22.1,22.1,22.1,20.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,22.1,22.1,24.5,24.5,24.5,24.5
47,15.8,15.4,17.0,17.0,17.0,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
