,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.18,0.0,0.0,0,159587796,3935547,2886499209.7,
1,1.13,0.05,0.09,0,159587796,3746176,2631866006.7,
2,1.13,0.05,0.09,0,159587796,3754656,2618238389.2,
3,1.12,0.06,0.09,0,159587796,3715182,2614925164.7,
4,1.17,0.02,0.09,0,159587796,3875555,2639139387.6,
5,1.16,0.02,0.09,0,159587796,3865670,2632126833.7,
