,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.26,0.0,0.0,0.0,160138695.0,4187534.0,2640321018.9,0.0
1,1.24,0.01,0.02,153703.42,160138695.0,4137988.26,2591018850.85,0.0098
2,1.23,0.02,0.03,254341.15,160138695.0,4093548.33,2554456531.74,0.009
3,1.22,0.03,0.04,353805.53,160138695.0,4057175.81,2529756388.39,0.0076
4,1.21,0.04,0.05,461921.85,160138695.0,4025111.56,2510683144.63,0.0069
5,1.19,0.05,0.06,606885.66,160138695.0,3963279.3,2481281390.03,0.012
6,1.17,0.06,0.07,684050.87,160138695.0,3919900.56,2464763588.54,0.009
7,1.17,0.07,0.07,715465.49,160138695.0,3900340.21,2457519542.53,0.0047
8,1.16,0.08,0.07,790877.45,160138695.0,3861511.86,2447201621.4,0.0084
9,1.15,0.09,0.08,847858.47,160138695.0,3826896.94,2437823575.62,0.0076
10,1.14,0.09,0.08,908634.6,160138695.0,3804672.76,2432272575.12,0.0054
11,1.13,0.1,0.08,935259.6,160138695.0,3785687.41,2428853335.09,0.0046
12,1.13,0.1,0.08,956862.63,160138695.0,3770567.36,2425854370.99,0.0039
13,1.12,0.1,0.08,976896.82,160138695.0,3751753.29,2422934022.04,0.0046
14,1.11,0.11,0.08,1031450.74,160138695.0,3708624.7,2416889110.68,0.011
15,1.11,0.12,0.09,1058849.39,160138695.0,3697509.95,2415231150.09,0.0031
16,1.1,0.12,0.09,1074942.86,160138695.0,3675380.28,2412531560.45,0.0053
17,1.1,0.13,0.09,1085913.74,160138695.0,3653383.06,2410230964.36,0.0052
18,1.09,0.13,0.09,1097192.91,160138695.0,3646079.95,2409314066.67,0.0137
19,1.09,0.13,0.09,1105544.68,160138695.0,3638791.43,2408686513.26,0.0024
20,1.09,0.13,0.09,1111471.23,160138695.0,3635152.64,2408373294.53,0.0017
21,1.09,0.13,0.09,1115936.14,160138695.0,3631517.49,2408110840.59,0.0016
22,1.08,0.14,0.09,1108705.79,160138695.0,3591766.35,2406498989.56,0.0083
23,1.08,0.14,0.09,1108705.79,160138695.0,3591766.35,2406498989.56,0.0067
