,0,1,2,3,4,5,6,7
0,27.5,24.5,24.5,31.3,27.5,27.5,24.5,24.5
1,20.3,18.9,17.8,61.6,61.6,61.6,61.6,61.6
2,15.8,15.8,15.4,17.8,17.8,17.8,17.8,17.8
3,15.8,61.6,61.6,50.9,50.9,42.7,42.7,42.7
4,14.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3
5,14.8,15.8,17.8,17.0,17.8,18.9,18.9,18.9
6,15.8,15.8,22.1,20.3,22.1,50.9,50.9,50.9
7,15.8,15.4,15.8,15.8,15.8,17.8,17.8,17.8
8,17.0,17.0,61.6,50.9,50.9,50.9,50.9,50.9
9,15.8,15.4,61.6,50.9,92.8,115.5,115.5,115.5
10,15.8,15.8,15.8,15.8,18.9,20.3,20.3,20.3
11,22.1,20.3,18.9,17.8,18.9,18.9,20.3,20.3
12,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1
13,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3
14,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
15,61.6,61.6,50.9,42.7,42.7,36.3,36.3,36.3
16,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3
17,75.2,61.6,50.9,50.9,50.9,42.7,42.7,42.7
18,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3
19,42.7,36.3,31.3,31.3,31.3,27.5,27.5,27.5
20,61.6,50.9,50.9,36.3,36.3,36.3,36.3,36.3
21,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5
22,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5
23,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3
24,42.7,36.3,31.3,31.3,31.3,27.5,27.5,27.5
25,42.7,36.3,31.3,31.3,31.3,27.5,27.5,27.5
26,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
27,24.5,22.1,20.3,20.3,20.3,20.3,18.9,18.9
28,50.9,36.3,36.3,31.3,31.3,31.3,27.5,27.5
29,42.7,36.3,31.3,31.3,31.3,27.5,27.5,27.5
30,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3
31,61.6,61.6,50.9,42.7,42.7,36.3,36.3,36.3
32,230.4,230.4,144.6,144.6,144.6,115.5,115.5,115.5
33,182.1,144.6,115.5,115.5,92.8,92.8,92.8,92.8
34,144.6,144.6,115.5,92.8,92.8,92.8,75.2,75.2
35,230.4,230.4,144.6,144.6,115.5,115.5,115.5,115.5
36,230.4,182.1,144.6,115.5,115.5,115.5,92.8,92.8
37,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5
38,144.6,115.5,92.8,92.8,75.2,61.6,61.6,61.6
39,115.5,115.5,92.8,75.2,75.2,61.6,61.6,61.6
40,92.8,75.2,61.6,50.9,50.9,50.9,50.9,50.9
41,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3
42,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5
43,36.3,31.3,31.3,27.5,24.5,24.5,31.3,31.3
44,22.1,22.1,20.3,20.3,20.3,20.3,24.5,24.5
45,17.8,17.8,17.0,18.9,17.8,17.8,18.9,18.9
46,18.9,18.9,18.9,36.3,42.7,61.6,92.8,92.8
47,15.8,15.8,15.4,15.8,15.8,15.8,16.3,16.3
