,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,27.5,24.5,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5
1,20.3,18.9,17.8,17.8,17.8,17.8,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3
2,15.8,15.8,24.5,24.5,22.1,22.1,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,31.3,31.3,31.3
3,15.8,15.4,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3
4,14.6,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3
5,14.8,20.3,17.8,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3
6,15.8,16.3,15.8,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3
7,15.8,15.4,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,31.3,31.3,27.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3
8,17.0,17.0,17.8,17.0,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,31.3,31.3,31.3,31.3
9,15.8,15.8,17.8,17.0,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3
10,15.8,15.8,17.8,17.8,17.8,31.3,27.5,27.5,24.5,24.5,24.5,22.1,24.5,22.1,24.5,22.1,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
11,22.1,20.3,18.9,18.9,17.8,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,31.3,31.3,31.3
12,31.3,31.3,24.5,24.5,22.1,22.1,22.1,22.1,24.5,24.5,22.1,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3
13,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,24.5,24.5,24.5,31.3,31.3,31.3,31.3,27.5,27.5,27.5,31.3,31.3,31.3,27.5,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
14,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,27.5,27.5,24.5,24.5,24.5,24.5,24.5,27.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
15,61.6,61.6,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3
16,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,27.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3
17,75.2,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,31.3,31.3,31.3,31.3,31.3,27.5,36.3,31.3,31.3,31.3,31.3,31.3
18,50.9,42.7,36.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3
19,42.7,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,42.7,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
20,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,31.3,31.3,27.5,31.3,31.3,31.3
21,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,24.5,22.1,24.5,24.5,24.5,24.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3
22,36.3,36.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,31.3,27.5,27.5,24.5,27.5,27.5,27.5,27.5,24.5,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3
23,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,27.5,27.5,31.3,27.5,31.3,31.3
24,42.7,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,31.3,31.3,31.3,31.3,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
25,42.7,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,27.5,27.5,27.5,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
26,36.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
27,24.5,22.1,20.3,20.3,20.3,20.3,18.9,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,36.3,36.3,36.3,31.3,31.3,31.3,31.3
28,50.9,42.7,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,36.3,31.3,31.3,31.3,31.3,31.3,31.3
29,42.7,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,31.3,31.3,31.3,31.3
30,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,27.5,27.5,27.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3,27.5,31.3,27.5,27.5,31.3,31.3,31.3,31.3
