,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,battery_capacity_max,battery_capacity_min,battery_power,no_iterations,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,1,1,3,0,6,0,minizinc_fw,0,5000,0,5000,3,17.02,9.19,3500.0,1890.0,9870.0,0.46,0.26,4.0,0.00065,0.27249999999999996
1,1,1,3,0,6,0,minizinc_fw,0,,,,5,17.02,8.43,3500.0,1734.16,9870.0,0.5,0.26,5.87,0.008833333333333334,0.24333333333333337
