,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0,0.6126682555113794,3.2284940030414147,2.9747236204061087,2.8261166063114014,2.7094329756329465,3.18151800019674,3.288646785733224,3.265137585277896,3.2735415872964184,3.5259740226708356,3.674219606273637,3.6594726616289157,3.726575637744537,3.82781434900781,3.864139481649702,3.9172915996896327,3.9399952347060694,3.977361581889201,3.992437685568618,4.021446939436761,4.038768828344962,4.042046498055008,4.070696962672837,4.072468659716229,4.103539597218176,4.186113708503148,4.1869920358184025,4.1963096431413645,4.1963096431413645
1,0.0,5.261313815163911,5.116892330252413,4.830670615100036,5.7575073295066055,5.4512634502569055,5.284386298683482,5.332361027428221,5.754071632838714,5.670503268661543,5.61000495362046,5.713334914697323,5.615474258330196,5.651708774780521,5.7513781203234045,5.774025744110494,5.802559341107323,5.811289541127378,5.8464325216671655,5.851734650240199,5.866079254536657,5.870865672874458,5.860830886380048,5.863998254345748,5.856225228448515,5.844402403593583,5.91314042056009,5.909183808974061,5.900962360853154,5.900962360853154
2,0.0,0.0,0.0,0.00193747783932112,0.10807768961818508,0.5618289729576765,1.2629029292894525,1.3024909462632865,1.3365427142611914,1.78122552848451,1.8519585147580975,1.8717193193048933,2.2364763990014747,2.236217194132599,2.4470459964775695,2.445547274864398,2.5363862578866976,2.571292380098121,2.687128547172212,2.715093439707044,2.7635364544144165,2.7946714934074453,2.808899665748951,2.859962729717062,2.8727974781451615,2.93739535200263,2.953267776979567,2.9587065226804734,2.9851312550546036,2.9851312550546036
3,0.0,3.960106290077699e-16,2.798672285874913e-16,5.839688478862507e-16,5.11118941661195e-16,6.320249318437622e-16,4.0024182848541535e-16,5.618092238407897e-16,6.38346576174487e-16,6.316457118764694e-16,7.455512641046626e-16,6.899880908096973e-16,4.610871635646606e-16,4.719755921417639e-16,4.61371220788028e-16,4.535124553152731e-16,4.504688085886036e-16,4.4033836828831513e-16,4.443571468939286e-16,4.458387378698149e-16,4.2549623718001667e-16,4.375970570157489e-16,4.1484407160392674e-16,4.077561739903457e-16,4.2648540168514543e-16,3.8538264964254004e-16,3.452752057416319e-16,3.468060283559998e-16,2.607812709703024e-16,2.607812709703024e-16
4,0.0,-2.7061676987728376,-3.7113529673466124,-4.139463962063071,-5.6789497252992955,-5.918047741585341,-7.285096528795817,-7.890830344228457,-7.94213551551095,-8.511954197526293,-8.9804236591866,-8.984475299295998,-9.55270897199078,-9.549431692063182,-9.965639798414061,-9.960154215510702,-10.146389879245744,-10.138900377853952,-10.362620208258567,-10.356396735667953,-10.480077458678842,-10.58218871402641,-10.572025272982206,-10.748224068127705,-10.738888478260444,-11.037117908689169,-11.021665125230793,-11.052672542651862,-11.180412403469928,-11.180412403469928
5,0.0,-0.28823811252269066,-0.38972633075533697,-1.1415739490503256,-1.8570832914175546,-2.368310802222901,-2.9610412958195065,-3.2325651272833547,-3.4619184628138715,-3.6599381539200566,-3.835605971929102,-3.96074017593103,-4.156622380768804,-4.273898312157957,-4.407948877093617,-4.463336301190706,-4.530750330582741,-4.570945576556585,-4.642749090195456,-4.6772031388022395,-4.719031754770595,-4.753472258254057,-4.7890192314728175,-4.850327351217919,-4.8811722043105625,-4.985739401579803,-5.027598185562329,-5.04019322459345,-5.084522526155107,-5.084522526155107
6,0.0,-1.5636378673925702,-2.1707956417682452,-2.3334962699215698,-2.416519996026025,-2.5044368017192555,-2.5667006274994155,-2.5827017539135393,-2.6327357234666904,-2.5955493867932224,-2.594673441386102,-2.626913131624067,-2.587812360064122,-2.6188957962667443,-2.5885865364370084,-2.6034117931647835,-2.5946722885638227,-2.60468131550689,-2.591434808697002,-2.5995434812837264,-2.5969191532390763,-2.5946981390918036,-2.6046270007728243,-2.6026653175895342,-2.611450417617251,-2.60968820168609,-2.6220022045545597,-2.6222809439027244,-2.621527690444543,-2.621527690444543
7,0.0,-1.3784080639687777,-1.92765729472707,-2.2684867180792483,-2.517548105362368,-2.721522421226861,-2.91451178055941,-2.993704680795006,-3.0941987404710747,-3.132255131878779,-3.17460119045314,-3.2282998207762854,-3.2536678584177476,-3.3099384627480517,-3.3283922859287323,-3.3528966791753825,-3.369240966658233,-3.3879553939891256,-3.399167837058962,-3.414644073430324,-3.419344572173864,-3.4258449307409897,-3.444434430092105,-3.4585180620624665,-3.4747642696721606,-3.5003960369860136,-3.5228712951214205,-3.525320718056487,-3.5362060522843737,-3.5362060522843737
8,0.0,-0.14650539336984697,-0.177119472552666,-0.08398759201165659,-0.010667649504064486,0.08544966824122426,0.1763402647153525,0.2211141016153249,0.2572639455390907,0.33123716330348213,0.3837519304725666,0.4080023646103839,0.49407782290929014,0.508314459232496,0.5692213214633879,0.5787988518264169,0.5971436002721575,0.6039246611501153,0.6349894789971005,0.6404743761858054,0.6585803912756509,0.6706307117542093,0.6756184844693651,0.6937688062248948,0.6976372263277576,0.7261261052791285,0.7311868214683487,0.7348454032284527,0.7467720489602513,0.7467720489602513
9,0.0,-0.24964059300687214,-0.3122705134288792,-0.29741210336436225,-0.3276525879771179,-0.310923742608859,-0.3210744822600398,-0.3295462182206829,-0.3182498067931603,-0.2835822067925801,-0.26357211954663284,-0.2590914767149786,-0.21063509387240287,-0.21475746204757398,-0.1807011416366378,-0.1799627967434094,-0.173838520095451,-0.1733748158277609,-0.15654960375411434,-0.1562650474816766,-0.14599057366381904,-0.14038976746646425,-0.1415805993785613,-0.1348772013058463,-0.1363455891833261,-0.12746561282202898,-0.12968348089441364,-0.12823467464746766,-0.12463825664271806,-0.12463825664271806
