,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,9.171,7.728845773660167,10.555148704816302,9.737134036563477,9.059581791551908,8.560055579967099,8.714290491532596,8.617294354791964,8.425704377428987,8.252915412426752,8.364120695872147,8.423719330873856,8.229447925718736,8.217148934275937,8.234100178629982,8.231884352465437,8.231752296102341,8.225157421532167,8.219072599995735,8.210652067304821,8.204914024624868,8.193512625451318,8.168340853960594,8.144283854370808,8.123585666602699,8.066169705640643,8.118433476969074,8.10917453884719,8.08205328055422,8.08205328055422
1,1.276,9.938298356906252,9.315786926475704,8.715236975371132,9.365759508744896,8.83529580985812,8.42430352043244,8.3547693869299,8.684904936135574,8.50261763190995,8.360481430704391,8.412568062153245,8.21719870404738,8.207412646277804,8.241922586967922,8.242391970397646,8.242314505954072,8.234597292924295,8.235711047965951,8.227533021561287,8.22333382772776,8.212791316660072,8.187550468527604,8.164557586587176,8.143845217203873,8.088144781489248,8.140669194875956,8.131689073576396,8.1049124211491,8.1049124211491
2,14.746,11.425406869328441,10.256230880220157,9.463707051811841,8.828080019100613,8.736131924248383,8.830475384871592,8.56815413523309,8.367418195180894,8.606443627818665,8.46638036166509,8.35382635068969,8.518060607034686,8.397979367395568,8.43046948906648,8.371311182831546,8.383801249134443,8.37597640475834,8.398588105088033,8.391561079480352,8.389184628071877,8.378310581167083,8.353101933759763,8.3324425886435,8.311743410825482,8.255999405676786,8.226535154256235,8.218198417587251,8.193741016877414,8.193741016877414
3,3.48,5.293873434664276,6.670241489693752,8.088146556385318,7.575839232351378,8.66951185766759,8.016300414192113,7.7553337871183174,8.30957231756265,8.009215672570274,7.806250876024253,8.148764302577955,7.830648425556998,8.157040165174246,7.91558758208867,8.079772994886218,7.986792750561251,8.110817339692785,7.977333502713774,8.081413735650512,8.01834535579725,7.9662109043913105,8.086324249555288,7.995047602240103,8.099114199308724,7.942594367435711,8.086587255601987,8.06811983685656,7.999907223091684,7.999907223091684
4,7.5,6.1960656814449715,5.684604737038922,5.357555864294081,5.66508975068992,5.385487891229362,5.679961572757523,5.880155862295185,5.728283928826091,5.867591238310197,5.9808509122209195,5.890301378595665,6.040608077586167,5.949096056141912,6.05457695562393,6.007957999330862,6.053933039769429,6.020557099312438,6.075920448876251,6.046385041385738,6.07614392445695,6.100871026232961,6.0680373159066665,6.11056398111578,6.081486269040525,6.1534817914338396,6.112590610232843,6.124493973374146,6.155252522171405,6.155252522171405
5,11.057,8.56711811705985,7.690434344404873,7.169289135033755,6.740928226643115,6.384347267103007,6.0352991681067625,5.883169165331283,5.717387201863889,5.6207456771043605,5.528914853290242,5.438135601306726,5.3431089798192515,5.2559991719170105,5.194503671695575,5.1533616304820224,5.117948942645204,5.088216869889162,5.054606750574786,5.028625126465415,5.007671252072746,4.9904865145186,4.964375688497719,4.932619155826205,4.909720769006555,4.8548724498387745,4.823572956834315,4.816691386515075,4.7934657724732395,4.7934657724732395
6,5.178,4.244883003750816,3.8597307067590547,3.63096004229737,3.485999613416096,3.3525175438970276,3.2386208947966386,3.1973219192198696,3.1275732497315323,3.1435069182480513,3.1268074834612922,3.083535893171456,3.1016445422526635,3.0606535848407606,3.075969679954599,3.0563792437951776,3.0585307272425193,3.044991111005928,3.0503977376859392,3.0393987601602386,3.0377488473626615,3.036436629769959,3.0232513232105958,3.019179884313981,3.0076264539556647,2.999264586939415,2.9832095447503852,2.981771707902826,2.9782436337357465,2.9782436337357465
7,7.774,6.40685123730164,5.861566390068061,5.519557144638948,5.269389744806242,5.064601763516287,4.870690389481592,4.79104574193952,4.690199634050323,4.651763730711244,4.609103826061992,4.555208197523635,4.529465300552196,4.473017776200297,4.454296217935404,4.429706732198904,4.4132448014811665,4.394467327912889,4.3831148869835905,4.367587038024032,4.3628102135511675,4.356246761560113,4.3375991114076,4.323407745114382,4.307112103034499,4.281299548525157,4.258757486116169,4.25628736501147,4.245325578504561,4.245325578504561
8,1.588,1.6891992345793403,1.7458015929402018,1.8129773877886413,1.86196505420534,1.9401817325904782,2.010788005617374,2.0456234017748782,2.0740281850098206,2.1396521402839817,2.1852622938054704,2.205178767208624,2.2830073202480263,2.2933517160961574,2.3483684064743753,2.356073902060686,2.371830499338934,2.3772245429944356,2.4052094079332544,2.409558828181648,2.4259856772263326,2.436647942378472,2.44035639746285,2.45613656411556,2.458917425874258,2.4834289865248604,2.4870200086952896,2.4902232307234886,2.5004679263167917,2.5004679263167917
9,3.356,3.106359406993128,3.043729486571121,3.058587896635638,3.0283474120228826,3.0450762573911416,3.034925517739961,3.026453781779318,3.0377501932068407,3.072417793207421,3.092427880453368,3.096908523285022,3.1453649061275977,3.1412425379524267,3.175298858363363,3.176037203256591,3.1821614799045497,3.1826251841722395,3.199450396245886,3.199734952518324,3.210009426336182,3.2156102325335363,3.2144194006214395,3.2211227986941546,3.2196544108166747,3.2285343871779713,3.2263165191055867,3.2277653253525327,3.231361743357282,3.231361743357282
