,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.22,0.0,0.0,0.0,160494103.0,4067649.0,2769175533.5,0.0,2769175533.5
1,1.2,0.01,0.03,174783.32,160494103.0,4013710.54,2699893959.43,0.011,2700068742.75
2,1.18,0.03,0.05,398139.89,160494103.0,3941812.54,2628750653.81,0.014,2629148793.7
3,1.16,0.05,0.07,567637.13,160494103.0,3883962.06,2585806807.13,0.011,2586374444.26
4,1.15,0.05,0.07,630618.79,160494103.0,3860723.65,2569083804.38,0.0057,2569714423.17
5,1.14,0.06,0.08,800476.23,160494103.0,3803756.07,2539557398.88,0.0111,2540357875.11
6,1.13,0.07,0.09,848522.96,160494103.0,3777244.04,2526056831.14,0.0064,2526905354.1
7,1.12,0.08,0.09,875826.39,160494103.0,3754637.16,2516950833.04,0.0055,2517826659.43
8,1.12,0.08,0.09,898454.93,160494103.0,3731510.93,2509557608.89,0.0057,2510456063.8199997
9,1.11,0.09,0.1,922084.26,160494103.0,3715632.36,2504947223.7,0.0042,2505869307.96
10,1.1,0.09,0.1,938609.51,160494103.0,3686495.33,2498397325.81,0.0063,2499335935.32
11,1.1,0.1,0.1,951140.63,160494103.0,3674845.39,2496240683.61,0.0033,2497191824.2400002
12,1.1,0.1,0.1,965286.51,160494103.0,3663178.64,2493661347.94,0.0033,2494626634.4500003
13,1.09,0.1,0.1,975900.24,160494103.0,3644899.34,2490829682.2,0.0049,2491805582.4399996
14,1.09,0.11,0.1,998897.38,160494103.0,3637613.19,2489437974.43,0.0026,2490436871.81
15,1.08,0.11,0.1,1010269.0,160494103.0,3621965.93,2487179476.31,0.0041,2488189745.31
16,1.08,0.11,0.1,1020015.7,160494103.0,3614725.62,2486127733.04,0.0026,2487147748.74
17,1.08,0.11,0.1,1028447.78,160494103.0,3611134.26,2485626849.72,0.0018,2486655297.5
18,1.08,0.11,0.1,1044270.46,160494103.0,3603915.91,2484889862.45,0.0026,2485934132.91
19,1.07,0.12,0.1,1068482.74,160494103.0,3593769.87,2483620218.61,0.0034,2484688701.35
20,1.07,0.12,0.1,1074972.62,160494103.0,3590176.1,2482997980.61,0.0018,2484072953.23
21,1.07,0.12,0.1,1081838.13,160494103.0,3575836.92,2481930379.07,0.0042,2483012217.2000003
22,1.07,0.12,0.1,1088055.75,160494103.0,3572261.09,2481630084.83,0.0018,2482718140.58
23,1.07,0.12,0.1,1095837.42,160494103.0,3568688.83,2481359798.17,0.0019,2482455635.59
24,1.07,0.12,0.1,1095837.42,160494103.0,3568688.83,2481359798.17,0.001,2482455635.59
