,0,1,2,3,4,5,6,7,8,9,10,11,12
0,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1
1,22.1,22.1,20.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3
2,17.8,17.0,17.0,20.3,20.3,20.3,27.5,27.5,31.3,27.5,31.3,42.7,42.7
3,16.3,15.8,22.1,20.3,20.3,20.3,22.1,20.3,22.1,22.1,20.3,24.5,24.5
4,15.8,15.8,61.6,61.6,75.2,115.5,115.5,115.5,115.5,115.5,115.5,92.8,92.8
5,15.4,15.4,17.8,17.0,18.9,22.1,22.1,42.7,42.7,36.3,42.7,36.3,36.3
6,15.8,22.1,20.3,20.3,20.3,20.3,18.9,22.1,22.1,22.1,22.1,22.1,22.1
7,14.8,75.2,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3
8,14.8,22.1,42.7,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3
9,15.4,15.1,17.8,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
10,18.9,17.8,17.8,75.2,61.6,61.6,75.2,75.2,61.6,61.6,61.6,61.6,61.6
11,20.3,18.9,17.8,24.5,24.5,22.1,24.5,24.5,27.5,27.5,27.5,31.3,31.3
12,24.5,24.5,22.1,22.1,22.1,20.3,22.1,22.1,22.1,24.5,24.5,24.5,24.5
13,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
14,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7
15,92.8,75.2,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3
16,61.6,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
17,61.6,61.6,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3
18,115.5,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
19,144.6,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6
20,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3
21,42.7,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5
22,42.7,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,24.5,24.5
23,61.6,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
24,61.6,50.9,50.9,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3
25,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,36.3,36.3
26,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,24.5,24.5,36.3,31.3,31.3
27,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5
28,50.9,50.9,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
29,92.8,75.2,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,61.6,61.6
30,36.3,31.3,31.3,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,36.3,36.3
31,36.3,36.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
32,115.5,115.5,92.8,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9
33,182.1,144.6,115.5,92.8,92.8,92.8,92.8,92.8,92.8,75.2,75.2,61.6,61.6
34,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3,36.3
35,115.5,115.5,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9
36,182.1,144.6,115.5,92.8,92.8,92.8,92.8,92.8,92.8,75.2,75.2,61.6,61.6
37,230.4,230.4,182.1,144.6,144.6,144.6,115.5,115.5,115.5,115.5,115.5,92.8,92.8
38,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3,36.3
39,75.2,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3
40,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
41,61.6,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3
42,61.6,61.6,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3
43,92.8,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,61.6,61.6,61.6,61.6
44,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,24.5,22.1,24.5,24.5
45,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
46,24.5,24.5,22.1,24.5,27.5,36.3,75.2,75.2,92.8,92.8,115.5,115.5,115.5
47,20.3,18.9,17.8,17.8,17.8,18.9,20.3,20.3,22.1,22.1,22.1,22.1,22.1
