,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.28,0.0,0.0,0.0,163069376.0,4350776.0,2658970400.5,0.0
1,1.26,0.02,0.03,254218.3,163069376.0,4264582.19,2586700474.37,0.0265
2,1.24,0.04,0.04,419670.12,163069376.0,4196858.24,2543821567.17,0.0248
3,1.21,0.05,0.06,586837.42,163069376.0,4126079.58,2508508729.27,0.0127
4,1.2,0.06,0.06,690454.28,163069376.0,4080918.96,2492020661.47,0.0209
5,1.19,0.07,0.07,801293.42,163069376.0,4028184.16,2481210178.19,0.0226
6,1.18,0.08,0.07,873902.93,163069376.0,3992075.18,2474026492.68,0.0201
7,1.16,0.09,0.07,943164.65,163069376.0,3944432.88,2463870344.17,0.0201
8,1.15,0.1,0.07,982105.28,163069376.0,3920825.37,2460029985.42,0.0183
9,1.15,0.1,0.08,999695.0,163069376.0,3909074.65,2459063606.47,0.0155
10,1.15,0.1,0.08,1006538.22,163069376.0,3905165.58,2458863762.7,0.0135
11,1.15,0.1,0.08,1006538.22,163069376.0,3905165.58,2458863762.7,0.0131
