,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.2,0.0,0.0,0.0,163288897.0,4093422.0,2900566507.2,0.0,2900566507.2
1,1.18,0.02,0.04,258738.08,163288897.0,4009628.09,2783349590.27,0.0247,2783608328.35
2,1.16,0.04,0.07,512779.41,163288897.0,3934292.42,2699279596.41,0.0208,2699792375.8199997
3,1.14,0.05,0.09,714454.22,163288897.0,3868989.98,2646235159.65,0.0181,2646949613.87
4,1.12,0.07,0.1,858025.5,163288897.0,3820981.04,2614795765.53,0.0155,2615653791.03
5,1.11,0.07,0.1,919820.07,163288897.0,3790008.88,2599948369.54,0.0101,2600868189.61
6,1.11,0.08,0.11,965214.11,163288897.0,3764162.43,2587793195.39,0.0093,2588758409.5
7,1.1,0.09,0.11,1041703.11,163288897.0,3732982.08,2576563871.1,0.0112,2577605574.21
8,1.09,0.09,0.11,1082118.79,163288897.0,3714901.89,2571238542.63,0.0069,2572320661.42
9,1.09,0.1,0.11,1099878.01,163288897.0,3701162.57,2567944031.3,0.0052,2569043909.3100004
10,1.08,0.1,0.12,1117715.32,163288897.0,3689611.5,2565488769.23,0.0044,2566606484.55
11,1.08,0.1,0.12,1140003.83,163288897.0,3677822.46,2563496406.86,0.0044,2564636410.69
12,1.08,0.1,0.12,1173568.51,163288897.0,3663716.87,2561132039.73,0.0053,2562305608.2400002
13,1.07,0.11,0.12,1189434.17,163288897.0,3654374.8,2559600941.38,0.0036,2560790375.55
14,1.07,0.11,0.12,1198561.34,163288897.0,3647886.63,2558616721.79,0.0028,2559815283.13
15,1.07,0.11,0.12,1217464.77,163288897.0,3636444.65,2557304421.13,0.0044,2558521885.9
16,1.07,0.11,0.12,1238407.86,163288897.0,3624835.22,2555912133.93,0.0061,2557150541.79
17,1.07,0.11,0.12,1238407.86,163288897.0,3624835.22,2555912133.93,0.0011,2557150541.79
