,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,617.109,608.9681941250046,602.6897013122835,596.8521234360503,676.7902644368411,669.330170783657,665.1581949710119,657.012139811316,650.2164592683644,642.1051440279766,647.2396224457876,677.1402818709979,674.7385704681357,670.4708449459771,667.0763217136226,665.3649854696471,667.2722958568351,671.9721438891706,671.2402607921244,670.5301384516943,670.5301384516943
1,591.904,583.5742209078143,578.7324660256648,573.4021973716503,732.5403723136207,724.4692490384247,719.9504133431033,711.0675208142364,703.650841739511,694.3097931803902,689.1250447090572,684.4524215013068,682.0675455320034,677.7779178022795,674.3840712721731,673.1061319216499,672.1288986324985,675.8099336697838,675.0819471240582,674.3784010480422,674.3784010480422
2,534.19,528.1118673591895,634.20001,625.3141214040911,622.2552215716049,615.521415016898,612.2849500530675,606.4292284671782,639.112312671009,630.6549922423699,634.383964659847,630.5677392815097,641.159409080497,645.1570604968422,649.199614479571,664.1161566287875,663.7461742569328,677.6789403639336,676.9261394257408,676.1756568168513,676.1756568168513
3,538.336,532.1318610112636,749.775521406639,739.2342699589539,731.6292160814451,723.5607649450669,719.0475336168985,710.1785106519192,702.7611110054538,693.4302968682954,688.8099928830446,683.7785935732978,681.4064842984827,677.1185749138378,673.7521643185424,674.7626658286347,673.4460079161439,672.5443388163059,671.8058410053853,671.0751265444055,671.0751265444055
4,596.176,587.5640317464807,598.3410359142337,609.7721562143666,603.8188797305721,616.0321226014114,613.1452134910184,636.7713686646053,630.2892328327817,624.2010338909936,706.6830179926859,701.4609450471687,698.9685951418753,694.5379932026699,691.0025667309079,688.3547978349665,686.8608802010158,682.3127738682448,681.5533586186407,680.7957767157292,680.7957767157292
5,545.956,542.2607480350896,551.1271465267212,610.3578339644765,604.4328624980632,620.704738850774,617.4568570940926,657.6850449644148,650.9111841960737,642.8595876210203,692.60001,687.4826892640609,685.0422161093601,680.7046778544842,677.2429012374446,674.6525024876499,681.0766076386516,676.5677418172761,675.8146081482313,675.0751765177755,675.0751765177755
6,537.894,558.0056267561312,558.4291301648481,611.7933436567721,605.8735519914202,622.1952648009886,619.1762116538218,683.8731636577085,676.734534195643,667.7728002245673,667.234851894979,662.3192249294202,659.98194012014,655.8403077553667,652.581848414881,650.1261226742886,682.5374592113287,678.0197929820848,677.2650958295459,676.5118840639884,676.5118840639884
7,512.569,636.2204799552732,628.2761285759957,621.0452284298543,614.8169895189451,609.5210494247087,607.1892230884407,733.5800223461431,725.9181195505384,716.2788242103468,710.7932717566814,705.5404452990582,703.0340186652252,698.5784561211855,695.023112179,692.359730675656,690.883506953526,686.3100850209981,685.5605911701285,684.7988662262674,684.7988662262674
8,448.695,734.4000100000001,725.2273844813656,715.0314763985377,707.6754671458496,699.866540042406,695.5018144413846,686.907872453393,679.7368468620033,670.7162170154218,666.0352428352635,686.3125864726522,683.8747360800286,679.5411819639088,676.083175045217,673.4929170552662,672.0247835047277,667.5999899999999,674.2058367546882,673.4901885796344,673.4901885796344
9,561.85,557.6493721085986,552.0666580235032,623.3638603300728,616.9637265724703,610.1859519134265,607.2807116176668,642.1614999351957,635.5133457044234,627.1137480215189,627.5774198118993,687.2180173881285,684.7769034584968,680.4374019950664,676.9747308058745,674.3808871274907,672.9096955960166,668.4620680642827,670.6586644313999,669.9409127785692,669.9409127785692
