,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.89,0.0,0.0,0.0,1673014.0,65995.0,27226642.6,0.0,27226642.6
1,1.53,0.19,0.13,6861.64,1673014.0,53479.22,23726021.82,0.0746,23732883.46
2,1.4,0.26,0.14,9603.18,1673014.0,48861.06,23532678.62,0.0342,23542281.8
3,1.29,0.32,0.14,10843.23,1673014.0,45119.79,23482966.11,0.0253,23493809.34
4,1.25,0.34,0.14,11572.82,1673014.0,43436.57,23462500.55,0.0164,23474073.37
5,1.19,0.37,0.14,11984.89,1673014.0,41599.99,23452615.1,0.0132,23464599.990000002
6,1.18,0.38,0.14,12404.07,1673014.0,41126.22,23446318.32,0.013,23458722.39
7,1.14,0.4,0.14,12493.42,1673014.0,39697.77,23442435.24,0.0103,23454928.66
8,1.09,0.42,0.14,12613.3,1673014.0,38011.38,23438700.52,0.0134,23451313.82
9,1.06,0.44,0.14,12506.0,1673014.0,36976.04,23436868.27,0.0087,23449374.27
10,1.06,0.44,0.14,12533.42,1673014.0,37000.01,23435459.91,0.0068,23447993.330000002
11,1.06,0.44,0.14,12390.52,1673014.0,36880.91,23434115.37,0.0095,23446505.89
12,1.06,0.44,0.14,12258.35,1673014.0,36835.85,23433530.77,0.0071,23445789.12
13,1.06,0.44,0.14,12098.12,1673014.0,36779.54,23433054.21,0.0067,23445152.330000002
14,1.05,0.44,0.14,12038.37,1673014.0,36763.55,23432497.11,0.0056,23444535.48
15,1.05,0.45,0.14,11939.71,1673014.0,36476.32,23432084.35,0.0069,23444024.060000002
16,1.04,0.45,0.14,11891.17,1673014.0,36394.52,23431820.62,0.0039,23443711.790000003
17,1.04,0.45,0.14,11850.01,1673014.0,36323.59,23431661.98,0.0039,23443511.990000002
18,1.04,0.45,0.14,11811.2,1673014.0,36313.37,23431552.02,0.0039,23443363.22
19,1.04,0.45,0.14,11795.48,1673014.0,36298.34,23431523.96,0.002,23443319.44
20,1.04,0.45,0.14,11763.4,1673014.0,36288.7,23431495.22,0.0034,23443258.619999997
21,1.04,0.45,0.14,11734.13,1673014.0,36262.99,23431476.48,0.0024,23443210.61
22,1.04,0.45,0.14,11704.63,1673014.0,36254.03,23431426.06,0.0031,23443130.689999998
23,1.04,0.45,0.14,11650.36,1673014.0,36227.57,23431217.66,0.006,23442868.02
24,1.04,0.45,0.14,11603.8,1673014.0,36182.11,23431109.62,0.0034,23442713.42
25,1.04,0.45,0.14,11577.31,1673014.0,36158.06,23431077.61,0.0023,23442654.919999998
26,1.04,0.45,0.14,11548.5,1673014.0,36151.52,23431048.38,0.0027,23442596.88
27,1.04,0.45,0.14,11513.8,1673014.0,36105.09,23430977.32,0.0042,23442491.12
28,1.04,0.45,0.14,11487.72,1673014.0,36098.31,23430910.48,0.0031,23442398.2
29,1.04,0.45,0.14,11462.12,1673014.0,36090.76,23430862.35,0.0026,23442324.470000003
30,1.04,0.45,0.14,11447.03,1673014.0,36076.06,23430842.5,0.002,23442289.53
31,1.03,0.45,0.14,11438.63,1673014.0,36073.88,23430811.87,0.0016,23442250.5
32,1.03,0.45,0.14,11417.73,1673014.0,36068.29,23430784.59,0.0027,23442202.32
33,1.03,0.45,0.14,11401.49,1673014.0,36035.35,23430716.85,0.0031,23442118.34
34,1.03,0.45,0.14,11381.25,1673014.0,36030.99,23430678.26,0.0027,23442059.51
35,1.03,0.45,0.14,11372.39,1673014.0,36019.62,23430656.96,0.0019,23442029.35
36,1.03,0.45,0.14,11366.68,1673014.0,36017.76,23430632.48,0.0015,23441999.16
37,1.03,0.45,0.14,11360.57,1673014.0,36016.13,23430624.54,0.0016,23441985.11
38,1.03,0.45,0.14,11357.91,1673014.0,36015.37,23430612.32,0.0012,23441970.23
39,1.03,0.45,0.14,11351.9,1673014.0,36013.54,23430603.41,0.0015,23441955.31
40,1.03,0.45,0.14,11345.16,1673014.0,36002.2,23430579.32,0.002,23441924.48
41,1.03,0.45,0.14,11341.54,1673014.0,36001.35,23430574.1,0.0012,23441915.64
42,1.03,0.45,0.14,11338.77,1673014.0,36000.56,23430565.13,0.0012,23441903.9
43,1.03,0.45,0.14,11331.99,1673014.0,35998.55,23430555.38,0.0015,23441887.369999997
44,1.03,0.45,0.14,11328.79,1673014.0,35997.61,23430541.72,0.0012,23441870.509999998
45,1.03,0.45,0.14,11326.05,1673014.0,35996.76,23430533.77,0.0012,23441859.82
46,1.03,0.45,0.14,11318.06,1673014.0,35993.55,23430518.23,0.0019,23441836.29
47,1.03,0.45,0.14,11308.41,1673014.0,35984.75,23430503.52,0.0015,23441811.93
48,1.03,0.45,0.14,11300.45,1673014.0,35982.92,23430495.02,0.0015,23441795.47
49,1.03,0.45,0.14,11297.46,1673014.0,35982.13,23430486.18,0.0012,23441783.64
50,1.03,0.45,0.14,11295.63,1673014.0,35981.35,23430473.07,0.0011,23441768.7
51,1.03,0.45,0.14,11293.88,1673014.0,35980.59,23430463.92,0.0012,23441757.8
52,1.03,0.45,0.14,11290.85,1673014.0,35979.79,23430460.54,0.0012,23441751.39
53,1.03,0.45,0.14,11290.85,1673014.0,35979.79,23430460.54,0.0008,23441751.39
