,0,1,2,3,4,5,6,7,8
0,42.7,36.3,36.3,31.3,31.3,36.3,42.7,42.7,42.7
1,24.5,24.5,24.5,22.1,22.1,22.1,61.6,61.6,61.6
2,24.5,22.1,22.1,22.1,20.3,20.3,27.5,27.5,27.5
3,18.9,18.9,75.2,61.6,61.6,50.9,50.9,50.9,50.9
4,15.8,15.4,42.7,75.2,75.2,61.6,61.6,61.6,61.6
5,16.3,16.3,17.8,61.6,61.6,75.2,75.2,61.6,61.6
6,17.0,17.0,16.3,22.1,20.3,61.6,61.6,61.6,61.6
7,16.3,20.3,20.3,18.9,18.9,24.5,24.5,24.5,24.5
8,15.1,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9
9,14.8,22.1,22.1,36.3,50.9,50.9,42.7,36.3,36.3
10,16.3,16.3,16.3,20.3,61.6,61.6,61.6,61.6,61.6
11,20.3,18.9,18.9,17.8,27.5,24.5,27.5,31.3,31.3
12,31.3,31.3,27.5,24.5,24.5,24.5,24.5,36.3,36.3
13,31.3,31.3,27.5,24.5,24.5,24.5,24.5,31.3,31.3
14,36.3,36.3,31.3,31.3,27.5,27.5,24.5,27.5,27.5
15,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3
16,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9
17,144.6,144.6,115.5,92.8,92.8,92.8,92.8,75.2,75.2
18,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6
19,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3
20,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3
21,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7
22,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9
23,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3
24,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3
25,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3
26,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3
27,36.3,36.3,36.3,31.3,31.3,31.3,27.5,31.3,31.3
28,31.3,31.3,27.5,24.5,24.5,24.5,24.5,36.3,36.3
29,36.3,31.3,31.3,31.3,27.5,24.5,24.5,27.5,27.5
30,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3
31,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9
32,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6
33,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3
34,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9
35,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,75.2
36,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7
37,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6
38,230.4,230.4,182.1,144.6,144.6,144.6,115.5,115.5,115.5
39,230.4,230.4,182.1,144.6,144.6,115.5,115.5,115.5,115.5
40,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7
41,42.7,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5
42,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3
43,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7
44,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3
45,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5
46,61.6,50.9,50.9,42.7,42.7,50.9,50.9,92.8,92.8
47,24.5,22.1,22.1,20.3,20.3,22.1,20.3,22.1,22.1
