,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,31.3,27.5,24.5,24.5,24.5,24.5,31.3,27.5,27.5,24.5,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
1,17.0,16.3,92.8,75.2,61.6,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
2,15.8,17.0,22.1,20.3,22.1,36.3,36.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,36.3,36.3,36.3,36.3
3,15.8,24.5,24.5,24.5,22.1,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,42.7,42.7,36.3,36.3
4,15.8,27.5,24.5,31.3,31.3,31.3,31.3,27.5,24.5,36.3,36.3,36.3,36.3,36.3,31.3,42.7,42.7,36.3,36.3
5,17.0,17.8,17.0,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
6,15.4,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3
7,20.3,17.8,18.9,36.3,36.3,31.3,31.3,27.5,27.5,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3
8,22.1,20.3,22.1,36.3,31.3,31.3,31.3,27.5,27.5,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3
9,16.3,17.0,22.1,24.5,24.5,24.5,24.5,27.5,31.3,31.3,27.5,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3
10,15.8,20.3,22.1,22.1,22.1,36.3,36.3,31.3,31.3,31.3,27.5,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3
11,18.9,20.3,22.1,20.3,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3
12,24.5,22.1,22.1,22.1,27.5,24.5,24.5,24.5,31.3,27.5,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
13,92.8,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,31.3,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3
14,92.8,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,31.3,36.3,31.3,31.3,36.3,31.3,36.3,36.3,36.3,36.3
15,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
16,61.6,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,42.7,36.3,36.3,36.3,36.3,36.3,36.3
17,42.7,36.3,31.3,31.3,31.3,27.5,24.5,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3
18,36.3,31.3,31.3,27.5,24.5,24.5,24.5,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3
19,50.9,42.7,36.3,36.3,36.3,31.3,31.3,27.5,27.5,27.5,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3
20,75.2,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
21,92.8,75.2,61.6,61.6,50.9,50.9,50.9,36.3,36.3,36.3,36.3,36.3,36.3,31.3,42.7,42.7,42.7,36.3,36.3
22,61.6,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5,27.5,27.5,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3
23,115.5,75.2,61.6,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3
24,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,42.7,36.3,36.3,36.3,36.3,36.3
25,75.2,61.6,50.9,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3
26,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
27,36.3,31.3,31.3,27.5,24.5,24.5,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,42.7,42.7,36.3,36.3
28,36.3,31.3,27.5,24.5,24.5,24.5,31.3,24.5,50.9,50.9,42.7,42.7,42.7,36.3,36.3,42.7,36.3,42.7,42.7
29,31.3,27.5,24.5,24.5,24.5,24.5,24.5,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
30,31.3,31.3,27.5,24.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,42.7,42.7
31,36.3,31.3,31.3,27.5,27.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,42.7,42.7,42.7,42.7,36.3,36.3
32,31.3,24.5,24.5,22.1,24.5,24.5,24.5,36.3,36.3,36.3,31.3,31.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3
33,31.3,31.3,27.5,24.5,24.5,24.5,24.5,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3
34,182.1,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3
35,182.1,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7
36,230.4,182.1,144.6,115.5,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9
37,182.1,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3
38,230.4,144.6,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
39,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9
40,182.1,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7
41,115.5,75.2,61.6,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3,42.7,42.7
42,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
43,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,42.7,36.3,36.3,42.7,42.7
44,31.3,27.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3,27.5,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3
45,27.5,24.5,24.5,22.1,22.1,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3
46,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,31.3,31.3,27.5,31.3,31.3,31.3,31.3,42.7,42.7,36.3,36.3
47,20.3,20.3,20.3,22.1,22.1,22.1,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3
