,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,1697.804,1667.6940434910923,1641.372382862691,1618.6832456429656,1601.3001211321025,1585.1503477616293,1563.2510940816385,1640.7333089812448,1619.5727656196473,1620.60004834833,1653.4727519211694,1646.9760261271438,1638.2401724661058,1657.8466034402418,1656.007393067048,1653.8649107991505,1652.4968160739975,1649.6556221538501,1649.1948534091646,1648.7639805557553,1648.6722665751995,1649.6016711073157,1724.7199047564745,1699.6900075307033,1698.0350165231725,1683.7818726631792,1698.8196777905162,1697.1231521127256,1695.430694960613,1689.7776406133355,1686.5703090593822,1711.8439167503227,1709.213150957739,1709.213150957739
1,1528.284,1501.098086382079,1477.360128366908,1459.1587382381222,1880.5716182022031,1860.4139373173002,1834.5806346619408,1812.686585351202,1789.3013765502417,1782.1684034244042,1773.292985003834,1766.2659583919124,1754.7669935963895,1749.5284366666478,1744.3908413787126,1739.1651450364586,1733.9569652549872,1727.0345257106599,1723.6706594337643,1721.9703637743303,1720.4606324105562,1717.1620152793673,1772.393833575604,1739.0771736861848,1737.3534465124985,1718.373945993038,1730.9970510470448,1729.2686059959979,1727.5440363900018,1726.000346666785,1725.1232060879602,1743.9072318818723,1740.4277580253404,1740.4277580253404
2,1505.52,1478.665020529771,1455.1924753293058,1466.9354340740217,1721.2267587655483,1702.5334421062603,1678.8576276340561,1658.8600690972935,1669.4113855086416,1662.7736768309085,1654.5177268668363,1653.4122435668637,1735.0196261216497,1729.8201901472835,1724.641057164307,1719.4745599360965,1714.3240891624264,1707.4800753857364,1704.0830186130404,1702.3819035944275,1700.727215690833,1697.3512101066672,1704.8268298703445,1694.7543167584986,1693.06710344174,1703.4250588954446,1706.2055468365493,1704.5011742897127,1702.797804115423,1701.5375680507448,1700.821488792975,1703.6602193041822,1705.5307971087932,1705.5307971087932
3,1406.915,1381.9934741064867,1363.0279352795994,1573.5831613923822,1619.876736850863,1602.5191469738388,1580.2620777234781,1573.037732820737,1673.0316332802522,1666.3777478967224,1658.0973614990855,1657.0332056177715,1779.5616574642886,1774.2283753313286,1768.9159411828773,1763.6147380983164,1758.3294826647211,1751.3070271997185,1747.8066142273462,1746.0589496131188,1744.3141836635057,1740.8278553323623,1736.0196921366062,1703.3205068873808,1701.6227343804935,1706.6555100710198,1705.374786560949,1703.670791774388,1701.9750799826134,1699.9528111799125,1698.8037369835483,1697.6265152465648,1698.553678402587,1698.553678402587
4,1427.346,1401.8906638690094,1390.0506014414436,1880.8652423714195,1858.4185837081461,1838.7410015901019,1813.1656471776023,1791.5270974228984,1768.3956369209689,1761.3364639611032,1752.5495131256553,1745.5656476056297,1737.9141013326816,1732.7058707331735,1727.578835575864,1722.4284628771345,1717.2734159738236,1710.449746348219,1707.0345593032687,1705.3291447439656,1703.6297075992215,1700.2303507127306,1695.7822157624491,1727.8049525901422,1726.079733637552,1724.1504652119645,1722.4507337467523,1720.7292410130055,1719.3152477719925,1717.2772936707627,1716.1193069244061,1714.5666646174818,1714.2373220419115,1714.2373220419115
5,1372.576,1348.3592485441995,1611.426264997025,1594.9560161579263,1575.9242893690382,1564.0368267813678,1583.3252488701999,1573.3795537852698,1774.4938279405415,1767.4069438179984,1758.5878798737422,1751.5643244711855,1739.3404517380009,1734.1281171939588,1729.0801092173754,1725.1753372661578,1720.0099151218408,1714.5950205751762,1711.1717730140465,1709.4617702410324,1707.7648214707913,1704.3582599606711,1700.0023789671557,1720.2825777045232,1718.5641241268188,1714.82759678204,1713.1401851852581,1711.4443570000726,1711.8247056430728,1709.4567395087006,1708.1112364879168,1706.586191251429,1705.9277042771175,1705.9277042771175
6,1334.736,1313.4423455011001,1891.5558298351802,1865.2436241797595,1842.9835166792159,1823.199243115211,1797.866130809277,1776.4103359203175,1753.460895646998,1746.45806107419,1737.7436420444296,1730.8037140474953,1719.578643184463,1714.5861530750108,1709.7693246570288,1714.3859339944413,1709.2510524989202,1712.1569777667994,1708.7386958072436,1707.0307911114364,1705.336471320325,1701.9339344971556,1697.6860424190868,1696.8098078218661,1695.1146850140442,1691.1768480616436,1689.519363213582,1688.2323018503682,1724.826042548518,1722.1032023585758,1720.5560562032742,1719.062122147071,1718.2950536288988,1718.2950536288988
7,1432.215,1410.4299595150003,1627.8294658342625,1605.1875391918943,1593.9880792778015,1588.8832292347886,1711.2820318394151,1690.8599563567368,1669.0122362649,1662.353559662252,1654.0650853977052,1647.5940117594587,1660.2065027290698,1661.1811619116024,1664.820971188837,1693.2616386378932,1688.1893054384257,1738.4895709116897,1735.0144002244372,1733.305735824213,1731.5792660883885,1728.125189458478,1723.7818960804577,1719.3012328000773,1717.5829435672772,1714.4595444332622,1712.788137888829,1713.83484775094,1725.7485329031892,1723.6996600448542,1722.5354691469881,1721.0297046778412,1720.45236408319,1720.45236408319
8,1277.771,1512.9214148757144,1551.7178660205784,1530.139811371416,1539.1403632894283,1540.263719488328,1796.1249535822394,1774.6896996001165,1751.7570406758102,1744.7607996243587,1736.056546549595,1729.1250303064892,1718.4507426757139,1713.4303471917751,1708.5724682693278,1711.7276645637091,1706.6141644808058,1712.6579625672277,1709.2369859860557,1709.9735210000697,1708.2693154790697,1704.8628149504273,1700.623138010381,1695.494162271779,1693.7995291095074,1689.246028350794,1687.6050913224433,1724.8039082311209,1725.6740243228896,1722.547647787218,1720.771208077294,1719.2629878692169,1718.3804453854664,1718.3804453854664
9,1256.442,1949.0513327109645,1918.0993096175434,1891.4178748398156,1868.8452787443007,1849.1003920529993,1823.3972886196088,1801.6364651309582,1778.3552047463616,1771.2525428030578,1763.5066972795253,1756.464526553611,1744.2077462602263,1738.9855776732197,1733.8699799500275,1728.674451004541,1723.6842901408288,1718.9811256089586,1715.5470692448662,1728.5489031756213,1726.8273272724457,1723.3859341752282,1719.685842931907,1725.2897337170227,1723.5944219833057,1718.4818543309038,1716.824083476573,1728.7251933930963,1727.389403199703,1724.1021762087155,1722.2343395947646,1720.76223125517,1719.8340551128908,1719.8340551128908
