,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,step_size,objective
0,3.28,0.0,0.0,0,699109.0,47789.0,10570366.6,,,10570369.879999999
1,2.13,0.35,0.07,0,699109.0,30972.24,9793345.25,,,9793347.38
2,2.15,0.34,0.07,0,699109.0,31386.28,9796074.43,,,9796076.58
3,2.38,0.27,0.07,0,699109.0,34683.84,9811212.66,,,9811215.040000001
4,2.18,0.34,0.07,0,699109.0,31771.19,9799248.38,,,9799250.56
5,2.13,0.35,0.07,0,699109.0,30956.43,9799231.1,,,9799233.23
