,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.84,0.0,0.0,0.0,3098163.0,118720.0,46392405.2,0.0,46392405.2
1,1.65,0.1,0.04,3888.85,3098163.0,106482.67,44375833.52,0.059,44379722.370000005
2,1.57,0.15,0.05,6041.09,3098163.0,101023.57,44056270.51,0.0306,44062311.6
3,1.47,0.2,0.06,9126.12,3098163.0,95060.76,43797314.18,0.0339,43806440.3
4,1.46,0.21,0.06,10130.13,3098163.0,94106.01,43773704.4,0.0132,43783834.53
5,1.46,0.2,0.06,11909.87,3098163.0,94513.34,43681901.41,0.0263,43693811.279999994
6,1.45,0.21,0.06,13560.96,3098163.0,93727.89,43643711.58,0.0241,43657272.54
7,1.45,0.21,0.06,14273.95,3098163.0,93506.68,43633354.65,0.0115,43647628.6
8,1.45,0.21,0.06,15207.92,3098163.0,93503.95,43605861.45,0.0145,43621069.370000005
9,1.45,0.21,0.06,15207.92,3098163.0,93503.95,43605861.45,0.0005,43621069.370000005
