,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.17,0.0,0.0,0.0,165142643.0,4016206.0,3083708832.4,0.0,3083708832.4
1,1.15,0.02,0.04,202985.63,165142643.0,3951266.34,2967378867.29,0.0205,2967581852.92
2,1.12,0.04,0.07,441794.28,165142643.0,3869438.04,2863302859.83,0.0263,2863744654.11
3,1.11,0.05,0.09,642828.86,165142643.0,3812046.92,2794707508.72,0.0191,2795350337.58
4,1.1,0.06,0.11,706707.16,165142643.0,3768973.81,2758976992.71,0.013,2759683699.87
5,1.09,0.07,0.11,780076.11,165142643.0,3735099.99,2739328191.54,0.0119,2740108267.65
6,1.07,0.08,0.12,859183.08,165142643.0,3685992.91,2719558841.31,0.0158,2720418024.39
7,1.07,0.09,0.12,874203.34,165142643.0,3665418.58,2712487765.38,0.0081,2713361968.7200003
8,1.06,0.09,0.12,890055.03,165142643.0,3652752.09,2709053424.05,0.0057,2709943479.0800004
9,1.06,0.09,0.12,899461.52,165142643.0,3642816.49,2706328236.63,0.0046,2707227698.15
10,1.06,0.09,0.12,904524.45,165142643.0,3640196.71,2705438706.92,0.002,2706343231.37
11,1.05,0.1,0.12,908084.53,165142643.0,3605287.96,2699342647.05,0.0114,2700250731.5800004
12,1.05,0.1,0.13,919927.75,165142643.0,3599564.51,2697933600.53,0.003,2698853528.28
13,1.04,0.11,0.13,923078.93,165142643.0,3579620.97,2694899423.51,0.0072,2695822502.44
14,1.04,0.11,0.13,928177.13,165142643.0,3571024.8,2693365703.65,0.0038,2694293880.78
15,1.04,0.11,0.13,935652.61,165142643.0,3562349.37,2692391569.72,0.0047,2693327222.33
16,1.03,0.11,0.13,939919.18,165142643.0,3558223.73,2691815572.42,0.0029,2692755491.6
17,1.03,0.12,0.13,944304.18,165142643.0,3552616.14,2691175011.17,0.0039,2692119315.35
18,1.03,0.12,0.13,944304.18,165142643.0,3552616.14,2691175011.17,0.0012,2692119315.35
