,0,1,2,3,4,5
0,7.648,15.183,9.541,15.383,16.456,8.033
1,13.252,18.091,13.437,14.507,15.732,13.357
2,12.3,24.184,19.85,19.69,12.46,19.69
3,3.308,12.904,10.758,11.958,3.458,10.608
4,5.454,5.942,5.964,7.424,6.744,5.974
5,2.94,1.844,4.355,4.135,3.915,3.68
6,10.2,3.8,11.231,14.981,11.281,10.2
7,9.372,6.644,10.23,12.026,10.47,9.372
8,18.482,16.91,18.63,13.052,19.2,19.592
9,15.644,15.36,15.2,17.174,15.146,18.59
10,6.82,7.744,6.852,14.35,8.226,14.494
11,37.116,26.22,27.551,19.296,36.515,19.155
12,27.434,23.865,28.924,19.269,31.465,20.31
13,17.922,24.07,21.297,18.843,20.893,17.358
14,5.112,5.262,8.387,5.943,7.443,5.868
15,21.766,14.412,19.816,19.804,14.154,13.039
16,12.412,13.992,13.042,12.642,15.012,14.857
17,5.115,12.21,8.995,7.01,15.7,12.88
18,21.998,11.152,8.336,17.833,12.676,16.498
19,16.717,34.934,37.713,38.027,34.519,37.727
20,22.84,4.411,4.317,0.485,4.597,0.652
21,5.086,5.632,6.094,5.664,5.402,6.414
22,6.514,7.033,6.97,6.804,6.504,7.264
23,6.36,6.453,6.36,6.26,6.16,6.468
24,16.9,16.9,16.9,12.1,12.1,16.904
25,9.196,9.196,9.196,4.328,4.328,9.068
26,1.604,1.694,1.604,4.076,4.004,1.6
27,10.3,10.265,11.4,11.4,10.3,11.4
28,8.895,8.095,7.795,7.595,4.295,9.995
29,16.262,9.362,15.462,15.162,9.462,18.762
30,19.617,7.022,12.577,18.055,5.465,15.777
31,10.818,14.558,8.75,11.058,13.45,9.858
32,8.138,18.638,7.8,7.96,18.122,8.238
33,5.772,5.772,5.006,5.546,4.546,5.872
34,10.287,10.287,9.673,10.149,9.773,10.187
35,8.299,8.299,8.213,8.151,8.213,8.299
36,4.95,4.95,4.95,4.95,4.95,4.95
37,12.64,13.902,13.84,16.14,14.94,15.04
38,4.2,7.986,11.8,19.0,15.4,11.4
39,8.409,12.633,16.084,23.828,19.628,16.153
40,22.529,19.443,12.054,7.042,14.242,21.817
41,12.966,8.98,9.366,14.316,13.066,13.616
42,14.302,19.002,14.882,13.32,16.85,15.72
43,21.296,14.096,18.13,7.396,6.73,7.396
44,4.845,4.845,4.845,0.045,0.045,0.045
45,2.493,2.423,2.423,2.423,2.493,2.423
46,4.096,4.026,4.026,4.026,4.096,4.026
47,13.75,13.75,13.75,13.75,13.75,13.75
