,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,5.605,5.605,5.605,5.605,5.605,5.605,5.605,5.605,5.605,5.605,5.605,5.605,5.605,5.605,5.605,5.605,5.605,5.605
1,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586
2,15.714,15.714,15.714,15.714,15.714,15.714,15.714,15.714,15.714,15.714,15.714,15.714,15.714,15.714,15.714,15.714,15.714,15.714
3,1.366,1.366,1.366,1.366,1.366,1.366,1.366,1.366,1.366,1.366,1.366,1.366,1.366,1.366,1.366,1.366,1.366,1.366
4,9.712,9.712,9.712,9.712,9.712,9.712,9.712,9.712,9.712,9.712,9.712,9.712,9.712,9.712,9.712,9.712,9.712,9.712
5,15.556,15.556,15.556,15.556,15.556,15.556,15.556,15.556,15.556,15.556,15.556,15.556,15.556,15.556,15.556,15.556,15.556,15.556
6,16.729,17.717295175316227,17.579384371749214,17.46952029117681,17.443999822616792,17.394167473993658,17.38424502663419,17.380974694120855,17.377072612546826,17.373191301781844,17.369333877826794,17.368693543948968,17.36805385040502,17.367414796554616,17.36677638175806,17.366138605376303,17.364864965304154,17.364864965304154
7,8.184,9.762705280050579,9.542406204222763,9.36690903655516,9.326142573790452,9.246540250665179,9.230690107480587,9.225466069829412,9.219232874587776,9.213032858690472,9.20687099964539,9.205848128645746,9.2048262805171,9.203805454236583,9.202785648782346,9.201766863133564,9.19973234717416,9.19973234717416
8,20.196,15.07483409154325,15.789462800935919,16.35875849117472,16.491000919167554,16.74922308930563,16.800639407441025,16.81758567591922,16.837805553166472,16.857917799857727,16.877906269442988,16.881224363173548,16.884539138810375,16.887850599671566,16.89115874907189,16.894463590322818,16.90106336160576,16.90106336160576
9,17.744,18.24456508879653,18.17471416231454,18.119068718907737,18.10614276729941,18.080903006308475,18.075877351152382,18.074220948970307,18.072244569991245,18.0702787112921,18.068324951107076,18.068000626155968,18.067676625529813,18.067352948904286,18.06702959595538,18.066706566359425,18.066061475933274,18.066061475933274
10,13.8,15.853600364293442,15.567032460777583,15.338743462185576,15.285713917125793,15.182166179727064,15.16154810729182,15.154752611160212,15.146644389707678,15.138579328377853,15.130563901977748,15.12923333807577,15.127904104737693,15.126576200632957,15.125249624432325,15.123924374807892,15.12127784998265,15.12127784998265
11,8.744,8.744,8.744,8.744,8.744,8.744,8.744,8.744,8.744,8.744,8.744,8.744,8.744,8.744,8.744,8.744,8.744,8.744
12,16.568,16.568,16.568,16.568,16.568,16.568,16.568,16.568,16.568,16.568,16.568,16.568,16.568,16.568,16.568,16.568,16.568,16.568
13,6.591,6.591,6.591,6.591,6.591,6.591,6.591,6.591,6.591,6.591,6.591,6.591,6.591,6.591,6.591,6.591,6.591,6.591
14,3.179,3.179,3.179,3.179,3.179,3.179,3.179,3.179,3.179,3.179,3.179,3.179,3.179,3.179,3.179,3.179,3.179,3.179
