,0,1
0,57.101,83.701
1,52.79,73.39
2,66.006,81.506
3,88.888,78.988
4,69.934,84.434
5,59.838,86.138
6,64.477,77.777
7,67.405,95.305
8,90.597,66.847
9,62.873,96.623
10,99.868,85.418
11,70.404,100.354
12,66.145,104.389
13,93.291,89.219
14,113.195,71.883
15,88.295,97.895
16,100.471,99.961
17,65.168,92.868
18,66.588,79.438
19,107.776,73.676
20,105.753,74.753
21,94.861,105.661
22,87.225,114.125
23,91.585,98.785
24,98.97,87.92
25,84.608,86.469
26,70.198,112.937
27,94.899,88.299
28,91.317,108.017
29,96.726,74.376
30,94.625,105.325
31,106.334,82.984
32,124.787,85.137
33,117.202,90.702
34,106.994,86.014
35,115.405,94.685
36,118.64,99.385
37,93.536,75.236
38,100.113,90.543
39,71.407,100.617
40,119.252,104.167
41,102.023,88.523
42,98.133,100.733
43,78.809,103.639
44,76.339,97.489
45,93.468,87.336
46,113.216,82.313
47,141.126,92.681
