,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.3,0.0,0.0,0.0,48116165.0,1298811.0,795451717.3,0.0
1,1.27,0.02,0.03,428102.8,48116165.0,1273080.1,771000082.61,0.0147
2,1.25,0.03,0.05,665666.94,48116165.0,1255372.37,758679037.92,0.0106
3,1.22,0.06,0.07,970291.2,48116165.0,1226814.4,742411891.72,0.0169
4,1.21,0.07,0.08,1134964.92,48116165.0,1209750.45,734531053.51,0.0108
5,1.19,0.08,0.08,1284842.28,48116165.0,1190539.22,727874984.21,0.012
6,1.17,0.1,0.09,1393861.5,48116165.0,1172805.93,722818382.66,0.0113
7,1.15,0.11,0.1,1510388.54,48116165.0,1157650.92,719182137.2,0.0097
8,1.14,0.12,0.1,1610640.46,48116165.0,1141549.27,715802934.16,0.0108
9,1.13,0.13,0.1,1682575.42,48116165.0,1132449.18,714177283.99,0.0064
10,1.12,0.14,0.1,1783753.95,48116165.0,1118934.91,712213426.77,0.009
11,1.11,0.14,0.11,1836792.07,48116165.0,1112238.37,711420860.72,0.005
12,1.11,0.15,0.11,1870488.74,48116165.0,1107795.39,710987949.91,0.003
13,1.1,0.15,0.11,1893099.74,48116165.0,1104475.61,710732769.41,0.0029
14,1.1,0.15,0.11,1913592.5,48116165.0,1101165.78,710450457.16,0.003
15,1.09,0.16,0.11,1935301.38,48116165.0,1090205.77,709729139.68,0.0077
16,1.09,0.16,0.11,1951932.4,48116165.0,1088026.89,709541103.02,0.0023
17,1.08,0.16,0.11,1959883.2,48116165.0,1085852.36,709411822.59,0.0023
18,1.08,0.17,0.11,1970438.91,48116165.0,1083682.19,709269198.46,0.0023
19,1.08,0.17,0.11,1987456.32,48116165.0,1080435.05,709109810.03,0.0028
20,1.08,0.17,0.11,1992943.59,48116165.0,1079354.82,709061451.67,0.0016
21,1.07,0.17,0.11,2001080.57,48116165.0,1076120.62,708983551.77,0.003
22,1.07,0.17,0.11,2003331.17,48116165.0,1073970.25,708912222.77,0.0022
23,1.07,0.17,0.11,2013496.13,48116165.0,1072896.64,708882959.26,0.0016
24,1.06,0.18,0.11,1993243.22,48116165.0,1059027.95,708704373.56,0.0049
25,1.06,0.19,0.11,2004716.44,48116165.0,1057969.28,708677675.5,0.0015
26,1.04,0.2,0.11,1987162.52,48116165.0,1045343.15,708549140.07,0.0063
27,1.04,0.2,0.11,2001944.38,48116165.0,1044298.83,708520582.53,0.0015
28,1.04,0.2,0.11,2000857.09,48116165.0,1043255.56,708502527.81,0.0015
29,1.04,0.2,0.11,1996024.52,48116165.0,1040131.38,708480968.47,0.0028
30,1.04,0.2,0.11,1994996.54,48116165.0,1039092.44,708464105.61,0.0015
31,1.04,0.2,0.11,1994996.54,48116165.0,1039092.44,708464105.61,0.0008
