,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.19,0.0,0.0,0.0,161134163.0,4008692.0,2867194660.8,0.0
1,1.18,0.01,0.03,1254536.64,161134163.0,3952948.13,2781806649.21,0.0322
2,1.16,0.03,0.06,2622051.65,161134163.0,3890197.39,2702711672.88,0.03
3,1.14,0.04,0.08,3563515.72,161134163.0,3832265.48,2651905658.48,0.0301
4,1.14,0.05,0.08,3694590.24,161134163.0,3824608.55,2648766508.74,0.032
5,1.13,0.05,0.08,3928139.7,161134163.0,3809340.6,2645046193.09,0.0183
6,1.13,0.06,0.08,4255345.3,161134163.0,3786549.05,2634529381.26,0.0227
7,1.13,0.06,0.08,4557899.6,161134163.0,3781358.02,2627052443.25,0.0194
8,1.12,0.06,0.08,4638173.53,161134163.0,3773799.57,2626134930.92,0.0215
9,1.12,0.06,0.08,4738720.2,161134163.0,3766256.36,2623634521.28,0.0173
10,1.12,0.06,0.09,4848795.69,161134163.0,3756444.2,2619309648.75,0.0191
11,1.12,0.06,0.09,5195019.42,161134163.0,3748773.84,2610349802.02,0.0229
12,1.12,0.06,0.09,5195019.42,161134163.0,3748773.84,2610349802.02,0.0172
