,0,1,2,3,4,5
0,27.5,50.9,42.7,61.6,42.7,61.6
1,24.5,61.6,42.7,61.6,61.6,61.6
2,22.1,61.6,36.3,36.3,115.5,61.6
3,17.8,50.9,50.9,31.3,50.9,61.6
4,17.8,50.9,61.6,50.9,61.6,61.6
5,17.8,50.9,92.8,42.7,31.3,50.9
6,17.0,42.7,61.6,31.3,27.5,61.6
7,17.0,61.6,50.9,36.3,31.3,42.7
8,15.1,92.8,61.6,61.6,42.7,75.2
9,17.8,75.2,61.6,92.8,42.7,61.6
10,18.9,36.3,36.3,75.2,61.6,42.7
11,22.1,42.7,31.3,75.2,50.9,36.3
12,27.5,50.9,36.3,75.2,50.9,36.3
13,61.6,42.7,36.3,61.6,50.9,50.9
14,50.9,36.3,42.7,50.9,61.6,50.9
15,61.6,36.3,61.6,50.9,50.9,50.9
16,92.8,61.6,75.2,61.6,61.6,61.6
17,230.4,61.6,50.9,61.6,50.9,50.9
18,92.8,61.6,50.9,50.9,61.6,50.9
19,42.7,61.6,50.9,42.7,50.9,61.6
20,61.6,61.6,42.7,50.9,42.7,61.6
21,50.9,50.9,61.6,50.9,50.9,50.9
22,50.9,50.9,61.6,36.3,50.9,42.7
23,182.1,50.9,61.6,50.9,75.2,42.7
24,115.5,42.7,42.7,50.9,42.7,42.7
25,115.5,50.9,50.9,50.9,36.3,36.3
26,50.9,61.6,50.9,50.9,50.9,61.6
27,50.9,75.2,42.7,50.9,61.6,61.6
28,115.5,50.9,42.7,36.3,36.3,42.7
29,115.5,61.6,50.9,50.9,36.3,42.7
30,144.6,36.3,36.3,50.9,50.9,50.9
31,144.6,42.7,61.6,42.7,61.6,50.9
32,144.6,50.9,61.6,50.9,61.6,61.6
33,144.6,50.9,50.9,50.9,50.9,42.7
34,230.4,42.7,75.2,61.6,61.6,42.7
35,92.8,50.9,61.6,50.9,50.9,42.7
36,115.5,61.6,61.6,61.6,61.6,61.6
37,230.4,75.2,61.6,75.2,50.9,61.6
38,230.4,61.6,61.6,61.6,61.6,50.9
39,144.6,50.9,61.6,50.9,61.6,50.9
40,75.2,50.9,75.2,36.3,75.2,36.3
41,230.4,61.6,61.6,61.6,92.8,61.6
42,92.8,50.9,92.8,50.9,61.6,61.6
43,92.8,36.3,61.6,50.9,50.9,61.6
44,144.6,50.9,50.9,75.2,75.2,61.6
45,50.9,50.9,36.3,50.9,92.8,50.9
46,50.9,50.9,50.9,50.9,50.9,50.9
47,24.5,36.3,36.3,50.9,31.3,42.7
