,0,1,2,3,4,5,6,7,8,9,10,11
0,3095.868,3055.373657585828,3006.9969890702155,2991.336602767787,3186.701651455661,3230.9864223552077,3546.979978880502,3519.241939241666,3511.284501592943,3515.65534009135,3537.4202702127295,3537.4202702127295
1,3018.584,2977.7362345813362,2948.5956204991853,2928.5521130920656,2989.367600290797,3001.856195324329,3257.444984162354,3250.2660439492274,3266.8355208358976,3291.277931315062,3436.3294097528515,3436.3294097528515
2,2936.573,2905.246527380232,3259.9770104647228,3234.0690563052285,3202.257311173036,3181.04800778458,3178.639237057275,3157.8003036529194,3157.13915099415,3164.203413843156,3205.9441377457247,3205.9441377457247
3,2798.547,2776.9797815613492,3623.2218167853775,3595.9359501067875,3568.014836082881,3543.1281498853623,3507.89289785642,3476.448479184456,3462.63824988309,3459.2067886332065,3438.5380500617816,3438.5380500617816
4,2766.812,2763.8218903263123,3100.927091975025,3147.212553005631,3573.5127777337125,3548.737561089875,3513.521548213898,3482.0260553262433,3468.1496989935563,3464.6816792945624,3443.945490202301,3443.945490202301
5,2787.302,2903.853782505859,2867.4974046368743,2911.974880610545,3394.1871264633273,3409.7438272179356,3573.622790933413,3546.6698991577164,3626.187423827472,3623.3641374036442,3613.897810021596,3613.897810021596
6,2681.508,3045.134635002656,2993.884530177164,2977.075119167746,2990.453335576906,2994.4799153741114,3130.538937573813,3105.6732148806204,3162.245261201198,3159.3704539399973,3145.144507595297,3145.144507595297
7,2662.632,3695.1330844688323,3645.4985170301097,3616.480197434689,3580.478141875424,3555.5407229386074,3520.144889122635,3488.598199296041,3475.237568154709,3472.647911586554,3462.864325631641,3462.864325631641
8,2430.867,2910.6468308023577,3339.7762164752717,3314.504590177787,3281.508419398665,3258.6203502682724,3226.1804142406386,3197.265556804118,3184.73368006469,3182.1508583846253,3170.5255803534,3170.5255803534
9,2779.188,2774.48463235739,3201.2118787657982,3645.1943530041453,3608.9369072530694,3586.805990221279,3551.0989069242337,3519.2688084623005,3505.223802302727,3501.718682500424,3480.7620112377476,3480.7620112377476
10,2852.045,2817.389585623839,2807.689981319502,3292.6568341369834,3268.3913806262276,3427.834487550078,3393.70998460536,3363.3048251838018,3350.0043492309046,3346.656100881674,3326.6308278950833,3326.6308278950833
11,2990.777,2949.7251424980227,2900.4212928610864,2988.747668259324,2991.736158702397,3443.6240026055248,3409.6175522989615,3414.062226983583,3413.1153515729507,3412.625457221378,3431.991261455643,3431.991261455643
12,3101.68,3058.545006748177,3006.9732843303395,2989.744895909366,2979.520769908377,3177.221003621938,3145.9896524531073,3177.3054046962056,3190.122876839355,3189.514798962515,3204.4111857323087,3204.4111857323087
13,3427.072,3379.40361152144,3322.4077299785354,3295.9347665631067,3265.5714345140955,3244.9895455081933,3212.9776876430237,3246.715974273575,3338.8354679290505,3338.1906404611213,3328.6563262262544,3328.6563262262544
14,3386.378,3339.2756808674926,3282.9566003347422,3256.7847664214855,3224.5197078403517,3202.1676475193326,3170.3517053961027,3171.904663855478,3362.5468275326725,3376.1692297051395,3464.0809484926285,3464.0809484926285
15,3423.142,3375.5283031367603,3318.5978487007005,3292.141832929719,3259.3747170852266,3236.632982282415,3204.414053577468,3176.440374396243,3226.7644798039587,3248.1402163241546,3365.745971450198,3365.745971450198
16,3542.313,3493.0416826198416,3434.1292196964223,3406.752149485962,3372.8375237421324,3349.2983727326023,3315.955706218754,3286.2364809907235,3273.419732218865,3277.8998114866467,3286.8862483021494,3286.8862483021494
