,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.36628200000000066,0.3230361246405414,0.25537386046717414,0.21732059673431783,0.21466311402102545,0.2115248090275283,0.21057788947588676,0.18104454921322016,0.16558910399544136,0.16176605009467188,0.15819599415624858,0.15819599415624858
2,8.55,7.555806,6.663713446950015,5.802066266496771,5.11631228590253,5.0684220612481035,5.011866987372764,4.994802646810563,5.065656074816121,4.735652018053658,4.654022321936964,4.577794628334622,4.577794628334622
3,10.75,9.49999,8.378353164293872,6.623446199102173,5.815298379361161,5.758860674679016,5.692211612564872,5.6734446076031055,5.046048435709843,4.7433287041527326,4.668448049842108,4.591901991196275,4.591901991196275
4,0.0,0.8372160000000015,0.7383682848926656,0.5837116810678258,0.496732792535583,0.4906585463337718,0.48348527777720696,0.48132089023059776,0.4138161124873598,0.3784893805610083,0.36975097164496373,0.36159084378571044,0.36159084378571044
5,0.004,0.003534879999999999,0.0031175267588070222,0.0024645381205961564,0.0020972972490709407,0.0020716506639437355,0.002041363804214311,0.002032225361744557,0.0017472077692128605,0.0015980518068903285,0.0015611566365768758,0.0015267030752890876,0.0015267030752890876
6,3.49,3.479999919999999,3.4710268253143495,3.5072573139431658,3.4918709396578818,3.490796418850141,3.48952748340244,3.489547505230758,3.4775495524215105,3.1883605834219475,3.116826894135436,3.1231645901559992,3.1231645901559992
7,3.594,3.17608968,3.5982872545336226,2.86345099039612,3.1895667193214887,3.1921399811940767,3.269037425999139,3.2700265949881784,3.457676038768636,4.032743812995884,3.9417153470503,3.8547246325334066,3.8547246325334066
8,1.389,1.6995838800000005,1.5028150550220762,1.317903025336239,1.879238216110596,1.9405484898235892,1.9865193494246929,2.0084838767968742,2.4353339961763965,2.661531183252583,2.7584637241012078,2.848981567183001,2.848981567183001
9,2.504,2.8002814400000027,3.066135454639929,2.4239110986053594,2.062724060388174,2.1610559816301222,2.129462045199514,2.1651611480112574,2.5773303838648007,2.5116540425782627,2.6869430388235216,2.8506319478027247,2.8506319478027247
10,1.5,1.5,1.322899260571939,1.045808395446023,0.889972466846517,0.8790895294651045,0.8662375261172859,0.8623596961189178,0.7414146035563568,0.6781213818674174,0.6624651911423634,0.6478450790220982,0.6478450790220982
11,2.25,2.0755799999999995,2.0961732739806953,1.6571145464929955,1.4101878768726481,1.392943538500685,1.3725791564666663,1.3664346193534582,1.1747935184738991,1.3946342310093598,1.449013958138788,1.4997950019867907,1.4997950019867907
12,3.25,2.872089999999999,2.532990491530707,3.468638099869619,3.6670243615522247,3.680878838389674,3.697240026224981,3.7120252800584437,3.864612656070173,3.81214428694596,3.7991657282295406,3.7384936933493433,3.7384936933493433
13,0.498,0.4611392399999993,0.40669383974447,0.39481890295199373,0.38814043738339765,0.38767404094170327,0.38712325870157893,0.3869570713893351,0.4071589493437476,0.40227939337739993,0.4052512424023905,0.40802642358872687,0.40802642358872687
14,0.061,0.05390691999999998,0.0475422830718071,0.039888236288482495,0.03394448945179629,0.03352940273067907,0.03303921375481077,0.03294055221953657,0.02832067242322436,0.026842037993546165,0.026476283462082348,0.025891971655335085,0.025891971655335085
15,0.272,0.24037183999999984,0.21199181959887756,0.1721966520993209,0.1465376257437529,0.1447457053592483,0.14262957016765826,0.1420895555044941,0.13618653706645917,0.12643863923740012,0.12402740240180136,0.12129021023933817,0.12129021023933817
16,0.35,0.3093020000000001,0.2727835913956146,0.2156470855521638,0.18351350929370755,0.18616079222665777,0.18343918191879147,0.18440864584930328,0.20062021868846336,0.18349363402743274,0.1884922449686192,0.1931600631939543,0.1931600631939543
