,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,4.44,0.0,0.0,0.0,154593.0,14310.0,2411072.4,0.0,2411072.4
1,3.93,0.12,0.08,83.21,154593.0,12646.03,2222021.06,0.012,2222104.27
2,3.46,0.22,0.1,164.24,154593.0,11152.95,2180932.63,0.0103,2181096.87
3,2.83,0.36,0.1,220.57,154593.0,9100.01,2166054.44,0.0115,2166275.01
4,2.4,0.46,0.1,231.7,154593.0,7744.02,2164411.42,0.0056,2164643.12
5,2.38,0.47,0.1,230.82,154593.0,7649.32,2164373.83,0.0007,2164604.65
6,2.34,0.47,0.1,229.56,154593.0,7537.49,2164347.83,0.001,2164577.39
7,2.33,0.48,0.1,229.0,154593.0,7503.75,2164337.43,0.0007,2164566.43
8,2.75,0.38,0.1,215.62,154298.48,8843.27,2161812.07,0.0076,2162027.69
9,2.52,0.43,0.1,218.23,154323.62,8088.34,2160928.82,0.0053,2161147.05
10,2.46,0.45,0.1,215.36,154329.84,7901.6,2160842.21,0.0015,2161057.57
11,2.4,0.46,0.1,212.91,154335.65,7727.21,2160786.53,0.0016,2160999.44
12,2.4,0.46,0.1,212.91,154335.65,7727.21,2160786.53,0.0005,2160999.44
