,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0,57.101,55.03807,53.814303509999995,54.68978735721,55.514086196203415,56.897836352969115,57.62360649967172,58.51392670170193,59.2809496440943,59.79665644214157,60.28443877340237,61.196591732860064,61.524592885169795,62.2524201816384,62.30503213037682,62.449915198595896,62.96413018754473,63.10556916310379,63.6383888793896,63.81785682429952,63.67942969896305,63.9293180497346,64.20579596965636,63.93564994447832,63.89141349742096,64.2119146286634,63.941199568197696,64.31413741612775,63.96069368273749,64.28470339551197,64.09971378499021,64.24697295088068,64.32637765415778,64.46618490441236,64.30792565919174,64.24778714600791,64.10339457585353,64.23129879281939,63.974608036277886,64.11431649875422,64.08337001726792,64.12841683702618,64.16966041814483,63.963116868038405,64.0165229981498,64.35810860634221,64.28473799979,64.25600304779084,64.26818303559968,64.29244557131487,64.2564883434583,64.26866639008446,64.26569872369438,63.65669933218036,63.718652443533294,63.7616406142109,63.77225869236826,63.77578743367589,63.796938709073835,63.835483383274024,63.85281096635765,63.92867112509778,63.907649756097,63.93479655804823,63.96845859246775,63.97512367528281,64.00173068588055,64.0281248403935,64.03794346587232,63.99962625735011,64.0062290048354,64.0062290048354
1,52.79,52.54612,52.57221516,52.60030940436,53.20689908273272,53.14478111940554,53.805271728435095,54.263866729419064,54.08405498842994,54.7193575649919,54.98394932326743,55.478735911242666,55.23406094331958,55.68210926446131,55.874798490064705,55.95933933385283,56.25938936446443,55.99224638340067,56.34756109270879,56.467240599166054,56.26499236621193,56.4392178929433,56.631982025721946,56.27467769732981,56.40798977937133,56.631898740110415,56.27460215728015,56.55381131782205,56.36938456324877,56.60418426061364,56.367704836455594,56.47913041397864,56.53921302321519,56.645000011124075,56.45225001056787,56.379005010356515,56.203143764849045,56.306618014255086,56.1800197657419,56.28963893558075,56.251142907289356,56.28668690658731,56.31922997680167,56.06512541847195,56.1087234117764,56.387576176951654,56.30123434870481,56.28718941130999,56.29720065366475,56.31714304843543,56.29950733319326,56.30946930386048,56.30594983455662,56.00709409861931,56.05440349894278,56.08723065695547,56.095338964984606,56.09803362601962,56.1141854242635,56.143619384596605,56.15685128767362,56.2147805593448,56.18738231487004,56.208203256351084,56.234021223787565,56.239133181339994,56.25954011588928,56.279783794962164,56.28731444357728,56.23835204136719,56.24345533728446,56.24345533728446
2,66.006,66.475,66.799317,67.14847910699999,67.379516154514,67.69636224749142,67.90808986453493,68.05509759699771,68.23210769016399,68.40408315199186,68.4757077471124,68.60964573998778,68.69121397764889,68.79387701646513,68.8380286414443,68.85739981084241,68.92615143089313,68.97079977071435,69.03877019983362,69.06166446004178,69.08610291473948,69.11507581362247,69.14713159690542,69.18050635839322,69.19775752139839,69.22673231438692,69.25270420914894,69.2808200419334,69.29185385987867,69.31262603547044,69.32461522127127,69.3329589210928,69.33745798914438,69.3453794636546,69.35341049047187,69.35646228066244,69.36378962890997,69.36947804375357,69.37439283417845,69.37992033514296,69.38130721145639,69.383052910496,69.38465122265956,69.39338833462806,69.39519012127401,69.40671434866152,69.40909720429364,69.40948481547647,69.40987087621457,69.41063990920485,69.41111670965883,69.41149624282019,69.41159074657737,69.41961553311829,69.42108406905528,69.42210306022663,69.42235475104594,69.42243839629491,69.42293976591714,69.42385342849205,69.42426416134958,69.42606234979989,69.4267018510015,69.42733623619347,69.42812287383154,69.42827862808387,69.4289003990592,69.42951719586674,69.42974664427913,69.43081419125923,69.43096456287671,69.43096456287671
3,88.888,88.419,88.094683,87.745520893,87.514483845486,87.19763775250858,86.98591013546508,86.83890240300228,86.661892309836,86.48991684800814,86.41829225288761,86.28435426001222,86.2027860223511,86.10012298353486,86.05597135855571,86.03660018915758,85.96784856910688,85.92320022928565,85.85522980016637,85.83233553995822,85.8078970852605,85.77892418637754,85.74686840309457,85.71349364160677,85.69624247860162,85.66726768561307,85.64129579085106,85.6131799580666,85.60214614012133,85.58137396452956,85.56938477872872,85.56104107890721,85.55654201085561,85.54862053634541,85.54058950952813,85.53753771933756,85.53021037109002,85.52452195624642,85.51960716582155,85.51407966485704,85.51269278854362,85.510947089504,85.50934877734045,85.50061166537193,85.49880987872598,85.48728565133848,85.48490279570635,85.48451518452352,85.48412912378544,85.48336009079514,85.48288329034116,85.4825037571798,85.48240925342262,85.4743844668817,85.47291593094471,85.47189693977337,85.47164524895405,85.4715616037051,85.47106023408286,85.47014657150795,85.46973583865042,85.46793765020011,85.46729814899851,85.46666376380652,85.46587712616846,85.46572137191612,85.4650996009408,85.46448280413327,85.46425335572087,85.46318580874077,85.4630354371233,85.4630354371233
4,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934
5,59.838,60.642,60.555972000000004,60.463353612,60.402068958024,60.31802268327842,60.26186002933485,60.22286490663605,60.17591138802645,60.13029335064287,60.111294282851084,60.075766026080444,60.05412931770713,60.02689702367603,60.01518540820811,60.01004703137008,59.99181004604485,59.979966672499394,59.96193690509197,59.95586399674246,59.94938147692162,59.941696155014036,59.933193070302885,59.92434011476472,59.91976408868219,59.912078264346064,59.90518898576188,59.89773100834231,59.89480418893354,59.88929418260699,59.88611394328535,59.88390070189423,59.88270728364498,59.88060604131367,59.87847573924798,59.87766622446302,59.87572257946433,59.874213676285756,59.87290998393947,59.871443764614014,59.87107588320326,59.87061282083841,59.870188854167516,59.86787125666745,59.86739331656077,59.864336411638455,59.86370433775913,59.863601520408096,59.863499114326466,59.86329512141185,59.86316864580479,59.86306797122157,59.86304290325035,59.860914256474075,59.860524714114014,59.860254417544645,59.86018765429201,59.860165466637724,59.8600324738379,59.85979011662568,59.859681166042556,59.85920418038962,59.8590345469465,59.85886627057093,59.85865760786522,59.858616292649494,59.858451362308294,59.858287751409826,59.8582268881556,59.857943711721425,59.85790382429798,59.85790382429798
6,64.477,66.085,66.554944,67.060889224,66.80766808004799,66.46039853612085,66.22834090739471,66.06721754391441,65.87321100355685,65.68472251807667,65.60622055440169,65.45942188232947,65.37002149103749,65.25750078316676,65.20910973461042,65.18787855230673,65.11252542576221,65.06358996797852,64.98909304204525,64.96400048298503,64.93721545642086,64.90546058992781,64.87032682155373,64.83374742714923,64.81483981351033,64.78308287104036,64.7546171640336,64.72380165882588,64.7117083775434,64.6889416649217,64.67580128169655,64.66665642273851,64.66172535574731,64.65304326402719,64.64424110082582,64.64089627880931,64.63286536114765,64.62663074670174,64.62124403982048,64.61518579014802,64.61366574645639,64.611752426006,64.61000064446793,64.60042459806623,64.59844980449716,64.58581902482946,64.58320736823356,64.58278253876063,64.58235940860558,64.58151653333674,64.58099395067005,64.58057797486737,64.5804743968925,64.57167907315664,64.57006952891298,64.56895269456602,64.56867683648233,64.56858515964585,64.56803564868797,64.5670342565524,64.56658408526964,64.5646132353937,64.56391232951056,64.56321703087447,64.56235486056572,64.56218415084459,64.56150267763783,64.56082665621673,64.56057517624808,64.5594051237806,64.55924031353305,64.55924031353305
7,67.405,69.013,70.124944,71.322071224,72.11419824404801,72.30652770568486,72.43504896411973,72.52428445942071,72.63173175537138,72.73612296839624,72.7795999754505,72.86090197864192,72.91041489858551,72.97273262136375,72.99953319883919,73.01129173607285,73.05302481204913,73.08012690152135,73.12138578502814,73.13528288156175,73.15011732307586,73.16770422778363,73.18716248110537,73.20742137036257,73.21789303773336,73.23548109218643,73.25124635061309,73.26831300569503,73.27501066841597,73.28761963357962,73.29489721629768,73.29996194434798,73.30269293379494,73.30750136590657,73.31237629761125,73.31422877165902,73.31867656184774,73.32212949937383,73.32511283739638,73.32846809822573,73.32930994914524,73.33036960985721,73.33133980492907,73.33664333897417,73.33773704555058,73.34473239281333,73.34617881538581,73.34641410012426,73.34664844372377,73.34711525617398,73.3474046798931,73.34763506117353,73.34769242611236,73.35256356989281,73.35345498920464,73.35407352933419,73.35422630874618,73.35427708243743,73.35458141994282,73.35513602432344,73.35538534420182,73.35647686662938,73.35686505169636,73.35725013128278,73.35772762996996,73.35782217471002,73.35819959731234,73.35857400053385,73.35871327853225,73.3593612926328,73.35945257004752,73.35945257004752
8,90.597,88.185,87.15908400000001,86.054575164,85.911732797928,85.71583761103672,85.58493361054543,85.49404371837525,85.38460438473346,85.27827779279444,85.2339947362628,85.15118542054863,85.1007545472787,85.03728147432159,85.00998402291364,84.99800748624915,84.95550069270674,84.92789613936831,84.88587232966853,84.87171758551477,84.85660811831147,84.83869515814798,84.81887615517985,84.79824167274813,84.78757586409247,84.76966173286779,84.75360419171109,84.73622112643115,84.72939929123602,84.71655655998613,84.709144053267,84.70398542681671,84.70120380571947,84.69630622685067,84.69134091550814,84.68945409719797,84.68492384643527,84.68140689257785,84.67836824444505,84.67495077817836,84.67409331961841,84.67301401314376,84.67202583097288,84.66662397114284,84.66550998760455,84.65838494889368,84.65691171012023,84.65667206327976,84.65643337502664,84.65595790802642,84.65566311848629,84.65542846601235,84.65537003754633,84.65040858435489,84.64950063842088,84.64887063075982,84.64871501886755,84.64866330384868,84.64835332402558,84.64778843746129,84.64753449527399,84.64642273637796,84.64602735448693,84.64563513565103,84.64514878429452,84.64505248672593,84.64466806683214,84.64428672229748,84.64414486213057,84.64348483406074,84.64339186439261,84.64339186439261
9,62.873,63.556400000000004,64.2429762,64.8402492702,65.2354588417204,66.67145247430406,67.63103353481048,67.74529444960791,68.61487452675576,68.64972146564372,68.66423457037688,69.47137407622789,69.41692203529115,69.34838785884446,69.3189138115961,69.47998231105983,69.41564218608748,69.83585873775876,69.71357567806339,69.96638746983828,69.90625115899718,70.24895682902638,70.13612836904622,70.01865743072491,70.27593758689649,70.14406145372821,70.58385273853148,70.3939480845545,70.31942162841132,70.76111873045542,70.64405536916718,70.5625868221855,70.51865756480868,70.44131165926267,70.36289607629952,70.45309815477354,70.66967334518964,70.59780641138205,70.5357133805723,70.46587941858826,70.51435774498378,70.49137873655403,70.54833981297881,70.42771534644434,70.49883990090123,70.95375255120751,70.90381448997853,70.8956912320186,70.88760046709054,70.87148366335381,70.86149124503703,70.85353728005688,70.85155674277682,70.6833794196408,70.6526029695069,70.63124773387283,70.6259729906712,70.62422001768053,70.61371269757444,70.59456485790113,70.61595703361164,70.57761197887217,70.61197508304119,70.59806328237687,70.6408126495531,70.637277024254,70.62316280805996,70.60916150559548,70.6219530210787,70.59746767878359,70.60601874342603,70.60601874342603
