,0,1
0,57.101,64.901
1,52.79,58.79
2,66.006,69.506
3,88.888,85.388
4,69.934,69.934
5,59.838,59.838
6,64.477,64.477
7,67.405,73.405
8,90.597,84.597
9,62.873,74.873
10,99.868,82.868
11,70.404,81.404
12,66.145,79.545
13,93.291,93.691
14,113.195,92.295
15,88.295,89.395
16,100.471,86.171
17,65.168,81.868
18,66.588,80.988
19,107.776,96.976
20,105.753,99.753
21,94.861,94.861
22,87.225,87.225
23,91.585,91.585
24,98.97,98.97
25,84.608,88.608
26,70.198,81.698
27,94.899,95.299
28,91.317,99.917
29,96.726,103.826
30,94.625,97.025
31,106.334,99.934
32,124.787,112.187
33,117.202,102.202
34,106.994,104.594
35,115.405,105.005
36,118.64,113.14
37,93.536,95.436
38,100.113,104.513
39,71.407,103.607
40,119.252,99.052
41,102.023,96.023
42,98.133,92.133
43,78.809,94.309
44,76.339,97.839
45,93.468,74.368
46,113.216,110.516
47,141.126,124.126
