,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,36.3,31.3,31.3,27.5,36.3,31.3,31.3,31.3,31.3,27.5,42.7,42.7,36.3,36.3,36.3,42.7,42.7
1,24.5,24.5,22.1,22.1,42.7,36.3,36.3,36.3,36.3,36.3,42.7,42.7,36.3,36.3,36.3,50.9,50.9
2,17.8,17.0,17.0,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7
3,17.0,16.3,17.8,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,42.7,42.7,42.7,42.7,42.7
4,17.0,17.0,24.5,31.3,24.5,24.5,24.5,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7
5,16.3,16.3,115.5,115.5,92.8,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
6,15.8,24.5,22.1,22.1,22.1,31.3,31.3,27.5,31.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3
7,15.8,144.6,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
8,17.0,24.5,22.1,22.1,42.7,42.7,36.3,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7
9,17.0,42.7,36.3,31.3,31.3,31.3,31.3,36.3,36.3,31.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9
10,18.9,18.9,42.7,36.3,31.3,31.3,31.3,36.3,36.3,36.3,50.9,50.9,42.7,42.7,42.7,42.7,42.7
11,22.1,20.3,31.3,27.5,24.5,50.9,50.9,42.7,42.7,36.3,42.7,36.3,42.7,36.3,42.7,42.7,42.7
12,27.5,24.5,24.5,27.5,24.5,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,50.9,42.7,42.7
13,36.3,31.3,31.3,36.3,31.3,36.3,36.3,36.3,36.3,31.3,50.9,42.7,42.7,42.7,42.7,36.3,36.3
14,31.3,24.5,24.5,31.3,24.5,31.3,27.5,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9
15,75.2,61.6,50.9,50.9,42.7,36.3,36.3,42.7,42.7,42.7,36.3,36.3,36.3,42.7,42.7,36.3,36.3
16,115.5,92.8,92.8,75.2,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,36.3,50.9,42.7,42.7,42.7
