,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3
1,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,22.1,22.1,22.1
2,24.5,22.1,22.1,20.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
3,18.9,17.8,17.8,17.0,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3
4,16.3,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3
5,14.3,27.5,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1
6,14.6,15.4,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3
7,14.8,14.6,36.3,61.6,61.6,61.6,50.9,50.9,50.9,50.9,61.6,61.6,61.6,61.6
8,15.4,15.4,15.8,18.9,22.1,20.3,20.3,20.3,20.3,20.3,24.5,24.5,22.1,22.1
9,17.8,17.8,17.0,17.8,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
10,18.9,17.8,17.8,17.8,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9
11,20.3,18.9,17.8,17.8,22.1,22.1,24.5,36.3,36.3,36.3,36.3,36.3,36.3,36.3
12,22.1,20.3,20.3,20.3,18.9,17.8,17.8,20.3,20.3,20.3,20.3,20.3,20.3,20.3
13,36.3,36.3,31.3,31.3,27.5,27.5,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7
14,22.1,20.3,20.3,20.3,18.9,17.8,31.3,31.3,27.5,50.9,50.9,50.9,50.9,50.9
15,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,18.9,22.1,22.1,22.1,22.1,22.1
16,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3
17,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3
18,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9
19,230.4,230.4,182.1,144.6,144.6,115.5,115.5,115.5,115.5,92.8,92.8,92.8,92.8,92.8
20,50.9,50.9,42.7,42.7,36.3,36.3,31.3,31.3,50.9,50.9,50.9,50.9,50.9,50.9
21,22.1,22.1,20.3,20.3,18.9,18.9,18.9,17.8,20.3,20.3,20.3,20.3,20.3,20.3
22,24.5,24.5,22.1,22.1,22.1,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7
23,18.9,17.8,17.8,17.8,17.0,24.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3
24,22.1,22.1,20.3,20.3,20.3,20.3,18.9,20.3,20.3,20.3,20.3,20.3,20.3,20.3
25,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3
26,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,31.3,31.3,27.5,42.7,42.7
27,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,22.1,22.1,20.3,22.1,22.1
28,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
29,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5
30,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1
31,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
32,115.5,92.8,92.8,92.8,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
33,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
34,61.6,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
35,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3
36,115.5,92.8,92.8,92.8,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
37,42.7,36.3,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5
38,115.5,92.8,75.2,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7
39,230.4,182.1,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8,92.8,75.2,75.2,75.2
40,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5
41,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
42,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3
43,61.6,50.9,42.7,42.7,36.3,36.3,31.3,31.3,36.3,36.3,36.3,50.9,50.9,50.9
44,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,22.1,22.1,27.5,27.5,27.5
45,24.5,24.5,22.1,22.1,20.3,20.3,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
46,22.1,22.1,20.3,20.3,20.3,20.3,50.9,42.7,42.7,42.7,50.9,50.9,61.6,61.6
47,20.3,20.3,18.9,18.9,17.8,17.8,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
