,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,battery_capacity_max,battery_capacity_min,battery_power,no_iterations,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,5,5,3,0,10,0,minizinc_fw,0,5000,0,5000,6,5.16,2.89,18300.0,10251.08,170219.39,0.44,0.2,0.004785714285714286,3.5728571428571425
1,5,5,3,0,10,0,ogsa_fw,0,5000,0,5000,6,5.16,2.89,18300.0,10251.08,170254.0,0.44,0.2,0.0051571428571428575,0.29887142857142857
2,5,5,3,0,10,0,minizinc_fw,0,,,,14,5.16,2.72,18300.0,9630.66,170254.0,0.47,0.2,0.0026533333333333335,3.4000000000000004
3,5,5,3,0,10,0,ogsa_fw,0,,,,14,5.16,2.72,18300.0,9630.66,170254.0,0.47,0.2,0.00252,0.00496
