,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
1,16.3,14.6,14.2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1
2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.2,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.2
3,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.2,14.2,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.2,14.3,14.3,14.2,14.2,14.3,14.3,14.2,14.3,14.2,14.2,14.2,14.2,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.2,14.2,14.2,14.3,14.2,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.3,14.2,14.2,14.2,14.2,14.3,14.3,14.3
4,14.5,14.1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.2,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.2,14.2,14.3,14.2,14.3,14.3,14.2,14.3,14.2,14.3,14.2,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.2,14.2,14.2,14.3,14.3,14.3,14.2,14.3,14.2,14.3,14.3,14.3,14.3
5,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.2,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.2,14.2,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3
6,42.7,20.3,15.4,14.6,14.5,14.3,14.2,14.2,14.3,14.3,14.5,14.4,14.4,14.3,14.5,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3
7,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.4,14.4,14.5,14.4,14.3,14.5,14.3,14.4,14.3,14.3,14.3,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
8,14.3,14.0,14.0,14.0,14.0,14.0,14.2,14.3,14.5,14.5,14.3,14.6,14.5,14.5,14.3,14.4,14.3,14.3,14.3,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
9,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.3,14.8,14.6,14.5,14.4,14.4,14.4,14.4,14.3,14.3,14.4,14.3,14.4,14.3,14.3,14.4,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
10,14.0,14.0,14.0,14.0,14.0,14.2,14.6,14.5,14.4,14.5,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.3,14.4,14.4,14.3,14.5,14.4,14.4,14.3,14.3,14.5,14.4,14.3,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
11,14.0,14.0,14.0,14.0,14.0,14.6,14.5,14.5,14.4,14.5,14.4,14.5,14.4,14.4,14.4,14.4,14.3,14.4,14.3,14.5,14.5,14.4,14.4,14.3,14.4,14.3,14.3,14.5,14.5,14.5,14.4,14.4,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.4,14.3,14.4,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
12,14.0,14.0,14.1,14.2,14.2,14.8,14.5,14.5,14.5,14.3,14.8,14.6,14.5,14.5,14.3,14.5,14.5,14.3,14.4,14.4,14.3,14.4,14.4,14.3,14.4,14.3,14.4,14.4,14.3,14.4,14.3,14.4,14.3,14.3,14.3,14.4,14.3,14.4,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.4,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
13,17.0,14.8,14.3,14.0,15.4,14.8,14.6,14.5,14.4,14.5,14.5,14.4,14.4,14.5,14.3,14.6,14.5,14.5,14.4,14.4,14.3,14.5,14.4,14.4,14.3,14.5,14.5,14.3,14.3,14.4,14.3,14.4,14.3,14.4,14.3,14.4,14.3,14.4,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.4,14.3,14.4,14.3,14.4,14.4,14.3,14.3,14.4,14.3,14.3,14.4,14.3,14.3,14.3,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.3
14,17.0,14.6,14.2,14.2,14.6,14.5,14.5,14.5,14.4,14.6,14.5,14.4,14.4,14.5,14.4,14.4,14.3,14.5,14.4,14.4,14.3,14.5,14.5,14.5,14.4,14.3,14.4,14.4,14.3,14.4,14.4,14.3,14.5,14.5,14.5,14.3,14.4,14.4,14.4,14.3,14.4,14.3,14.3,14.3,14.4,14.3,14.3,14.4,14.4,14.3,14.4,14.3,14.3,14.4,14.3,14.4,14.3,14.3,14.4,14.3,14.4,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.4,14.3,14.3,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.4,14.3,14.4,14.4
15,14.0,14.0,14.2,14.2,14.8,14.5,14.5,14.5,14.4,14.8,14.6,14.5,14.4,14.5,14.4,14.4,14.4,14.3,14.5,14.4,14.4,14.4,14.4,14.3,14.5,14.4,14.4,14.3,14.4,14.3,14.4,14.4,14.4,14.3,14.3,14.5,14.4,14.3,14.4,14.4,14.3,14.5,14.5,14.5,14.4,14.4,14.4,14.3,14.4,14.4,14.3,14.4,14.4,14.3,14.3,14.3,14.4,14.3,14.4,14.3,14.4,14.4,14.4,14.3,14.3,14.4,14.3,14.3,14.4,14.4,14.4,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.4,14.4,14.3,14.3,14.3,14.3
16,15.4,14.4,14.0,14.6,14.3,14.6,14.5,14.5,14.5,14.4,14.5,14.5,14.4,14.5,14.4,14.4,14.4,14.3,14.5,14.5,14.5,14.4,14.4,14.3,14.5,14.5,14.4,14.3,14.4,14.4,14.3,14.4,14.4,14.3,14.4,14.3,14.4,14.4,14.3,14.4,14.4,14.3,14.4,14.3,14.4,14.3,14.4,14.3,14.4,14.4,14.3,14.4,14.4,14.4,14.3,14.4,14.3,14.4,14.3,14.4,14.4,14.4,14.3,14.3,14.3,14.4,14.3,14.4,14.3,14.4,14.3,14.3,14.4,14.4,14.3,14.4,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.4,14.4,14.3,14.4,14.3,14.3
17,14.5,14.0,14.5,14.2,14.8,14.6,14.4,15.1,14.8,14.6,14.5,14.3,14.6,14.6,14.5,14.5,14.3,14.6,14.5,14.5,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.3,14.5,14.5,14.4,14.4,14.3,14.3,14.5,14.5,14.5,14.4,14.4,14.4,14.3,14.4,14.3,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.3,14.3,14.4,14.3,14.4,14.4,14.4,14.3,14.4,14.3,14.4,14.3,14.4,14.3,14.4,14.3,14.4,14.3,14.3,14.4,14.4,14.3,14.3,14.4,14.3,14.4,14.3,14.3,14.4,14.3,14.4,14.4,14.3,14.4,14.3,14.4,14.3,14.3,14.3,14.3
18,14.2,14.0,14.3,14.3,14.4,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.4,14.6,14.6,14.5,14.4,14.4,14.5,14.3,14.5,14.5,14.5,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.3,14.5,14.4,14.4,14.4,14.3,14.5,14.5,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.3,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.3,14.4,14.4,14.3,14.4,14.3,14.4,14.4,14.3,14.3,14.4,14.3,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.3
19,50.9,22.1,15.8,14.8,14.6,14.4,14.8,14.6,14.5,14.4,14.5,14.5,14.5,14.4,14.5,14.4,14.4,14.5,14.4,14.4,14.5,14.4,14.3,14.5,14.5,14.4,14.4,14.4,14.4,14.3,14.5,14.5,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.5,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.3,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.3,14.4,14.4,14.3,14.4,14.3,14.3,14.4,14.4,14.3,14.4,14.3,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4
20,17.8,14.8,14.3,14.3,14.5,14.4,14.8,14.6,14.5,14.5,14.4,14.5,14.5,14.4,14.5,14.3,14.6,14.6,14.5,14.5,14.4,14.4,14.4,14.4,14.5,14.3,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.3,14.5,14.4,14.3,14.5,14.5,14.4,14.4,14.4,14.3,14.5,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.4,14.3,14.4,14.4,14.3,14.4,14.4,14.3,14.4,14.3,14.4,14.4,14.4
21,16.3,14.6,14.2,14.3,14.6,14.5,14.6,14.5,14.5,14.4,14.6,14.5,14.5,14.4,14.5,14.4,14.6,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.4,14.3,14.5,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.5,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.3,14.4,14.4,14.4
22,31.3,17.8,15.4,14.6,14.4,14.5,14.6,14.5,14.5,14.5,14.5,14.4,14.6,14.5,14.4,14.5,14.4,14.5,14.4,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.5,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.3,14.4,14.4
23,14.0,14.5,14.0,15.1,14.6,14.5,14.6,14.5,14.5,14.5,14.4,14.6,14.5,14.5,14.4,14.5,14.4,14.5,14.4,14.4,14.5,14.4,14.4,14.4,14.4,14.5,14.4,14.3,14.5,14.5,14.4,14.4,14.3,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.3
24,14.0,14.0,14.8,14.5,14.4,14.6,14.5,14.5,14.5,14.5,14.4,14.6,14.5,14.5,14.4,14.5,14.5,14.4,14.4,14.5,14.4,14.4,14.4,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.3,14.3,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4
25,144.6,36.3,18.9,16.3,15.4,14.8,14.6,14.5,14.5,14.5,14.5,14.4,14.6,14.5,14.5,14.4,14.5,14.5,14.5,14.4,14.4,14.5,14.4,14.4,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4
