,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
0,0.0,-0.7795949840909097,-1.4108737829298286,-1.7491394721993707,-2.6461987728673178,-3.2299733071601158,-3.890614722995123,-4.347180787768113,-4.885989030231525,-5.376993927013178,-5.8361576988503145,-6.137143949949173,-6.386821070950189,-6.660287519651668,-6.908682823366346,-7.067189236625488,-7.20693962475747,-7.429557498928987,-7.525127035376837,-7.646181161335967,-7.774210569521708,-7.928659910978882,-8.066677450002956,-8.17415824408467,-8.250996942948547,-8.416588898834068,-8.581923155797913,-8.78171772733149,-8.892150584467595,-8.955436960202851,-9.001204516680417,-9.064502107963571,-9.222365615474773,-9.2998890749355,-9.371086200431254,-9.448496648823491,-9.565113127662567,-9.642746538085033,-9.670649033527983,-9.692599723626621,-9.714068034532298,-9.802664204439253,-9.892757864857089,-9.986294279280614,-10.043668435234741,-10.086999369930012,-10.118019108303905,-10.137049429429052,-10.153076653622756,-10.176700709376174,-10.18803865163671,-10.240168759863131,-10.272086529268122,-10.315004060092514,-10.352122611362212,-10.37424781221231,-10.397788867005703,-10.425246565621851,-10.445754828943562,-10.459487197790065,-10.48634106626999,-10.509533529005866,-10.538257836531395,-10.574887280841542,-10.616866374614213,-10.63034393293262,-10.645830926133822,-10.652793940110527,-10.664769516623528,-10.67365398632044,-10.68951958365635,-10.710183193567678,-10.726852180377618,-10.759504813415123,-10.785443221844892,-10.806848552050841,-10.813628826096952,-10.820236822270855,-10.832185472051863,-10.854005298065022,-10.8774124382173,-10.890624789673854,-10.933834613680778,-11.003239149041761,-11.027309250540059,-11.056091527506878,-11.081193849277875,-11.147478087664176,-11.1737398462451,-11.246535582637579,-11.314886132918712,-11.339947652101571,-11.339947652101571
1,0.0,-0.2672080000000002,-0.48201587200000034,-0.6112926974720004,-1.565220973080236,-1.881417880409601,-2.272282707630268,-2.851998084749536,-3.1660724807351226,-3.3907981163901284,-3.612018707120683,-3.865963249987971,-3.974692651654878,-4.245571925428721,-4.448432735429575,-4.700803484308407,-4.9380947982995975,-5.058833013444717,-5.227667380104967,-5.422744638563474,-5.495239480729427,-5.575281050856148,-5.653426970845016,-5.784507897934545,-6.066313002336823,-6.321388347701812,-6.519228240959663,-6.813542314292182,-6.935470014280633,-7.135263070761652,-7.318511057235855,-7.5204478114554485,-7.713633787139574,-7.802256429034338,-7.895632781465549,-8.158314378307912,-8.327182993219374,-8.429583603846364,-8.552217947728474,-8.65145815366003,-8.720903362683606,-8.999790217678926,-9.100522896713029,-9.22684682842084,-9.298722973853073,-9.413697446412245,-9.517525071523846,-9.58185290911994,-9.632952493642858,-9.659336730305622,-9.711545396328319,-9.762976223386964,-9.80187448174128,-10.048945332230987,-10.310633443508614,-10.490538214176048,-10.743980611424554,-10.976239322119977,-11.102569200945087,-11.236751589740297,-11.49318788314672,-11.693709260935414,-12.025182843112718,-12.320699594327525,-12.616990658329009,-12.746273085801366,-12.873397024144694,-12.91528314982507,-13.02836885148282,-13.116215347258253,-13.236469671319771,-13.354433670638837,-13.553134117867495,-13.754630636330333,-13.9106607718378,-14.06407934294986,-14.10368650715274,-14.142441057942685,-14.220492666022537,-14.455004895629036,-14.614018168080834,-14.69259843839608,-14.721338910513854,-14.723884877146762,-14.740581649390123,-14.75972685338112,-14.776050324502565,-14.822184496925596,-14.840155616924005,-14.89388482437678,-14.90712138949854,-14.923813062056798,-14.923813062056798
2,0.0,-1.5496231983766242,-2.8641892469527654,-3.716854299515868,-3.2583946809652016,-3.2413866531663142,-2.97943377498967,-2.620943980798457,-2.426904178379371,-2.2211360363144723,-2.002239875687523,-1.888874225834939,-1.80501474131824,-1.717823884807603,-1.6360170997427423,-1.7363667710224473,-1.8791449949092793,-1.941263507827036,-2.0483332523826636,-2.1389303363339507,-2.2204728584412616,-2.2920844933784954,-2.358691937607949,-3.0137109752462354,-4.021372323952498,-5.163322490413775,-6.209890043852627,-7.60891161761899,-8.199665469321024,-8.925009553379546,-9.540790633998007,-10.223219641916174,-11.129400994066803,-11.584153585440786,-11.993390898959017,-12.878020075560624,-13.657876053693771,-14.084383578736734,-14.499976424177229,-14.821265343209541,-15.054785420665302,-16.081440847934047,-16.591786202698845,-17.135590744908004,-17.46009307005933,-17.86504259856946,-18.231945501424843,-18.46258862502413,-18.65094080148196,-18.78466856767705,-18.962494642196848,-19.25449295079704,-19.430741039238715,-19.41978879294754,-19.410511043460865,-19.412987893472085,-19.397707992644815,-19.385682486662063,-19.385529202660212,-19.387479211450277,-19.24473575046247,-19.126732684369134,-18.951432452592552,-18.947932345429887,-18.792102045391047,-18.730990132013257,-18.66358481921795,-18.66215481265881,-18.596961232661393,-18.557199791166106,-18.497988327761288,-18.431388949682457,-18.32980222658814,-18.23319549516672,-18.238735439614906,-18.161616076500305,-18.139977703969635,-18.122256487601227,-18.081820703952197,-17.969267830861416,-17.97711071473018,-17.939083586215865,-17.904287727333152,-17.959506277084138,-17.942439629225124,-17.92193089177213,-17.923378950955602,-17.864981816459846,-17.84571741074867,-17.77926655026115,-17.820566007199208,-17.822161899097114,-17.822161899097114
3,0.0,-3.0869719567099585,-5.769617200113085,-6.345184306364547,-6.357839762985909,-6.355475783025272,-6.122079655286315,-5.819820138848802,-5.5323093187115555,-5.224323401875363,-5.079961091518237,-4.851601803177949,-4.737842803189426,-4.613335452537803,-4.820239611119332,-6.884063129894785,-8.804936708843162,-10.317752726340313,-11.658045086376987,-13.173427721962376,-14.128321002061265,-15.218397892048909,-16.260036363451608,-16.19080967833968,-16.016606608941366,-15.923016607522946,-15.542636042009699,-15.442595806549091,-15.21351891151246,-14.91913942709255,-14.670052530525382,-14.391988523356225,-13.977195664038192,-13.956962351859763,-13.802459397170017,-13.310333124002206,-13.007245689417386,-12.844081421951557,-12.70121738985432,-12.546154555853011,-12.468755312564996,-11.900458425320782,-11.694426883778261,-11.45998414063427,-11.345436565066265,-11.15267724195966,-11.02364177121013,-10.945441656980858,-10.93072848602393,-10.888955496350588,-10.821864976456386,-10.713653057699927,-10.708977461043487,-10.57935914626549,-10.472669010173394,-10.414385659720278,-10.31298335103948,-10.204045855726873,-10.160805731633738,-10.11653004363464,-10.01967971008616,-9.94790745853836,-9.862532495235094,-9.709959741695501,-9.630282444327245,-9.711579223489725,-9.669763226753323,-9.654843537927276,-9.617623252865165,-9.589929360859102,-9.686110807511398,-9.64634869011359,-9.608681959983787,-9.518752496562053,-9.44572066917435,-9.41321269847484,-9.400077443971817,-9.42893190999647,-9.401076423997633,-9.353114016586582,-9.288747009119039,-9.255682608015944,-9.237748701354146,-9.189484051919386,-9.17979247457754,-9.211521945636893,-9.199223623311715,-9.156114150396068,-9.190081946587187,-9.148299321562805,-9.106815166705989,-9.09377714639156,-9.09377714639156
4,0.0,-0.020320000000000015,0.0311492135672515,-0.977123295608243,-1.5609941688319597,-1.8240336246645426,-2.0086698238310743,-2.6641735544907386,-3.3020992681216983,-3.9122591461302143,-4.335530122879346,-4.85213611909848,-5.105215708585197,-5.261039427341017,-7.479649520026551,-7.222920117594808,-6.923960664707827,-6.509484735929807,-6.193906300789191,-6.205761243913559,-5.934046854705129,-5.760367952986549,-5.487226584276861,-5.34917219147334,-5.19550727376906,-4.984184066321299,-4.926765213822409,-4.700541840499565,-4.655304009677715,-4.608708402314988,-4.841271766214009,-4.799382563742804,-4.557541611697813,-4.4784629011513735,-4.472458933520285,-4.871804126762686,-4.830324627136459,-4.8021876492311595,-4.787975180319173,-4.7267007340549245,-4.720149593209232,-5.2283936296235485,-5.192947717500367,-5.044302536851322,-5.040595982509796,-4.952337960699298,-4.946685628442275,-5.045069945345867,-5.027736402107731,-5.025169888686138,-5.016861844555925,-4.975895234173296,-4.956222956032892,-5.101485663955955,-5.090379435424384,-5.090880957555976,-5.041106441677792,-5.198611851715686,-5.198587006907312,-5.19576514174906,-5.5054754941428135,-5.445634263674731,-5.352786399288943,-5.3113353971791435,-5.682079466075771,-5.662985195183562,-5.818115095189479,-5.817762983066425,-5.7954444737052295,-5.889205956490688,-5.864279640892947,-6.018390149030662,-5.979258794581125,-5.97765686365307,-6.080696750322365,-6.052259092531072,-6.103490099965357,-6.098615888322849,-6.191215085533556,-6.150209188915185,-6.2379265248874916,-6.23530945522905,-6.230054243421214,-6.300497546384361,-6.291792599250214,-6.284166789882596,-6.2833146163305775,-6.276010161512155,-6.268046186967336,-6.4480693505121645,-6.422048318681945,-6.420722946584205,-6.420722946584205
5,0.0,-2.0191648272888116,-3.68625165802225,-4.543926594275214,-5.426821149440246,-5.755473512942704,-5.9800820516898305,-6.804616746585388,-7.489394806007135,-8.200479737608422,-12.05208051319974,-15.07868104278503,-16.988372842079706,-19.224532786648865,-18.70976065328244,-17.997020120157973,-17.097952248403494,-16.718446969923836,-16.391674850934965,-15.583036870768835,-15.007075289451096,-14.537295961211326,-14.053497600386493,-13.792300559739099,-13.3458069214759,-12.776045814839355,-12.44602623008792,-11.769058306660417,-11.551269086377465,-11.312029976668432,-11.145378186482006,-10.916288529118747,-11.835523642382533,-11.599112407845647,-11.477794228287989,-11.1061685691936,-10.856425481812897,-10.705302697055846,-10.563347264142008,-10.8343882701243,-10.756478521143716,-10.258544463176863,-10.070914553064718,-10.676124472151471,-10.570479490713627,-10.374677633821092,-10.25594732960393,-10.198225913322227,-10.115497072782233,-10.06723986068195,-10.006752827208956,-10.271721760867816,-10.184571198842855,-10.06774892041244,-9.980220018090792,-9.92587821081353,-10.145474016063435,-10.02185403111412,-9.98057176696912,-9.937121541975127,-9.81901518049663,-9.736343675839201,-9.653626507646011,-9.895570208233595,-9.780055047937951,-9.721943645171951,-9.66313297273222,-9.649955387705168,-9.831078707786363,-9.816323155253299,-9.747636224084113,-9.731128065283302,-9.64541766771715,-9.947367845875224,-9.874553504161717,-9.807741189408544,-9.801516354845356,-9.780698359372213,-9.762401398478715,-9.728146382129871,-9.659276880332133,-9.788791376358452,-9.75863284956871,-9.71003051201846,-9.77676028036097,-9.751748139351392,-9.738520655068093,-9.93994159749273,-9.916217028641068,-9.835514504073972,-9.7816571994891,-9.767747772380751,-9.767747772380751
6,0.0,0.0,0.0,-0.00037000000000000027,-0.0009092800000000005,-0.0012456366400000007,0.17496949993843067,0.7016493601867408,1.2369769499111485,1.4680221825047424,2.342661838192549,2.1607703661494555,2.3481621299459325,2.4703139510131735,2.8464202446947606,2.7707233183326965,2.8522729017439574,2.6957038258596078,2.733861508498038,2.677610428142173,2.468288280608489,2.2974444629896733,2.23034780402954,2.0199838785616904,1.9143064962468592,1.8178095479466707,1.6245393127913341,1.4891351177351881,1.3534521508259796,1.200045684234915,1.2167765664905004,1.067521060408802,1.0913033931950835,1.0437818486974868,0.9302995235534501,0.8354604951146928,0.6681363146342189,0.588500062703766,0.4982083902602858,0.488625207311923,0.4278242265121639,0.41159475736392115,0.29014455056624616,0.26914738228313645,0.18069686604296856,-0.4246199548334642,-0.5159735557263655,-0.5161887880759551,-0.5528196178760274,-0.5863701325398132,-0.6299005791524099,-0.5676436816027266,-0.5969426964877607,-0.6135233319286179,-0.6851953753735944,-0.7354150852858631,-0.7631582319177805,-0.7862771416733401,-0.821503023375234,-0.8556773607948193,-0.866635473927212,-0.848279201135965,-1.5846435829212737,-1.5412617130247723,-1.569100655377408,-1.597469523711811,-1.6021201783983656,-1.6152919091528901,-1.6201854358489338,-1.6219115031930778,-1.6385264714962038,-1.6480780562388704,-1.6028529087179386,-1.548488816127396,-1.561727752437643,-1.8820601464786757,-1.8850000643869893,-1.8925667311729177,-1.8970728125900995,-1.8498108690654893,-1.8636428426533416,-1.8549801561687687,-2.0254224628265725,-2.035206102103692,-2.0386143097055247,-2.0466338780016686,-2.058535344075632,-2.040319622832237,-2.0460427564903827,-2.043462856495738,-2.22727454897465,-2.2397949682992246,-2.2397949682992246
7,0.0,-1.0015642424403262,-1.9899181375973853,-1.6182354043617875,-1.4250664439397493,-1.3026167434504867,-0.9207815764134609,-0.3545158888942432,-4.982421888769002,-8.619396091767687,-7.915144281243176,-7.23206261625892,-7.038753178717262,-6.634823022217434,-6.437691223849595,-6.281933252029505,-5.751066933846369,-5.563207528324521,-5.349245076427294,-5.0099240250846515,-5.00121389027316,-4.87608176693312,-4.735222058674334,-4.654598781678082,-4.477182361429077,-4.1818639430020506,-3.9685224553203096,-3.691977167941776,-3.6627106913752043,-3.5375622457795584,-3.2646368683637994,-3.1390063331257245,-2.6528395072558215,-2.60530176564936,-2.564223269497669,-2.3464296162329346,-2.224331195043194,-2.162709825100836,-2.069751058554075,-1.9397243920274039,-1.9070377850036266,-1.5581377565651886,-1.4844833557096433,-1.2542282825074627,-1.2239971690940963,-1.2312280403277962,-1.1835731574891237,-1.1127992846870425,-1.096995005834004,-1.075531211627149,-1.051112874529457,-0.929897307578801,-0.9115461651027879,-0.8473521083033835,-0.8214736790901115,-0.810000379683618,-0.7251195859777204,-0.6725358704660631,-0.6624442616958645,-0.6501513254004879,-0.5810456661738179,-1.1051280162368438,-0.9926257302394258,-0.8938410186450305,-0.8278592555393454,-0.8238874854956229,-0.7854978505825403,-0.7838532134051406,-0.7337338419027133,-0.7090279711649085,-0.6878814878902058,-0.6622797065569139,-0.632748550784392,-0.5336321754722387,-0.495391443107011,-0.5044395447632242,-0.494995718013513,-0.4920293575723159,-0.4723820292646492,-0.9580281231245944,-0.9243496790419661,-0.8992873544240806,-0.9019349482974195,-0.8764462559437158,-0.8624601590913967,-0.8582684131420952,-0.8557492335443844,-0.8150919804954144,-0.8111757680982408,-0.7675949855172826,-0.7816910116587974,-0.7802249289515759,-0.7802249289515759
8,0.0,-0.01968500000000001,-1.5917686491848997,-1.508715478091826,-1.4707320779853503,-1.2278515268141779,-1.9310118369781448,-1.8271896339305884,0.16543322486019246,0.2653935813460563,0.42988391028939205,0.348507943513074,0.3368377846428125,0.35282442468693687,0.34416409139135956,0.5416070660027915,0.6452781804309246,0.4359909382100685,0.5019040869404431,0.6153641158000441,0.7111806030027864,0.8194067934051993,0.8482120982670599,0.8184600213048945,0.8814021036473487,0.6402444005209801,0.7469155951621632,0.8105985121862601,0.81031573698133,0.8626291723416746,1.0167897527399787,1.0127778296230023,1.3066586314725193,1.3122416606237628,1.2805111426986016,1.258243576543803,1.2610243998418924,1.2806665694302846,1.2912669484262658,1.325639869771573,1.316190488819689,1.3973599738664928,1.3696246496872895,1.4014149158081055,1.377768360166596,1.468085389195845,1.4596125265030904,1.4724605403296551,1.460756737147584,1.4632547234939155,1.4577596946289009,1.487287783225078,1.476314805638627,1.471879458518345,1.449962212616401,1.4313337684560683,1.4369207001302706,1.4286858587543398,1.4172928023368772,1.4096930274401556,1.4120599538831151,1.3742284349339544,1.4433598693220058,1.4452257013273142,1.4393474740013803,1.41974306325042,1.4273120981839311,1.4205762416518808,1.4295604914558038,1.432048329082447,1.43184142056048,1.4275465331684196,0.8344038920214284,0.8741486717862192,0.8777713384065233,0.906484585624256,0.907037859455701,0.9043193252083178,0.905053733928201,0.8624944672537883,0.8566465987526808,0.8553205357532486,0.8620496839380343,0.8597104965385999,0.85906707949555,0.8542767385882225,0.8478208123523753,0.8468435464212953,0.8428559245510782,0.8513744828285671,0.8723305844228963,0.8653172002303906,0.8653172002303906
9,0.0,-0.36584245910699226,0.26582149029785435,0.8490146101168238,1.8169253919502826,2.2043813167338366,-4.582310018875633,-9.754168413038032,-8.990265978225416,-8.688268934965752,-8.413271060111882,-8.264061077669117,-7.911926018329603,-7.532651938899643,-7.127403542331231,-6.74098768781444,-6.5374816574822,-6.538524244516113,-6.3215796624932725,-5.883094272370488,-5.711284034400024,-5.511551801077496,-5.27393387873745,-5.227791915978207,-5.09988453124388,-5.114267038307315,-4.993628833016385,-4.5924032497160026,-4.449456514868029,-4.3188452675063695,-4.291119437466253,-4.155027749443882,-3.9862132471711607,-3.932679371112124,-3.850789758878636,-3.6829209088050447,-3.4944626182267227,-3.3804465654757125,-3.2676531682655776,-3.180083139436761,-3.114857238675937,-2.791565703624229,-2.73214819058913,-2.5916681664336094,-2.5246989738327597,-2.385848104796851,-2.28634797572814,-2.2300794927237524,-2.19012993577361,-2.1509468051979885,-2.1047090279482354,-2.017019324960685,-1.9686838741143926,-1.9230432291561568,-1.8700753389320537,-1.8408884900290496,-1.8002002248039364,-1.765555340630262,-1.7402474020209993,-1.7123305563046471,-1.6725060883592189,-1.5958406104305014,-1.4869448141557244,-1.430336849366072,-1.388937027726041,-1.3702470849718194,-1.3413555795936416,-1.3346505065431524,-1.3008595764946445,-1.2841434987321,-1.2493786817706236,-1.2340601755223572,-1.2744976890780568,-1.2088834014077685,-1.1825886064946884,-1.1445265861640175,-1.1380481344941176,-1.129865882747551,-1.117146103611756,-1.0350119903085482,-1.0197652420703154,-1.0087161004357206,-0.9944293197778495,-0.9809015864054654,-0.9732600157453437,-0.9645483589508665,-0.9583354433639155,-0.9340111730493103,-0.9257832069925119,-0.8985965685462499,-0.8770241234739193,-0.8694379108910303,-0.8694379108910303
