,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,2.77,1.84,17904.0,11895.23,310183.0,0.34,0.13,14912.83,0.00849,29.587499999999995
